RASMC_RNA_0H	RASMC_RNA_PDGF_JQ1_24H	LOG2_FOLD_CHANGE	P_VALUE
Calu	468.213097644389	203.065660800283	-1.20521899763752	0.0550758495517953
Camk1	54.8042314107439	49.7077239577453	-0.140817241392482	0.306354048090951
Camk1d	0.980688449250053	0.604138612489669	-0.698915288652227	0.464608011795096
Camk2b	0.827449434677265	0.269343661199582	-1.61922303888107	0.558242523288249
Camk2d	39.8075857809236	55.1497911523015	0.470312043809209	0.0962760277016869
Camk2g	0.378482321756565	0.614089456420659	0.698222916974838	0.549634021657277
Camk2n1	31.9517211701905	27.5432514707596	-0.21419476898261	0.64623278734338
Camk2n2	9.46512159617497	2.89842241245188	-1.7073531732237	0.0288609955220047
Camkk1	3.54391160890571	1.50624361808366	-1.2343874924168	0.149110558372499
Camkk2	5.3607571247619	1.45354173794448	-1.88286427507659	0.0805271683343533
Camkmt	8.44700499731096	3.66295277021632	-1.20543280535063	0.0348731817890784
Camlg	16.4398580871927	21.6092307697299	0.394449871680397	0.278662769770546
Camsap1	16.5500767938334	21.3718971762341	0.368877069961518	0.0747527923982295
Camsap2	11.7231445867991	15.0225358035605	0.357768753726507	0.215679611210949
Camta1	4.5080241129505	4.85712661931776	0.107607863781394	0.779065628292508
Camta2	18.3937397992818	12.8883403507154	-0.513148339243993	0.0627512109137343
Cand1	52.9747634598969	53.888136024612	0.0246624444106811	0.888749856782894
Cand2	6.70087103558747	2.27973266343278	-1.55548398707502	0.0547215468093361
Cant1	18.8916393857722	26.0117463001094	0.461415356057846	0.0713804668607256
Canx	182.070478866444	167.156900604077	-0.123294107105793	0.254080915014637
Cap1	324.251800211065	300.66379722112	-0.108963420012359	0.513488068672241
Cap2	0.806557727263957	0.687525522772905	-0.230364523018642	0.471906117732038
Capg	63.2103519176504	23.0382921049526	-1.45612707736729	0.0227167500818318
Capn1	33.4661419925386	22.2532407730393	-0.588686792170774	0.0241611038476492
Capn10	12.7068176940236	14.9604268818911	0.235548575941932	0.367088539933929
Capn12	20.6059784788814	11.5335933996174	-0.837220903650094	0.00969369827807021
Capn15	4.85095654623401	2.74994964059755	-0.818864057228344	0.122308758402282
Capn2	96.9910533497398	57.4474641179006	-0.755608466413611	0.00585490717063302
Capn3	0.178020178938052	0.136716927973882	-0.380848897618626	0.695833912662444
Capn5	12.3668883966472	13.6010793916529	0.137238596450032	0.561339373548139
Capn7	17.3374305516502	24.7894441882989	0.5158358211078	0.0254387802777624
Capns1	1.59932222081962	1.40550191097015	-0.186375217459528	0.711795905160703
Capns2	0.100689763878021	0.2428039214577	1.2698746959298	0.453131926556506
Caprin1	156.604877031315	160.51350547399	0.0355655474990611	0.866355176260447
Capza1	67.9316275772626	73.0496080776979	0.104793112567339	0.505345333460645
Capza2	94.6428112964798	101.620468917242	0.102626192789114	0.25917286949997
Capzb	247.128764293143	208.241730050176	-0.247003738753412	0.0702473775149855
Car11	19.8744019661722	2.18844360030704	-3.18293434039813	0.058053437096116
Car13	0.622927094118504	1.28521652891701	1.04487621155706	0.348133692655729
Car3	1.40359873579329	0.0793336879204215	-4.14505312727435	0.357092186272857
Car5b	1.96448611881495	2.84549296581812	0.534526639413491	0.540705295259791
Car9	187.736898321031	8.87398334969916	-4.40298657279808	0.0479548660498002
Card10	0.270217004896673	0.145470864700831	-0.893388231878642	0.445168993151504
Card6	7.64049844431973	7.18117966404101	-0.0894459012669937	0.735217826375503
Card9	0.769078149979394	0.250774846212867	-1.6167375583578	0.378510120197504
Carf	2.63227227793002	1.64442273142775	-0.67872750677413	0.153460108895973
Carhsp1	31.9183859209447	67.8771865327335	1.08853906946477	0.0171727244613684
Carkd	20.2557418725713	32.247028809595	0.670835313885362	0.0454530360801453
Carm1	37.7782056522601	31.0484246803204	-0.283034108256048	0.352532734648282
Cars	32.7196556634205	68.7918757298815	1.07208062809951	0.0218804872690187
Cars2	6.33639426954919	4.82941821165256	-0.39181270550248	0.0763393329605331
Casc1	2.0371342046201	0.664376360684617	-1.61646838043273	0.03416861058388
Casc3	21.4501581646029	36.0499373144773	0.749008465233299	0.007458575516049
Casc4	20.9773509016671	13.1656435239417	-0.672054459844256	0.0905209711015291
Casc5	3.0068360386175	0.786179006860562	-1.93531645509378	0.0448932008953789
Cask	1.75202947552638	5.36672633758907	1.61501527692622	0.00753417823140499
Caskin1	0.970026149482472	0.339048226851171	-1.51653313969226	0.275339588237006
Caskin2	4.95175983878183	3.29334605260558	-0.588387232337341	0.1669305376215
Casp12	32.0327295032124	9.33957884438174	-1.77811733499785	0.10229175137189
Casp2	8.53702401788017	4.45770779421577	-0.937431188070787	0.0356162465075578
Casp3	13.5607621269479	16.0014403153723	0.238763508754746	0.403587771595928
Casp4	21.2302361456096	27.3666496572936	0.366298406049979	0.318409528610556
Casp7	5.9735331061631	4.76701292881104	-0.325498942204406	0.248758073913015
Casp8	6.26079960896676	3.75340311981557	-0.738147679590075	0.444653693370722
Casp8ap2	4.50572162587781	3.28743958492184	-0.454793801768679	0.0949433344964251
Casp9	8.65266310164658	9.90726941248045	0.195343253192043	0.61696399039287
Casq1	1.09989109295257	0.291563620568202	-1.91547805482045	0.549541753329359
Casq2	110.304118042975	5.11736733847532	-4.42994104500041	0.033141727281247
Cast	87.4236400153991	50.7112548083677	-0.785717475012317	0.0385747473898529
Cat	37.3677409409627	78.817225013891	1.07671760763456	0.0622869102533248
Catsper2	0.738504189387003	0.42204849154625	-0.807197337258546	0.0196432014248305
Catsperd	0.584692250486132	1.19370658085436	1.02969888333529	0.287523646553348
Catsperg1	1.49878011379891	0.153387069042674	-3.28853997098894	0.199884839318304
Cav1	304.544367370875	81.8920310693535	-1.89485744678622	0.0392836891900962
Cav2	38.9699506667987	6.18653374090452	-2.65515889326919	0.0530959479012769
Cav3	9.63373540213058	0.165533938262678	-5.86289636163345	0.00884251219585329
Cbfa2t2	7.53796167890588	7.21523431684408	-0.0631282133030178	0.844695562316009
Cbfb	16.2206017798237	20.1209289115341	0.310869566632503	0.1623854501589
Cblb	7.75538396845108	7.19175558139675	-0.108854220415262	0.558977209585149
Cbll1	5.78208342130469	6.3575756014928	0.136887289390568	0.71000397455438
Cbr1	0.142535512940913	0.0960067795298955	-0.570113223116524	0.392895027351093
Cbr3	13.2619904925553	11.2148739142475	-0.241883925153805	0.2800818325374
Cbr4	10.312579241426	9.60947147696946	-0.101876215257925	0.870773799118637
Cbwd1	7.13280619512055	9.92722168990269	0.476920235549878	0.0964346457563543
Cbx2	3.1244464687594	1.8060349532097	-0.790774808194404	0.270941318029514
Cbx3	47.839756906624	16.329866383387	-1.55069707231269	0.00120063651695968
Cbx5	26.6535927876754	32.4361411593752	0.283272181137401	0.393645856915815
Cbx6	56.246648086638	32.4873408265614	-0.791889464035329	0.0587915563687766
Cbx7	1.28567536674329	0.900390890764104	-0.513903041633649	0.548927977613383
Cbx8	14.1412007399117	10.0554544614434	-0.491926339199159	0.0427876387802428
Cby1	19.1143165808994	23.797411560618	0.316151041898239	0.516835851924173
Cc2d1a	23.8870686423639	12.4049976093365	-0.94530836375452	0.0262273633984211
Cc2d1b	24.9990398517378	39.6311102573447	0.664760698896892	0.0670203126542099
Ccar1	15.9529305345419	13.1193427908641	-0.282126019278811	0.490453877228591
Ccar2	21.1795459549091	25.8788113728247	0.28909969382086	0.435034182707579
Ccbl1	8.67569229140073	8.05323218175346	-0.107410956393281	0.885190462929871
Ccbl2	3.34981618127389	3.76105149119774	0.167054127028666	0.711926321172677
Ccdc101	15.0952367172896	22.663203248292	0.586258407291323	0.0313774166478212
Ccdc102a	22.8841359859564	11.2126726138692	-1.02921762760145	0.00036171455942399
Ccdc104	24.9273239782863	13.6464087842004	-0.869206674950745	0.0289181862662521
Ccdc112	7.33956956522726	8.46258514974539	0.205402987448915	0.375842430260579
Ccdc114	0.275078331354104	1.29857388985587	2.23901370246446	0.0330493222902187
Ccdc115	15.7043298368132	14.8451958680894	-0.0811662506218068	0.676223615656365
Ccdc117	7.09754124079403	8.45371574388389	0.252266275715033	0.329352574995031
Ccdc12	32.2300044294542	26.5762690847142	-0.278265800897234	0.0623200223178295
Ccdc120	3.25363978883164	1.25175083605977	-1.37810711975381	0.00148681227480012
Ccdc124	20.2296203115954	37.9561742740734	0.907865343471362	0.00970709337799905
Ccdc125	4.39559570389844	0.831125475725835	-2.40292049338269	0.000703808418439749
Ccdc126	6.92821723035298	4.85435164791862	-0.513205544952527	0.0852873982739922
Ccdc127	15.8999444084929	18.0334181762705	0.181651159507878	0.14974093435783
Ccdc130	6.2452393798726	8.29136529190868	0.408852810300538	0.542437342424298
Ccdc132	9.64189354221708	9.44693003010327	-0.0294709280527889	0.910954213482906
Ccdc134	7.87593468141229	16.9507931149635	1.1058297260678	0.0545103904955744
Ccdc137	6.35880939346368	9.04669653371008	0.508634413470799	0.274997163984994
Ccdc146	0.431723221644811	0.358649990408901	-0.267530102765658	0.59249886034797
Ccdc151	0.174583766760002	0.305208992309411	0.805878048852824	0.274544637473645
Ccdc163	3.06103739476007	2.66374496761814	-0.200564707014266	0.625257979016595
Ccdc167	6.30649885534102	3.33851548301491	-0.917632563268294	0.316613076780797
Ccdc17	3.9260519478651	4.88850164186412	0.316313075281536	0.306134455848252
Ccdc174	12.2464688965593	11.2560580922854	-0.12166414818654	0.602252485366171
Ccdc175	0.598495659844786	0.23289969995514	-1.36163200418359	0.223585276061733
Ccdc176	2.31114755461051	1.84848557740772	-0.322265584123207	0.32841432210743
Ccdc181	5.21810049359739	2.47554511547398	-1.07577848691071	0.236193726474189
Ccdc19	0.134202407499248	0.156363947275999	0.220497357088451	0.752799119091237
Ccdc22	15.6532112279197	15.2712471128209	-0.0356407704401609	0.807094706149748
Ccdc25	11.1277941604879	23.7532357791536	1.09395641905449	0.0252902366714479
Ccdc28a	6.73854942088201	3.43973707051322	-0.970139770734463	0.153273418463765
Ccdc28b	2.31197306940486	0.395467339364797	-2.5474941367271	0.299847772320019
Ccdc32	11.8346421061334	13.393732711263	0.178542004768513	0.255756761471904
Ccdc34	5.21598854582134	1.42561537814971	-1.87135589700584	0.00294672875938439
Ccdc39	2.45826437982972	0.993756695409003	-1.30667550154024	0.382072092161054
Ccdc43	9.68457950845899	7.42389308814627	-0.383513475999541	0.0430848409400351
Ccdc47	57.3974769623053	59.2465717932383	0.0457443558913648	0.19360324244695
Ccdc50	57.5809508983682	52.3761917154256	-0.13668044910404	0.366207403192315
Ccdc51	6.20495604198897	7.51116123217047	0.275614977060683	0.00913689172049624
Ccdc53	47.4873680798342	47.6780057881785	0.00578009486329168	0.980146963650068
Ccdc58	19.1868794839432	16.6064738285806	-0.208374325491642	0.133910865615685
Ccdc59	9.3508920182371	6.97599571207709	-0.422704842562721	0.353328497694979
Ccdc61	5.66293970942659	7.7311846041281	0.44913831656464	0.245908647866935
Ccdc62	5.26051107587353	3.58609835120747	-0.552787913223029	0.161187388249174
Ccdc64b	0.098552401918285	0.311499901144394	1.66026876724402	0.338735584683257
Ccdc65	9.64412236750491	3.36676151996121	-1.51828842298659	0.123386589185545
Ccdc69	1.43407347268477	0.442747280432906	-1.69556358994264	0.00769076480495008
Ccdc71	15.8864596078754	19.9182611335827	0.326294058139578	0.323757885531979
Ccdc77	5.24838057711845	0.900397270928276	-2.54323874909677	0.109939255480135
Ccdc8	10.5478915278688	5.80257072558567	-0.862190532726984	0.00361261064526449
Ccdc80	303.555397188576	21.9001850094539	-3.79294486174884	0.0230819002505402
Ccdc82	4.55659591202302	3.72806293157845	-0.289530221555692	0.239475818029064
Ccdc86	32.1359877797196	56.3861476130104	0.811150961322718	0.0136818406260379
Ccdc90b	22.0122517938539	17.8143795558012	-0.305264498822026	0.498336481143555
Ccdc91	19.4572188832507	20.5124341426553	0.0761931885199861	0.788294665880285
Ccdc92	2.0737710260521	6.9411382946706	1.74291566458059	0.0056384801497563
Ccdc93	9.66714206647477	18.6180972080073	0.945544286764333	0.00830361240777773
Ccdc94	11.5305111009416	9.07591016455608	-0.34534222917906	0.162038231586628
Ccdc97	15.7191886132675	27.6885611014415	0.816763331681375	0.0053350179722896
Cchcr1	21.9032075328554	4.48669354405393	-2.28741760367774	0.0405861318329488
Ccl11	0.0916732078538706	0.104954863395707	0.195196957082502	0.62798660195232
Ccl19	0.105297692467677	0.0963514139846313	-0.128096077208383	0.215456507569244
Ccl2	2.06594610311538	28.2542715732646	3.77359447293446	2.45164002321168e-06
Ccl27	1.11971376208802	1.70724457875043	0.608539776510283	0.453286288663509
Ccl7	3.15759802763019	4.82367801104718	0.611306084856744	0.139841193711245
Ccm2	27.2643774564305	60.0475046487214	1.13908708020011	0.0197844406573616
Ccna2	30.4147515605044	0.722776317248538	-5.39507817443274	0.0214101762337473
Ccnb1	17.470266148938	0.612108631167126	-4.83497006546891	0.0266460020884218
Ccnb2	10.8883579172939	0.462814458883001	-4.5562086494571	0.132842776163046
Ccnc	12.2666341924297	11.7363591877535	-0.0637545161796025	0.382163629949218
Ccnd1	87.2722855157526	97.115261510427	0.154174451280907	0.205049520700906
Ccnd2	3.80309703631334	13.1856584402084	1.79372296052303	0.0191666151273167
Ccnd3	73.7118368047326	56.7539039744413	-0.377176673394806	0.108061825975897
Ccndbp1	23.7025557682967	28.6632887539843	0.274161521762013	0.360119631344277
Ccne1	7.88383187259508	4.26764483324616	-0.885456894815841	0.0392842283793909
Ccne2	6.62993328803901	1.61554102199397	-2.03697696953294	0.0483692522060503
Ccnf	7.55982914761424	3.40453913624354	-1.15089411234363	0.0815361570635304
Ccng1	167.08437074682	132.063520337152	-0.339344779829862	0.154835116026714
Ccng2	18.9742324334893	14.1003945997439	-0.428305988304967	0.0571554632589542
Ccnh	26.0867494385284	57.8037132078667	1.14784498475063	0.0278438282817508
Ccni	67.7861023374979	70.6521491687409	0.0597439275623854	0.564567544497748
Ccnk	14.9741070867719	23.0463536667985	0.62206853233367	0.0297307689282416
Ccnl1	27.7014830082172	34.002532989387	0.295679009183193	0.0944039183063442
Ccnl2	50.0424493326109	55.874283612391	0.159032024934012	0.581857747968848
Ccno	0.226671290390752	0.255854284388415	0.174720717525706	0.654263954750769
Ccnt1	0.527100367660577	0.701177403057711	0.411701804541972	0.351545777440607
Ccnt2	10.3196575530348	9.57448683546678	-0.108128027258912	0.132927968311622
Ccny	52.2817472456803	22.3957627641549	-1.22308155358769	0.00297190820924691
Ccp110	3.97101247416108	3.73686340863261	-0.0876790621143104	0.747680898659202
Ccpg1	18.559217197403	14.9461166767762	-0.312365170982364	0.283953940339919
Ccpg1os	5.32835031922153	3.26278856296898	-0.707583437226065	0.240380888559514
Ccr10	0.177319619090144	0.417202734417364	1.23439644506828	0.160378585730376
Ccrl2	0.146380369805415	0.255692722766735	0.804689005427706	0.260306331195958
Ccs	17.2806127314554	19.9662467715574	0.208408789265811	0.411086089493361
Ccsap	3.05397041216361	1.27432230437519	-1.26095587159311	0.164464119268566
Cct2	192.362623239398	218.072380986838	0.180978557834877	0.269517877115427
Cct3	178.487387694342	232.230312820672	0.379734164325589	0.176086531815575
Cct4	163.540258676332	232.978588714384	0.510551546446139	0.0384320749001252
Cct5	252.231912700182	339.648115698901	0.429290031606512	0.0469198325111189
Cct6a	107.337766533012	151.482866828158	0.496996855569432	0.0719033767215293
Cct6b	0.208957690634045	0.219643364138148	0.0719520557519739	0.938460013249267
Cct7	105.610792237947	166.119292378468	0.653462361937913	0.0438275805933865
Cct8	128.246396620684	194.970339903201	0.604336378407708	0.0184093733144695
Ccz1b	19.8383902952805	18.0839776498394	-0.133582929178654	0.53546545944549
Cd14	14.6787009534037	4.19882396572847	-1.80566708707862	0.100056156282608
Cd164	143.164664835249	153.459088743364	0.100178635176892	0.473205223447239
Cd180	48.3281824321078	0.664744685184225	-6.1839205900563	0.0700282946099134
Cd1d1	10.3897474332662	5.1818825777325	-1.00361235456008	0.160978961700474
Cd200	158.052064376383	9.41855527735528	-4.06875028849726	0.00666082762225713
Cd24	38.6365986074618	44.4551994160617	0.202384073081392	0.65984712009684
Cd274	0.376891712438407	0.383783982615315	0.0261444297237683	0.984440138224354
Cd276	32.5980289031105	44.4150049690719	0.446262420630618	0.0248942099072083
Cd28	0.182238633255441	0.194269841339526	0.0922331204216875	0.929453762138383
Cd2ap	24.0744290022671	43.2452532047558	0.845040204076862	0.0340445960867105
Cd2bp2	43.5776519635953	35.8737244597951	-0.280660928068373	0.0710121541397379
Cd302	9.03261108290367	0.45836119931527	-4.3005862630539	8.05760233388179e-05
Cd320	28.021591970731	53.4247130874704	0.930968334142198	0.027733085347263
Cd38	14.6430128742283	5.01004772505564	-1.54731617447065	0.00193732615595114
Cd3eap	24.014099348734	25.0434464128221	0.0605514146426483	0.746292091337217
Cd44	23.4937538062192	206.493237786309	3.13574538811702	0.00487591740455217
Cd46	2.04697971205027	1.15536583979195	-0.82514705877287	0.316793512091065
Cd47	24.4594806831603	51.6952142929253	1.07963695530384	0.00954919111818262
Cd48	50.733852769918	13.4073994158958	-1.91991929394963	3.77200388292999e-05
Cd55	5.02777336163896	5.89101549992664	0.228596730447048	0.103921208041441
Cd59	49.5710876375608	33.0560150843928	-0.584586095620473	0.237008081213405
Cd63	1124.46050636165	4372.11029748557	1.9590968058435	0.00157525367862142
Cd68	0.924321967731715	7.76750824060192	3.07098449074225	0.122700253502367
Cd7	0.101405088637329	0.116842407766018	0.204433942690928	0.59745850513971
Cd72	0.242619792898027	0.360956988567937	0.573129686448947	0.563644879339777
Cd74	2.72447282466923	0.569989005172506	-2.25697110505376	0.052946582913764
Cd80	4.14346709915798	0.340135652985743	-3.60665632438795	0.217481304024059
Cd81	496.956338405053	361.380972496123	-0.459598557908189	0.165438989397094
Cd82	38.0273003861024	52.040495206974	0.452599166955103	0.0850896669659848
Cd83	0.13342190103536	0.0961203420137535	-0.473081815554923	0.438414338788054
Cd9	237.097441205353	205.149562896573	-0.208804012756463	0.147752868797603
Cd99	367.219847116128	265.760959711531	-0.466514845880522	0.0107008894777951
Cdadc1	21.9030893702095	14.0262345968448	-0.643006609095919	0.00963555026866269
Cdc123	49.0083053991941	44.1299154930945	-0.151269277730532	0.256123588039934
Cdc14a	1.6225900288559	1.16272204677081	-0.48079227172439	0.377762887280522
Cdc14b	8.42543390407058	4.76626097732029	-0.821893037343426	0.199795405936836
Cdc16	35.6241559639199	23.1739348460326	-0.620352803946366	0.0353071084268449
Cdc20	50.1943399509903	2.74616600414619	-4.19203394785356	0.0150731323239152
Cdc23	26.0453047704275	14.5253921373687	-0.842446206822643	0.133830355758109
Cdc25a	10.4121779602077	5.71574512762743	-0.86525838358567	0.0158604685336446
Cdc25b	11.6410376005467	4.37387759751653	-1.41223490330582	0.124262712158371
Cdc25c	7.50302674585526	2.72652392816989	-1.46040988428072	0.00877904634990107
Cdc26	17.1835101073385	8.47821541828338	-1.01919223994883	0.125772786168763
Cdc27	23.5117673281951	20.1485893206459	-0.222704153578594	0.200632526456879
Cdc34	45.0991947783445	69.4292650511839	0.622442224586921	0.00316569714632946
Cdc37	165.601454851223	257.584921741341	0.637332797489445	0.0068715594741415
Cdc37l1	19.4367575800661	22.8687638628489	0.234590815003251	0.0935216184860611
Cdc40	9.52299319684069	8.21406122878422	-0.213319400642944	0.438874956513226
Cdc42	370.051761624144	403.946238034938	0.126436210458341	0.315424019317311
Cdc42bpa	21.6228481591191	16.6668728610957	-0.375573124620479	0.2350407668444
Cdc42bpb	26.6241905457565	27.3911632814721	0.0409728736811775	0.761865249446895
Cdc42bpg	0.585199940610282	0.122762134731579	-2.25306398465889	0.162699378486641
Cdc42ep1	11.8495813491214	7.11952692355861	-0.734982803307981	0.112116880287037
Cdc42ep2	7.20227872459428	11.0590909877999	0.618707469494576	0.0634114260656265
Cdc42ep3	27.6204781552674	11.5887864430009	-1.25300879739436	0.000850528452169064
Cdc42ep4	15.0159434397692	9.20385622237683	-0.70618476926789	0.0105623440677817
Cdc42ep5	48.9331758754017	9.5800875977718	-2.35270216727438	0.159166155791526
Cdc42se1	32.6365296427802	30.9213984148495	-0.0778820922469699	0.612777625911335
Cdc42se2	14.9308441491685	21.8006330698112	0.546074296295522	0.057397386379005
Cdc45	7.5373342211939	0.623878031071448	-3.59471845311663	1.3536239432942e-05
Cdc5l	32.5508049420829	47.6895863117661	0.550981048042125	0.091780297950977
Cdc6	3.8693760527071	0.59820666373844	-2.6933850600721	0.0136689613531762
Cdc7	3.23957513617548	2.60129231134298	-0.316576092615352	0.329048532676452
Cdc73	15.8583984866964	23.8279371625052	0.587406976593073	0.133876458310426
Cdca2	7.78887337188501	0.339298979577266	-4.52078566720155	7.194210898699e-05
Cdca3	27.5609693308704	0.780991137117229	-5.14117664250395	0.106159630389864
Cdca4	18.1240833265681	13.0996008554387	-0.468385175311791	0.227008930044751
Cdca5	3.64966029208343	0.224604680114714	-4.02230229038691	0.234934191446952
Cdca7	5.32297831809708	0.858684189073473	-2.63203415696557	0.0133771968132113
Cdca7l	2.01878126024226	0.159553814393737	-3.66136959557752	0.16276950144477
Cdca8	33.7071733944018	3.83014372642165	-3.13758521581029	0.0235755651126957
Cdh11	99.0401634122431	22.9634439029569	-2.10867467099807	0.054926448434287
Cdh13	70.1541965977879	68.2894918580195	-0.0388658090467846	0.808651083519252
Cdh16	0.222747452873606	0.0883696183451409	-1.33378657608558	0.0525846424332797
Cdh2	14.3914311204828	21.4690238901264	0.577046534693497	0.00902983374194231
Cdh3	2.08118602624842	0.139050137649989	-3.90372884777584	0.219769912060689
Cdhr1	0.147954046100549	0.864148153002233	2.54612952451468	0.196104034244343
Cdip1	19.5992097897341	16.1749284120625	-0.277036161179524	0.116263706705011
Cdipt	53.8866181646647	42.2391828418218	-0.351345123781814	0.072635466641307
Cdk1	77.4511211552217	4.6552413664659	-4.05635824695575	0.00970032272672017
Cdk10	29.5035708724777	40.2117776598379	0.446728538278909	0.217233562843041
Cdk11b	31.9553566703847	46.3415566239647	0.536248715347339	0.124349621406562
Cdk12	9.2168185618812	12.1855432906544	0.402829818972225	0.138682569730001
Cdk13	9.6290038104394	10.532349801017	0.129368888420157	0.333038673104913
Cdk14	11.7636089694925	19.7205732973164	0.745370758999245	0.0315226142042053
Cdk16	77.8231899313365	75.5769749853116	-0.0422533418270533	0.83737399532911
Cdk17	6.37317064042642	7.28898533747464	0.193706709149017	0.408514789001568
Cdk18	2.77974042014546	0.480244608681932	-2.53310884325943	0.0016075617588807
Cdk19	12.0446005692735	5.60514708455802	-1.10356241442335	0.000182185178390705
Cdk2	18.1046549557735	5.72933943011991	-1.65991996501339	0.037393297258439
Cdk20	6.10991301812344	7.62745066860867	0.32004910233146	0.216299025287107
Cdk2ap1	143.619839384443	86.8167539893936	-0.726209666735247	0.00532801595892985
Cdk2ap2	47.9830199097414	76.35436395484	0.670186655664863	0.00176638938597157
Cdk4	187.444201391189	178.13465134315	-0.0734930148101768	0.71713915585848
Cdk5	31.3166615542856	55.8584838346995	0.83484598971005	0.0446554517817373
Cdk5r1	0.408371254234162	1.23304745785039	1.59427510584502	0.0316801548115548
Cdk5rap1	10.1217397836881	16.2363928586937	0.681773863092765	0.142233380631992
Cdk5rap2	8.11168001538054	1.70876527025194	-2.24704651248288	0.0111643775433954
Cdk5rap3	34.1558368649706	31.681829375544	-0.108476498568678	0.600920823310006
Cdk6	6.89813835110238	6.03044202301546	-0.193943310665573	0.0122375936369569
Cdk8	16.1462183349803	17.2867757679417	0.09847250513113	0.39868058365812
Cdk9	49.9342169256056	74.1190651434338	0.569815938047958	0.045974695222355
Cdkl2	4.46781993119576	4.33108790540767	-0.0448415871357273	0.853215697146804
Cdkl3	1.03015114231363	1.05116382452333	0.0291315086183359	0.98096988759431
Cdkn1a	96.9183550462775	272.339883022684	1.49056645056857	0.00289686214061167
Cdkn1b	41.9939598115432	16.7135366391931	-1.32916478850334	0.0162408554830913
Cdkn1c	0.442072209187054	1.11098840524885	1.32948981280597	0.251376217392536
Cdkn2a	14.7224035088625	17.7537830546529	0.270113255134451	0.331496151520195
Cdkn2aip	17.3649019341249	14.6975554779186	-0.240598039768124	0.338320329292696
Cdkn2aipnl	8.37644098146848	14.9601058298083	0.836711080377089	0.0194617229481997
Cdkn2b	7.96016689859593	53.1054440323143	2.73798917974649	0.00963429448178155
Cdkn2c	13.9974193667773	3.85464958417939	-1.86048924962777	0.00259138506134066
Cdkn3	42.6285950304119	2.16572523228359	-4.29889938367609	0.0495943092220204
Cdnf	1.87062351608093	0.31376585659386	-2.57575895465141	0.541128687860509
Cdo1	2.10771254874167	0.456092523678494	-2.20827969799064	0.0414457763435332
Cdon	4.39322957650484	2.24808584969113	-0.966584762039954	0.0504114777251718
Cdr2	23.5597317505342	22.83810542369	-0.0448801385463476	0.891571174731959
Cds1	5.98570849376475	3.7113074907898	-0.689594484004238	0.358565803824461
Cds2	21.3863554347396	12.9984863268365	-0.718347014672809	0.0966450305314723
Cdt1	4.14293882335492	1.42337751354583	-1.54133616731056	0.123110916136767
Cdv3	47.7223175752677	66.5644256074227	0.480087248366221	0.0883041709558938
Cdyl	6.77081945482853	10.9309000262225	0.691009839088823	0.0765215311385735
Cdyl2	4.91563359581673	5.37365375513368	0.128525982712692	0.774578781796299
Cebpa	2.41605293542443	19.3921020037435	3.00474522322124	0.0173781176860994
Cebpb	57.059429142481	166.808766420718	1.54765789126336	0.00794992018640102
Cebpd	18.4271544987431	16.6304850807403	-0.148003058753973	0.563804469707952
Cebpg	25.0548725229315	35.3697345620471	0.497424194662736	0.05614556892779
Cebpz	20.4593970882492	25.9950881213148	0.345475414482596	0.123442914022106
Cecr5	10.0025641935664	9.38418093191791	-0.0920671528507	0.807281152028538
Cel	0.483688681471704	0.230788814805947	-1.06750547310493	0.0426949517198853
Cela2a	0.63422633146284	0.292893654545374	-1.11462083771749	0.537503251925314
Celf1	31.6902088160292	37.1279597642147	0.228468873074713	0.185437064739048
Celf2	15.1792061706683	2.72553614771351	-2.47748438444743	0.214599518077802
Celf3	1.12949995082084	0.273492182379701	-2.04611270782205	0.272564470532139
Celf5	0.476305945561218	0.405424775565542	-0.232454302676685	0.848140165442791
Cenpa	12.1028788427699	0.123428009767877	-6.61553661839211	0.0229106903950698
Cenpc	11.0056244104581	7.62989074160869	-0.528506696449767	0.173260687616026
Cenpf	8.93725890201308	0.274544683769207	-5.02471953751994	0.0744091574069394
Cenpi	5.39837909721792	0.475753863463316	-3.50423901518456	0.066132101565742
Cenpj	3.77796372387423	3.70498378858079	-0.0281416190594136	0.943086414810044
Cenpk	4.64908383102627	1.38420410776317	-1.74788974917759	0.179890372352827
Cenpl	6.52552359167073	2.51019660918914	-1.37829329799994	0.412245982630569
Cenpm	16.753676877875	2.63521232358839	-2.66848664207936	0.0249672274069333
Cenpn	10.9817473704291	4.80723204147974	-1.19182928022813	0.0102710991003953
Cenpq	6.70482860992697	0.286330711974702	-4.54944612622503	0.0259606947487338
Cenpt	13.5702221479958	0.340517638609368	-5.31657099709998	0.0333470040892326
Cenpu	5.73287235429694	0.35520069126773	-4.01255186247899	0.0664203856115589
Cenpw	10.3504857821073	0.19884562678891	-5.70190583617345	0.0552953043737252
Cep104	9.7746625787252	10.3530124412193	0.0829318067246924	0.697047878868679
Cep112	2.08117847496342	0.762184868858217	-1.44918781842418	0.0782831142162232
Cep120	10.2643555816729	9.22864594070004	-0.153452163556207	0.313743296871313
Cep131	6.42028103134158	7.7603239260006	0.273480424627884	0.17172659665816
Cep162	3.53402124536019	1.66009203064685	-1.09004749033555	0.10026401430436
Cep19	18.3680525701464	16.7751548518139	-0.130872592150853	0.302298123258912
Cep290	2.26081937917451	2.20435560078322	-0.0364887628459621	0.887493550127304
Cep295	3.18857440638998	0.809338392092687	-1.97809660888675	0.0583614227287068
