Gene	RASMC_RNA_0H	RASMC_RNA_PDGF_2H	RASMC_RNA_PDGF_JQ1_2H	RASMC_RNA_PDGF_24H	RASMC_RNA_PDGF_JQ1_24H
Kcnk15	0.10418378829837	0.103710527751793	0.1108373673016	0.101544267653196	0.0960732593945516
Kcnk16	0.148683225653301	0.104263378019114	0.117688825882283	0.102083410802101	0.103097892102023
Kcnk18	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kcnk2	11.4029999732701	12.1064802093493	2.0613775235366	16.4707815378249	0.381569977274231
Kcnk3	0.135290702150836	1.63934532562916	0.378671197322776	0.124273924342414	0.146517006151786
Kcnk4	0.274320681939368	0.233605497014929	0.0940394033415902	0.305133354981257	0.151712110872935
Kcnk5	0.105313409136732	0.124043677782307	0.619981314826782	0.117301573307526	0.159480371093823
Kcnk6	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kcnk9	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kcnma1	0.144595644268863	0.135011558074191	0.130456641557199	0.202876497505174	0.098976947574503
Kcnmb1	0.98824300485921	0.771850295750379	0.64016417549446	0.118192399495037	0.0943410749402954
Kcnmb2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kcnmb3	0.104282985197305	0.103871602042185	0.0981557135103855	0.116479981976117	0.0960645240319788
Kcnmb4	0.429925759098014	0.706858096120812	0.15527630670125	1.39919835390702	0.297689388444911
Kcnn1	0.796159293891444	0.337653852875898	0.109245833531657	2.15728184649624	1.05627253760221
Kcnn2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kcnn3	0.104323068337556	0.150031286317918	0.0982236251023478	0.102204477365591	0.0960728886611285
Kcnn4	7.57187091925029	134.857943397189	10.2744870591058	143.461079964024	9.80863753928859
Kcnq1	0.255660040758896	0.229717542921681	0.357633777669454	0.219546709554277	0.186148072271925
Kcnq2	0.104418967300998	0.120595766292127	0.0983299490722483	0.102147225661503	0.104493777085859
Kcnq3	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kcnq5	1.37536099480818	2.13052256752319	0.533593277802404	9.63403323085243	1.88714168610504
Kcnrg	0.483012186132021	0.502305359020471	1.06603848247988	0.666374151042655	0.312897272604253
Kcns1	0.127324646438899	0.103615915717902	0.0980495191577385	0.101373116214769	0.0959015571509178
Kcns2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kcns3	0.0986809162568122	0.14554176858633	0.220095088276157	0.682787195499766	0.185944750279188
Kcnt1	0.263418326268996	0.566928220114809	0.0937359821536571	0.191919295278516	0.101680165098899
Kcnt2	0.63776937996634	1.14972539910032	0.479574389777156	0.382211194982343	0.322402728835515
Kcnv1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kcnv2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kctd1	3.27408519745899	2.63191322684883	1.92602779754128	6.64958459324569	2.84465868775875
Kctd10	67.3059713604738	103.285241828697	87.1989027840904	96.1689495185536	73.5454318000516
Kctd11	6.19374876666041	14.6431189094175	17.8652097165186	8.43730870974851	32.9685135918545
Kctd13	3.58994431416278	4.65735650812443	5.15557241278746	5.56535946515284	7.07161157800794
Kctd15	24.9832077775316	30.6219822742637	10.5951902007997	30.6084710833088	5.8493719422976
Kctd16	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kctd17	16.8924797635214	16.6536569029013	11.9724845281646	39.7142850531751	25.0141151663328
Kctd18	10.7166992603125	6.83051562631403	4.1382117362602	9.67875937942024	6.23585961439176
Kctd19	0.232099556989395	0.106228467575526	0.118030429829338	0.12240750491552	0.108646848900316
Kctd21	3.24356672607835	4.29130309335396	2.07460072022289	6.0851870412701	1.59449077898457
Kctd3	23.2162380392785	11.9082977410877	9.43948557049362	17.9602198972585	7.91203832019553
Kctd4	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kctd5	16.2574498615019	33.5091325141314	22.6358829369979	24.5978285993701	15.2155775581593
Kctd6	5.77818639674297	5.85701212441132	9.33793498683773	7.04389430077393	7.65848635173255
Kctd7	24.4509295999955	3.06728879092913	2.81809217261409	12.5541283918942	2.15528733186758
Kctd8	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kctd9	24.5977220043259	22.454506084115	22.5412107592525	19.9933925162746	9.6327966339341
Kdelc1	27.4514073340653	22.3388214846234	16.4879975307741	40.1191736496023	29.5640422459391
Kdelc2	61.0784147038124	45.5820436334927	29.3627591675427	65.2294313302288	17.3700192203048
Kdelr1	225.488244714457	231.845828803097	144.307903655326	300.269501102896	112.640201415512
Kdelr2	123.959231906466	178.070248549249	122.781742474022	159.302495486675	74.5788443765462
Kdelr3	91.7778159877098	136.993232196726	69.1321107341735	133.267497878843	31.2485323417285
Kdf1	0.102558649369586	0.102977653388444	0.0969545889223744	0.1778045177721	0.0946787027200448
Kdm1a	31.7218739537396	86.6787722300416	46.0345282175138	51.7228371921061	45.3099694436176
Kdm1b	2.78904223422997	1.87807825215073	7.25096040156414	4.25440628112892	6.20164066769703
Kdm2a	18.1439743264005	17.4660693590716	10.5553566281685	23.0363029079053	14.188507242376
Kdm2b	8.22993575274683	5.60243443333396	6.6756948912642	7.51213223933322	6.04728227086099
Kdm3a	17.2002473735163	16.1808445142186	16.214366514234	15.3809032060261	10.7398284709332
Kdm4a	28.00629036105	15.3535129899161	8.83359997620516	30.3615900769008	18.404733650637
Kdm4b	10.9015944784635	5.32647997774423	11.1362344536717	13.6523834004406	11.5277687623503
Kdm4c	6.11901789427267	3.88784855441762	3.47406993700103	5.85388591828465	4.60448922778526
Kdm4d	0.104191570639014	0.10371543923296	0.0981130664959251	0.111527606911619	0.0960473751608836
Kdm5a	12.414303433142	12.0374677142091	9.23227705065867	16.687252068094	11.3015711872025
Kdm5b	15.9206570787356	28.0654208870372	16.636409927624	23.4679764710223	12.8378340270752
Kdm6b	8.56464866008693	54.1696747934496	26.2646326785124	15.9458826109816	15.3099723772048
Kdm8	5.71140304128093	5.97749482970869	7.06872489419594	6.6517892787789	8.46703444761716
Kdr	0.0992531132882632	0.5353600533895	0.0938273114968158	0.098318247302603	0.0918618670576079
Kdsr	17.9033168534073	13.9937221379217	21.438079755013	31.994047017019	31.1143446252564
Keap1	15.4970242990283	12.6210777370519	5.333577957163	26.1734588617163	14.3266135858143
Kel	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kera	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Khdc3	0.103776910564414	0.107910084314179	0.690437093804141	0.106576257650611	0.117120242219567
Khdrbs1	81.0367154905798	86.2880883920525	55.3933607364937	95.899790284632	62.5831186561945
Khdrbs2	0.104103755624194	0.103694350622647	0.0981458174076754	0.101482297435475	0.107476226628522
Khdrbs3	8.16650132976001	9.22191110497797	14.6645814841995	11.126583473716	13.5244322454638
Khk	2.63994943147871	0.853429670928435	2.02249692289204	4.52027040620951	7.32083577168225
Khsrp	37.1325396124535	41.4537340881812	26.7492102027037	44.464225743883	36.4258251287291
Kiaa0408	0.251759076451215	0.105694104562288	0.104509789539431	0.145603781959577	0.107089287880958
Kiaa0895l	3.01877362767335	2.8685707285529	2.33200520799854	3.41409348357142	2.70841239697048
Kidins220	26.6000501030583	21.5696457662044	15.0318411408365	27.3128008309891	12.0506493759647
Kif11	13.7247072708429	7.41005131340524	4.90755895472537	3.36701883191819	0.457933579980273
Kif12	0.169375063958164	0.104523511719612	0.0944206840639908	0.364989144328611	0.0918727570266409
Kif13a	23.5658103307548	31.7659632802971	17.7932340136663	22.2028350559452	12.7040733530943
Kif13b	3.69648904807732	4.02848419002243	5.02047427303936	6.05296909953166	4.51920142106708
Kif15	8.06482753258006	5.61467869902224	2.23327546773033	2.28047410092999	0.57678426575205
Kif16b	5.65897518160423	2.66238848873263	1.19470047474219	6.59010039115483	1.99834753127746
Kif18a	3.36157209568199	0.651272044121398	0.430307358840666	1.62019306215064	1.04774805298771
Kif18b	10.6224045898007	3.88530890768028	2.09762036598954	3.24974572950031	0.800310421486158
Kif19	0.104114101922567	0.103587670163762	0.0980772964423422	0.10789978329876	0.0960327576855602
Kif1b	15.556958248783	14.9254451527926	23.6899519528558	21.0323363819477	23.3483528512462
Kif1bp	14.3495785528491	12.2190865271555	16.8306631585222	25.6789292082077	22.9408620213648
Kif1c	144.566608709417	157.448330798822	89.7008497211031	165.292322632542	67.9402572470996
Kif20a	41.9693329966758	23.2965888976228	17.0739124020319	19.3550532322863	2.51846087186165
Kif20b	7.04709194008725	2.58318050496627	1.02338138182248	2.44478409136717	0.270494333699664
Kif21b	3.23729583634592	5.12232992212987	1.20979172857999	13.2475843948746	4.54573036739022
Kif22	27.7211253731663	11.6554142994493	4.32391806702649	11.2765543604437	1.74003328868911
Kif23	32.4123609782977	22.9020493929415	19.1209330614323	11.9084702246731	2.73724370914883
Kif26a	0.121419015696633	0.123024401758615	0.119113820921427	0.13949907284621	0.153572187088282
Kif26b	7.91447778584121	8.72523225441896	4.14168585079658	1.12634435668239	0.182156251715099
Kif27	0.565693816237906	0.30214091710089	0.21920262939473	0.19355734275439	0.286798833114111
Kif28p	0.104168812204185	0.110043304125234	0.0981137038477206	0.10435223388478	0.0986162551856677
Kif2a	14.4187058293996	17.5423081376542	16.8041488158961	18.0480444593767	15.9033027929505
Kif2b	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kif2c	15.5737329661162	9.25104748540183	6.5784342292765	5.14290364002448	0.547744394794193
Kif3a	12.2012713544226	10.5737155628502	17.2245798548885	22.3030200763115	17.429338992604
Kif3b	8.05656181803632	5.37970835544473	4.98269597813193	11.9702984308789	8.81053970017399
Kif3c	3.87276948594367	2.98012220848607	3.9833377225163	8.94086379666741	4.70759605575657
Kif5a	0.202719540585897	0.73508539605578	0.148204428209044	0.145432838806103	0.13613971518072
Kif5b	107.027592007061	106.110278786418	91.287018076875	81.9177199530627	67.5032770254689
Kif5c	1.70348858437514	1.64158336136237	3.19860793171054	5.31029625340727	5.9759506861653
Kif9	0.103701379300531	0.144512653522126	0.0975997283569566	0.19184491422608	0.185110982661397
Kifap3	17.972258327831	12.8115210477067	8.53807022249334	26.2220765851714	14.1253034200558
Kifc1	18.9664062509099	12.3914098750148	3.50167013561733	5.18760384931542	1.94719556477081
Kifc2	1.67320134801175	0.99711206769259	1.02757650958424	3.38158247192236	1.82677219106007
Kifc3	29.3193437903216	57.242834078821	25.1568309784842	38.3570197110219	11.1011870608275
Kin	13.0927772200475	12.046221584655	16.4793961002701	14.0733440697425	11.9322100422481
Kir3dl1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kirrel	36.4147736110285	40.8858684195188	22.1935705878682	65.0257766141664	22.7756759487864
Kirrel2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kirrel3	0.28147063467401	0.343019846980522	0.752255276922788	0.126277592724728	0.116751686406821
Kiss1	0.250431364648525	0.107294449989396	2.12865523664042	1.10835091037075	0.0901505555644532
Kiss1r	0.14887437419426	0.107603595946015	0.0980667842918636	0.259106803797487	0.244976058926993
Kit	0.103688363920325	0.103649025389572	0.0976643824927188	0.136127198151204	0.0954566580650404
Kitlg	0.676219906285531	3.4603167734709	8.14024559265283	2.32740985226696	4.28025325936263
Kl	0.212130694374528	0.140296539676859	0.0949600681234744	0.232021206892076	0.0927550808996249
Klc1	75.8844560108141	87.7732461617348	63.191611317214	119.691118654822	91.240397339601
Klc3	3.71664945999158	3.97625941903256	3.38055964720683	6.79597841832462	2.1220603333533
Klc4	12.0136241264377	6.16685504805462	5.72162844777827	16.6237708873686	8.76531735539096
Klf1	0.236759050277408	0.425140454790788	0.611707529349993	0.519430337583231	0.52675589774615
Klf10	4.70404262234877	22.631674713084	18.5402363317104	15.2024955378293	11.788022695454
Klf11	2.89552130626018	0.261799940780261	1.06322150516602	3.1378528008974	1.15016415438051
Klf12	2.07681129888029	1.22433744770009	0.93007229290266	6.88551128616413	1.42831922446058
Klf13	4.82068643972213	13.3772266368023	7.86525500037284	5.10256167294715	2.23889961451619
Klf14	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klf15	13.8916421791482	0.388836785625618	2.01092709296196	5.20249691569454	5.63198746629533
Klf16	19.2870209189416	46.9286694611224	25.6868632254196	22.8164677158074	107.250126582365
Klf2	7.02058537941574	4.08717357554338	37.1927789806784	9.4923088255974	15.6462369814787
Klf3	14.2855166403686	8.76191190588166	10.4480575636208	14.9968602955857	14.4291464816169
Klf4	8.67775320535708	33.7918910932876	57.889895071844	12.2497045254581	33.2866038171762
Klf5	0.3679628578939	1.84688059781751	3.60166742739141	0.602048549057873	1.85429636121943
Klf6	30.6874579903768	94.690185891356	63.2259068456134	34.5906114987755	69.1465216419423
Klf7	7.3798531861692	3.08344502120202	1.38444952473042	8.56583198304664	1.4121985541848
Klf9	10.488860956463	20.6866721709607	19.2821640945059	14.4406996084886	6.39237239937939
Klhdc1	1.70541050082366	0.854460443593615	1.57644578859525	2.13700636766051	1.25206795881116
Klhdc10	13.8143946893786	12.9917761966563	5.01569714608458	21.6082025663114	11.5550295087538
Klhdc2	48.4194757491662	39.1207611704088	26.8977655435693	57.3036170635324	37.4423335510864
Klhdc3	39.996801775306	34.4695889930536	29.6180411056029	56.0144122121186	31.1011689092851
Klhdc8a	0.104199699712933	0.111364630112732	0.0980795015313637	0.118268812844186	0.101378403884802
Klhdc8b	8.2265422483311	6.39730585628906	4.04880108238808	23.6291740070332	3.57156854068713
Klhdc9	1.92123717930119	1.43166096799249	1.21076992271238	4.75958299972165	2.05813666074838
Klhl1	0.104163522827347	0.103713046653274	0.0981677468068058	0.10147163634458	0.102727674511385
Klhl10	0.543791395379776	0.187537208649714	0.142094024173125	0.172076627083385	0.136310944062597
Klhl11	9.09021159415564	12.0943119343666	12.5872044825041	12.346097755855	14.0786371892199
Klhl12	10.8799065360159	4.48860064859899	9.64655938950328	8.3313558143561	9.51249171846722
Klhl14	0.200941803575884	0.104230712178406	0.0977341961217462	0.102019402810292	0.0956067848206972
Klhl15	1.13533497701597	1.75259979920092	0.940031791858337	0.803451367415128	0.529923883385549
Klhl17	7.50350361768012	2.19507776768853	2.96248860876892	9.28321752734012	6.30805817338943
Klhl20	15.3285880318373	6.75995198034878	5.56412081472087	18.301233662371	7.95152601331462
Klhl21	20.7279101811502	90.177612336969	229.618130661588	25.9559357518712	53.9849035563196
Klhl22	22.1406675809806	14.6365666715998	17.7213850472591	33.3429645856031	37.2953087981337
Klhl23	2.27205777309407	2.35998644653339	0.9544495731913	1.47814750812429	0.381828278922811
Klhl24	22.3248427718209	4.89266348435469	6.52685557240707	22.9449568825902	14.5389306129111
Klhl25	2.76050670399787	3.18459469124226	3.43520135666766	3.8621584586264	3.78774984666981
Klhl26	5.33333715646582	19.7123460124281	11.0101417944382	9.784940416629	4.87466128116434
Klhl28	1.39848227368401	2.09388773961715	2.43278776493949	2.55111537349819	1.93191324684067
Klhl29	5.15875171229516	5.2104360765842	7.43281759813351	2.51227412467312	1.96897834479281
Klhl31	2.27823160976229	0.85202161671151	0.67823418665317	3.77460395897123	0.445389838349072
Klhl36	1.61933283365478	2.53859111557404	0.718248310503473	2.24072975948933	0.164621732648786
Klhl38	0.819930401250473	0.149740767931002	0.094342360025141	0.566411494415075	0.0905269386632181
Klhl4	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klhl40	0.408297806700497	12.5864744251797	51.2015678372208	8.45186583647384	2.30990719394445
Klhl41	1.32769242410699	9.18328816654785	1.57204686094436	0.745428144229383	0.167292495040297
Klhl42	5.08130756104627	3.02774292941159	2.45281055203277	7.93959974617532	3.88731416648242
Klhl5	6.43847389833198	4.77035766548022	1.95058247492584	6.26394592506761	0.988972209509355
Klhl6	0.10418348354034	0.103701910657363	0.0981093167008082	0.111126326821725	0.0960458521237079
Klhl7	23.8562268079181	17.8645232317583	21.8340614516527	25.9631239911195	20.3257771664293
Klhl8	1.58323173913598	1.5407675909019	2.00800546862881	2.3190929013563	2.43587634285891
Klhl9	21.7106403698243	21.963380931912	21.7655851222328	24.8499747776727	19.9150510225404
Klk1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk10	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk11	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk12	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk13	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk1c10	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk1c12	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk1c2	0.104255143744437	0.13649481171727	0.0981855246672226	0.101965673027561	0.0960609397526154
Klk1c3	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk1c6	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk1c7	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk1c8	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk1c9	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk4	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk6	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk7	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk8	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klk9	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klkb1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klra1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klra17	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klra2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klra22	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klra5	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klrb1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klrb1a	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klrb1b	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klrb1c	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klrc1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klrc2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klrc3	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klrd1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klre1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klrg1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klrh1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klri1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klri2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Klrk1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kmo	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kmt2e	22.3068215622651	15.5904337400373	6.47019308460849	31.0834000044763	10.7390245436744
Kng1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Kng1l1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Knop1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Knstrn	36.3818375181822	21.5805451512298	10.23325372934	11.11944939943	1.05380026566439
Kntc1	5.02655050145115	3.52380777339325	2.49126113736214	2.05107664770777	0.276368900144941
Kpna1	18.2927770201014	30.8104374501175	29.8125910264287	18.2076749932113	32.6956336325194
Kpna2	86.4812325069429	51.3962590490855	78.0777664735346	49.6253703286603	60.0376226485412
Kpna3	28.041099645523	29.0434362026789	37.8767124324698	39.3716816134929	34.5006071399956
Kpna4	46.2318051467262	70.3242819348096	76.9443047704476	54.7470540078916	49.9157192856203
Kpna5	5.8210116026131	5.64496729524575	10.4846691529418	5.69783529539383	6.33251281864243
Kpna6	22.0396697858511	31.0042261697264	24.1225474117893	34.5050619657797	28.9678046482746
Kpnb1	118.569957719481	179.749810315116	94.1545644085617	129.658824276157	118.768988102392
Kprp	2.28454696405518	5.73459349053084	0.223722285296652	1.0123737490028	0.0820746047339608
Kptn	4.86194109699244	6.41181318803289	1.49982736415169	11.4863338926668	8.46701095597854
Kras	16.7997913024754	31.3879055315605	31.991923591976	24.7354371952225	28.0683109241739
Krcc1	58.6885248526932	29.7015314007323	24.7005738517858	90.1887490984852	44.4842251212296
Kremen1	3.29983719798793	3.49963565539284	1.71852718558888	3.06532516364963	1.3639635009002
Kremen2	0.104063937271833	0.164639303641179	0.0978200723046703	0.102918149211427	0.143064863315796
Krit1	20.2810091419269	26.5612585908135	25.1369046831314	25.5179605965213	18.5290950216982
Krr1	17.7141882208141	11.5377774158107	7.47844239365169	15.7192201424347	15.1056087100316
Krt1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt10	6.81022119584406	4.18114307094565	1.3272316512862	6.90316309394019	0.516242871515274
Krt12	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt13	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt14	0.10488328380955	0.104884766567039	0.13357383981263	0.102890209134799	0.0965136713844442
Krt15	0.287285100222355	0.195229385921433	0.138090164987725	2.06545595756966	0.0994054641762224
Krt16	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt17	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt18	0.106027532931574	1.07320346509682	0.115961665484482	0.270519119232242	0.127420059027095
Krt19	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt20	0.103439818767536	0.10349992522725	0.097321424145183	0.101775481197864	0.194196367267051
Krt23	0.102573676778204	0.124655500506914	0.0968410749715417	0.411162012721744	0.0939919626616836
Krt24	0.104142636134292	0.120654729568216	0.098120211182931	0.101604205533583	0.0960398732133339
Krt25	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt26	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt27	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt28	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt31	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt32	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt33a	0.10461139613141	0.104487043885346	0.0983129283030238	0.143362297194739	0.0961239697861614
Krt33b	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt34	0.104184738991964	0.125828772697297	0.0981449002306516	0.101734947355781	0.096047900098543
Krt35	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt36	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt39	0.102658643581658	0.103001682035992	0.0970187385534428	0.169659840944692	0.0947585589014495
Krt4	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt40	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt42	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt5	0.10347576941644	0.103485825009542	0.0973681104549752	0.101721325027614	0.181637240291314
Krt71	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt72	0.104795006998373	0.104735002699444	0.128842058460804	0.102693266992053	0.0964663804535918
Krt73	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt75	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt76	0.103263169174593	0.103278340512446	0.124839852141842	0.101011257740527	0.0953482967201824
Krt77	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt8	11.2207012779754	25.5705150538126	6.54212260245842	34.3254336423916	2.01849289504255
Krt80	0.492341240190117	2.66280844470883	0.0905724663783965	0.440081547861643	0.102889247452679
Krt81	0.104451183294385	0.212694210190333	0.0980278570927191	0.103130333722578	0.0956224039500797
Krt82	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt83	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt84	0.104233483827207	0.132902922532447	0.0981731302026691	0.101892975366909	0.0960569880247026
Krt85	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt86	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krt9	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krtap1-5	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krtap13-2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krtap14	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krtap15-1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krtap16-5	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krtap19-5	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krtap31-1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krtap7-1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Krtcap2	68.1613224462257	65.3165631127297	53.2629548999093	103.780680702146	44.4580582594228
Krtcap3	0.104575659162594	0.289048736571107	0.280127254820226	0.280712618386953	0.217792762792939
Ksr1	2.47979476563919	5.67401028416058	1.88509710811674	2.59617158427097	1.07307233259596
Kti12	2.32138014879564	5.04894297213802	4.10386496847861	4.36423063417499	5.28294266649217
Kxd1	25.6578657064305	21.1490634052019	12.431641701651	35.5970765548376	37.0405129849767
Ky	0.104055583940548	0.103581003874988	0.0981016837237679	0.101347378092734	0.103736235552004
Kynu	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
