RASMC_RNA_0H	RASMC_RNA_PDGF_2H	LOG2_FOLD_CHANGE	P_VALUE
Cd180	48.3281824321078	31.4560353391375	-0.619527890087629	0.156763174327359
Cd1d1	10.3897474332662	8.26106062864857	-0.330761659160033	0.379993763905471
Cd200	158.052064376383	132.482030840513	-0.254603185491045	0.0973103791499635
Cd24	38.6365986074618	28.610369379174	-0.433429967427153	0.36801005768989
Cd274	0.376891712438407	7.21969363571499	4.2597156416306	0.0247192658928176
Cd276	32.5980289031105	36.4743098830132	0.162095949687584	0.20851090876562
Cd28	0.182238633255441	0.359258973510854	0.979195360185125	0.506908756944432
Cd2ap	24.0744290022671	35.0343881164929	0.541270118848548	0.140691317595077
Cd2bp2	43.5776519635953	35.7860363792584	-0.284191702399659	0.128501139485384
Cd302	9.03261108290367	5.48204641788782	-0.720428548123923	0.0258729625401738
Cd320	28.021591970731	34.6405025360589	0.305920938753238	0.343327519325265
Cd38	14.6430128742283	10.9997529024113	-0.412741310467026	0.14031144614985
Cd3eap	24.014099348734	87.1725125485667	1.85999159139055	0.000879536088127435
Cd44	23.4937538062192	210.612030928245	3.16423870161448	0.0121936529624703
Cd46	2.04697971205027	2.82347436560882	0.46397472946957	0.662318785459891
Cd47	24.4594806831603	19.5363928847266	-0.32422965438582	0.294897746788946
Cd48	50.733852769918	35.0621332132533	-0.533034950365856	0.0834749680822695
Cd55	5.02777336163896	12.9824621477384	1.36857249547947	0.0462851575154719
Cd59	49.5710876375608	50.3030796312687	0.0211478134470009	0.934857479112311
Cd63	1124.46050636165	2254.06236083653	1.00329443839086	0.0103758657852481
Cd68	0.924321967731715	2.60372037354098	1.49410714246839	0.310667543543593
Cd7	0.101405088637329	0.13225771314977	0.383221811013742	0.269334733772674
Cd72	0.242619792898027	0.776758582567683	1.67876902689962	0.224889051340768
Cd74	2.72447282466923	4.29527828004377	0.656774502112627	0.540801155355568
Cd80	4.14346709915798	1.65143573194362	-1.32711764051374	0.284463644490264
Cd81	496.956338405053	523.397968658722	0.0747892201642849	0.701712732638045
Cd82	38.0273003861024	48.6642298627954	0.35582620026458	0.0105364620498743
Cd83	0.13342190103536	0.720671182900178	2.4333456556937	0.18215354504563
Cd9	237.097441205353	371.178603201686	0.64663345479802	0.0320032842790429
Cd99	367.219847116128	450.567562765723	0.295099420753652	0.256109500628229
Cdadc1	21.9030893702095	18.8369188493411	-0.217571369387169	0.135273347646685
Cdc123	49.0083053991941	63.4576604182611	0.372768070045768	0.0780536679032725
Cdc14a	1.6225900288559	2.50988139438084	0.629320662669043	0.20190089043628
Cdc14b	8.42543390407058	7.02297953167356	-0.262667755540576	0.498393478275781
Cdc16	35.6241559639199	44.2966886647354	0.314343023136345	0.0801901207936311
Cdc20	50.1943399509903	28.7652040593535	-0.803199986481073	0.00414795740635473
Cdc23	26.0453047704275	18.2532853427921	-0.512867166130463	0.247063228024182
Cdc25a	10.4121779602077	9.30744077587781	-0.161815438738315	0.272727552503832
Cdc25b	11.6410376005467	11.3802911002284	-0.032682194417463	0.934695594175461
Cdc25c	7.50302674585526	4.14522511894473	-0.856022247237381	0.0154166187975998
Cdc26	17.1835101073385	11.7848843900511	-0.544087162769406	0.157255245806732
Cdc27	23.5117673281951	17.1246666988855	-0.457307078443059	0.0524992417610539
Cdc34	45.0991947783445	65.8860281473656	0.546870883237135	0.0400159905469101
Cdc37	165.601454851223	243.395664202134	0.555588121083654	0.0678266557059118
Cdc37l1	19.4367575800661	19.8148613631733	0.0277953032581178	0.897395789101598
Cdc40	9.52299319684069	5.81687044828668	-0.711171928831821	0.145051706617945
Cdc42	370.051761624144	480.383350522015	0.376459065631753	0.0906670219125063
Cdc42bpa	21.6228481591191	16.9947522951565	-0.347467233001741	0.245875664920713
Cdc42bpb	26.6241905457565	36.8315988687141	0.468206362538303	0.169551159531892
Cdc42bpg	0.585199940610282	0.774997739459397	0.405262479226719	0.540472495353649
Cdc42ep1	11.8495813491214	11.340507541506	-0.0633508798072196	0.79123493044266
Cdc42ep2	7.20227872459428	0.71394579493403	-3.33456698271981	0.0554845979883148
Cdc42ep3	27.6204781552674	90.2003432926268	1.70739462902757	0.0108904451030925
Cdc42ep4	15.0159434397692	17.829859188777	0.247800188207783	0.153365300600781
Cdc42ep5	48.9331758754017	41.0260207448336	-0.254273690976995	0.581388646500177
Cdc42se1	32.6365296427802	78.5601094338482	1.26730928070444	0.00797522618450644
Cdc42se2	14.9308441491685	11.2836509784232	-0.404061786982503	0.185185812823227
Cdc45	7.5373342211939	7.34141271855991	-0.0379966565590088	0.890797369092959
Cdc5l	32.5508049420829	28.5809936788519	-0.187637144279487	0.186955270990102
Cdc6	3.8693760527071	3.49517512922088	-0.146736201590293	0.400277185257991
Cdc7	3.23957513617548	5.1840665857506	0.678279629826057	0.142320561825834
Cdc73	15.8583984866964	13.9423373249049	-0.185774644889071	0.635732453005335
Cdca2	7.78887337188501	2.7261630444135	-1.51454281514616	0.0027286385576967
Cdca3	27.5609693308704	17.6989358666667	-0.638964007010929	0.264287803841776
Cdca4	18.1240833265681	41.7091962033086	1.20245748081281	0.00991074689399445
Cdca5	3.64966029208343	1.76302233957955	-1.04971142973373	0.364695514170525
Cdca7	5.32297831809708	5.01586743014036	-0.0857344717208536	0.84806903631749
Cdca7l	2.01878126024226	0.618402685668935	-1.70686610980602	0.164969218944965
Cdca8	33.7071733944018	26.8152335958078	-0.330002830145444	0.07776091551306
Cdh11	99.0401634122431	55.5890484414244	-0.833213008315365	0.0665750145392548
Cdh13	70.1541965977879	79.8263490552895	0.186335621462671	0.377966274985001
Cdh16	0.222747452873606	0.270782462127526	0.281725367787205	0.578144969091444
Cdh2	14.3914311204828	10.3600658696741	-0.474176888712106	0.0332549974992976
Cdh3	2.08118602624842	1.41970337403262	-0.551816394261803	0.512080100267134
Cdhr1	0.147954046100549	7.2984652822208	5.62437207108565	0.00756665262267803
Cdip1	19.5992097897341	17.1872753812618	-0.189454629033526	0.449742744143233
Cdipt	53.8866181646647	57.576420551795	0.0955510528836048	0.379440878808294
Cdk1	77.4511211552217	53.3954890728927	-0.53656825698737	0.00235177808379897
Cdk10	29.5035708724777	20.9304669882401	-0.495285076612875	0.300565687195873
Cdk11b	31.9553566703847	28.223689639709	-0.179151188564034	0.578111033785266
Cdk12	9.2168185618812	10.9998375053697	0.255141455887343	0.271461763904085
Cdk13	9.6290038104394	15.0941422984634	0.64853032649862	0.0278511622788911
Cdk14	11.7636089694925	13.3965915255179	0.187535250705046	0.693323446147417
Cdk16	77.8231899313365	101.525853002671	0.383575126646549	0.238474950700463
Cdk17	6.37317064042642	19.6601193890921	1.62518888842818	0.0129544665478614
Cdk18	2.77974042014546	0.669503843824534	-2.053785922747	0.0171293388472098
Cdk19	12.0446005692735	8.98743224027671	-0.422405657126151	0.0158666663780801
Cdk2	18.1046549557735	12.3744561803028	-0.548995557210774	0.0225794431664925
Cdk20	6.10991301812344	3.70923378126591	-0.720030642501947	0.181365027121681
Cdk2ap1	143.619839384443	190.880530344057	0.41041490234069	0.180517658572339
Cdk2ap2	47.9830199097414	41.4855791685973	-0.209914032096735	0.095241590505825
Cdk4	187.444201391189	197.062391491029	0.0721912741414595	0.703092017453915
Cdk5	31.3166615542856	32.2316098524905	0.0415458221960789	0.795055148029683
Cdk5r1	0.408371254234162	5.00002275419959	3.61398143856134	0.229530181877315
Cdk5rap1	10.1217397836881	4.90259536517262	-1.04583969111369	0.107666728452495
Cdk5rap2	8.11168001538054	6.3236580448075	-0.359241387607993	0.360127423495622
Cdk5rap3	34.1558368649706	26.9341683470167	-0.342694621228244	0.256869987080453
Cdk6	6.89813835110238	16.6287871401446	1.26940397677316	0.150527146434906
Cdk8	16.1462183349803	27.7833370310891	0.783023584916503	0.0264830721666503
Cdk9	49.9342169256056	74.2762567621693	0.572872363961222	0.0160681965802204
Cdkl2	4.46781993119576	5.45703573863734	0.288546450760507	0.617450847532326
Cdkl3	1.03015114231363	1.58508148603084	0.621700985378114	0.622709934012977
Cdkn1a	96.9183550462775	230.765317902677	1.25158459141151	0.0292783056189608
Cdkn1b	41.9939598115432	13.6163854604736	-1.62483804985457	0.0287254547195753
Cdkn1c	0.442072209187054	1.4314918367876	1.69516549584518	0.377374054231551
Cdkn2a	14.7224035088625	14.4921433202391	-0.0227422395577675	0.933204103900154
Cdkn2aip	17.3649019341249	8.95483542726585	-0.955435439728669	0.0630101220919518
Cdkn2aipnl	8.37644098146848	6.26958464581343	-0.417967526610976	0.183052866866634
Cdkn2b	7.96016689859593	11.041565060958	0.472074093280416	0.00736953865960412
Cdkn2c	13.9974193667773	6.66601303685024	-1.07026482524781	0.000726589865676342
Cdkn3	42.6285950304119	34.9720181603744	-0.285620453905487	0.215865493627873
Cdnf	1.87062351608093	0.208081041983629	-3.16830179532659	0.520295830744637
Cdo1	2.10771254874167	4.62175599318974	1.13276296968757	0.10663033576767
Cdon	4.39322957650484	1.83936735188555	-1.25607225372084	0.0335862751628832
Cdr2	23.5597317505342	49.2480066814562	1.06374221967203	0.0652283069311928
Cds1	5.98570849376475	13.944128050448	1.22006379718982	0.0531139851527481
Cds2	21.3863554347396	5.27483601757802	-2.01949249634767	0.0444827621813389
Cdt1	4.14293882335492	2.07083124214628	-1.00044452786126	0.211507836879029
Cdv3	47.7223175752677	138.752389381156	1.53977660301568	0.0296047743776986
Cdyl	6.77081945482853	24.9901338725617	1.88395627484417	0.017500561588942
Cdyl2	4.91563359581673	5.1938855033989	0.0794368275514068	0.864323719754919
Cebpa	2.41605293542443	9.45062047154146	1.96775698693925	0.0567934194918988
Cebpb	57.059429142481	100.500390812314	0.816663893073676	0.0228367175360658
Cebpd	18.4271544987431	14.0161615075617	-0.39474200450675	0.122820101006944
Cebpg	25.0548725229315	50.4923927096041	1.01097484728254	0.0461690155481558
Cebpz	20.4593970882492	29.3286015830667	0.519544652230146	0.00012419147695566
Cecr5	10.0025641935664	5.55791548978834	-0.847754084420119	0.20885726140603
Cel	0.483688681471704	0.35945351964424	-0.428273548326527	0.512355642606723
Cela2a	0.63422633146284	2.13679006145609	1.75237549007809	0.29893917171936
Celf1	31.6902088160292	54.1631719391257	0.773275063348285	0.0946731062069433
Celf2	15.1792061706683	15.3658642375302	0.0176325682629769	0.975064199294797
Celf3	1.12949995082084	1.60179089259096	0.504001614043355	0.448442389338816
Celf5	0.476305945561218	1.56277347767021	1.71414821381518	0.461137389416518
Cenpa	12.1028788427699	9.4391296806525	-0.358624504441035	0.138470891428313
Cenpc	11.0056244104581	6.1437938309912	-0.841039290625219	0.0704878714263613
Cenpf	8.93725890201308	4.45167074419413	-1.00548552653142	0.06714296916867
Cenpi	5.39837909721792	3.90936380413483	-0.465592444954961	0.172606032432853
Cenpj	3.77796372387423	3.4709943621117	-0.122259827171118	0.767437200294068
Cenpk	4.64908383102627	10.076923009756	1.11603683340072	0.356230825869473
Cenpl	6.52552359167073	4.28624498631618	-0.606379352943617	0.596882966931442
Cenpm	16.753676877875	12.2815301429862	-0.447987438386634	0.111774605472581
Cenpn	10.9817473704291	10.8493417960239	-0.0175001078838625	0.924231481380962
Cenpq	6.70482860992697	4.57116506706216	-0.552638537839	0.0381163069510753
Cenpt	13.5702221479958	8.53408606686739	-0.669135772828129	0.077866663048339
Cenpu	5.73287235429694	2.66830866430274	-1.10333259287172	0.0927666113286697
Cenpw	10.3504857821073	8.46314015723847	-0.290433515417438	0.576617931301533
Cep104	9.7746625787252	11.2811945415817	0.206801033149183	0.354932932767466
Cep112	2.08117847496342	1.79276077091133	-0.215217705784298	0.47693024903108
Cep120	10.2643555816729	6.9081942582557	-0.571262497691454	0.0427619143443592
Cep131	6.42028103134158	2.66190392494567	-1.27017794744312	0.0575340694974145
Cep162	3.53402124536019	1.40810574824092	-1.32755502899002	0.0558920614911093
Cep19	18.3680525701464	17.8636169278064	-0.040174457121365	0.839083740995238
Cep290	2.26081937917451	0.91547722894253	-1.30424983044668	0.0109080612410271
Cep295	3.18857440638998	2.16027369470615	-0.561697441898886	0.167758756397625
Cep41	2.8310574470437	2.27548298347424	-0.315168226735279	0.320364300517686
Cep44	13.0273374658009	5.35302652396139	-1.28311554898918	0.11390532321608
Cep55	12.4357447584062	7.75984347480607	-0.680393454061395	0.0655135211193592
Cep57	10.28027718706	3.33633495742278	-1.62354312127306	0.122963475913824
Cep57l1	5.91193143030404	1.59572632030562	-1.88941629728625	0.0123009822267932
Cep63	22.81332161305	12.8017376402649	-0.833536870602713	0.00294513504030127
Cep70	2.72581662150587	4.29540588356563	0.656105953108602	0.657255914277014
Cep76	4.82953176580907	5.67441720473344	0.232588903692888	0.464371908364455
Cep78	4.3514843788679	1.39851476108605	-1.63761213592631	0.0540738596737361
Cep83	12.853563266032	11.8608919880249	-0.115955848337626	0.791460285114824
Cep85	9.88513690077472	8.34305020357416	-0.244686019474416	0.35462985463241
Cep85l	4.77479837976074	7.26703238389412	0.605926520068516	0.291460900357127
Cep89	7.34679562298445	5.90243817646295	-0.315804116130523	0.174664075624646
Cep95	7.07455860301162	2.77290848242341	-1.3512401357002	0.0658851743336815
Cep97	2.66170937695497	0.513681887105054	-2.37340594791383	0.262811796810088
Cept1	17.4660622461964	23.4691021225216	0.426208261667488	0.0390726671990864
Cercam	4.05025560255101	5.87840770471515	0.537412466355655	0.320836840538995
Cerk	11.7757752699441	14.6165547806054	0.311781254286461	0.216497030945504
Cers2	72.1764330112716	81.668148818404	0.178245679915448	0.32858737537275
Cers4	11.7310372163523	6.70157973097845	-0.807757456644765	0.125296680153879
Cers5	45.3273308770819	47.4807030896046	0.0669600885306841	0.653242596648671
Ces2g	0.122754906296169	0.183097301951983	0.576829844661785	0.446082883306067
Cetn4	0.478973872835194	0.954910834271413	0.995419064700317	0.443048960958569
Cfap126	1.09894133817684	0.636995581180106	-0.786759107146844	0.184843864622774
Cfap20	24.3116552507362	19.2415957796436	-0.337419669783551	0.489448362622914
Cfap52	0.125067620745454	0.188340717716036	0.590636599710391	0.212998297997414
Cfap97	6.28359029263014	4.82644656294571	-0.3806277101284	0.55394592728753
Cfb	0.211898673285833	0.961293087769444	2.18160180512554	0.281692750667352
Cfdp1	64.3302160370325	81.4290674692912	0.340047346961141	0.133628747623004
Cfh	3.01681458824669	2.39803647073521	-0.331172431705885	0.256827905654488
Cfl1	956.635973280296	1620.98580010572	0.760829504377545	0.0845584132826634
Cfl2	67.6858673414167	64.0373730170482	-0.0799405078382348	0.672213305670885
Cflar	11.9952877735687	54.0130035491436	2.17083900665111	0.0388206745479962
Cfp	3.57140558383764	4.2890532411914	0.264167242909027	0.626749208936654
Cggbp1	26.2719582700612	23.0750977475781	-0.187186981445796	0.267017548998747
Cgnl1	2.68915201371594	2.66834919870173	-0.0112038309284495	0.972030885669815
Cgref1	21.2543372070015	36.0845279990466	0.763623112993804	0.0034384239884565
Cgrrf1	21.3574033622463	17.2562128079147	-0.307620381114684	0.300957300002323
Ch25h	0.0975835174508439	1.05829849859953	3.43896530734238	0.338431137966156
Chac1	9.99255323951588	99.0941118830618	3.30987407648129	0.00941203453581621
Chac2	5.07062599402324	4.98655005424833	-0.0241218343090817	0.974371058582881
Chad	0.493063608518831	0.154019598820325	-1.67865983204539	0.0383125688969509
Chaf1b	5.50806152499253	4.2942311585559	-0.359144820859994	0.489087482276541
Champ1	12.1968698546489	13.4638446919795	0.142579491062148	0.411532199669588
Chchd1	67.4510671932121	91.3501001056303	0.437565040525849	0.0698767907311287
Chchd10	0.171102930469865	0.107418635923734	-0.671620162611182	0.502172609814149
Chchd3	49.6062808643057	53.3539771087108	0.105073018345045	0.436785268934894
Chchd4	5.8946534034217	10.0506468496441	0.769809462255454	0.0733178907350492
Chchd5	22.7618877209308	12.4487823784939	-0.870615571738327	0.369397386262471
Chchd6	11.4606934937479	11.5179813740227	0.0071935490176325	0.985567377975593
Chd1	11.6863380027812	24.4633028125927	1.06579627465186	0.0332999995207451
Chd2	9.44745621041169	6.09527343995545	-0.632234983498894	0.0162311900373655
Chd6	6.32191915145851	2.5491020188903	-1.31037347196274	0.0109748953130255
Chd8	14.3612619612747	9.28346705013161	-0.629446920858316	0.119554074451653
Chek1	6.71409473884485	8.9066057513294	0.4076828406809	0.065298533303174
Chek2	6.56893244538108	5.18209237718019	-0.342124195447161	0.577330931745755
Cherp	25.849540688351	29.9319657019682	0.211548381080801	0.279391293385373
Chfr	22.7475909169055	11.3628091089122	-1.00139422341505	0.0114005355802777
Chic2	22.3745113041677	36.0755954799502	0.689167036776592	0.0588577811995401
Chka	18.819002175565	41.3004196619951	1.13396630597325	0.00177389357643079
Chkb	25.1400979208498	23.3991543805671	-0.103533875720795	0.580293698765405
Chm	8.64597971788689	5.09687950848702	-0.762415203928428	0.16335986418966
Chml	2.01962471754523	1.13864474183788	-0.826769544168422	0.11992845809442
Chmp1a	45.4420880752928	32.6932891029121	-0.475034602061764	0.0250352610732559
Chmp1b	22.5605615210404	22.2911626430386	-0.0173311107472747	0.340269402359125
Chmp2a	77.0197253807772	78.2987467857093	0.023761237463571	0.927903856672821
Chmp3	100.702602222722	103.448137893502	0.0388067123298636	0.85869184405055
Chmp4bl1	48.5786291353376	58.408668848304	0.265860727271774	0.0934426088774724
Chmp4c	32.7630164968262	24.1901219198923	-0.437650151666967	0.295510865997743
Chmp5	60.8429299350281	52.192044293137	-0.221259717236016	0.234473731804653
Chmp6	19.4048227393518	23.2062048167054	0.258095346761565	0.502381217304398
Chmp7	23.5338080260542	16.562804505079	-0.506787804623133	0.0160160314594511
Chn1	11.0917864546621	8.47213676276356	-0.388693962621355	0.129078167723873
Chn2	0.198631452998961	0.466672187905443	1.2323154004894	0.521400272368652
Chordc1	21.5254252210073	23.3929141344624	0.120029856866664	0.615804046486264
Chp1	40.307091632213	49.6851234505657	0.301780260696945	0.0813717562663731
Chpf	71.3543627373488	101.378038624478	0.506671610734956	0.0619077171376352
Chpf2	32.2942074056962	33.3005113622331	0.044268918768607	0.822301487861826
Chpt1	5.43341780630928	3.84075567724688	-0.500469795936349	0.191956055430258
Chrac1	34.6661736763682	30.0986727860361	-0.203828733875118	0.498631763332774
Chrd	0.443102638446788	0.358911435292239	-0.304013027698171	0.84281731461425
Chrdl2	0.102786380360055	0.183214271890639	0.833882775946598	0.363775949368372
Chrnb1	2.56778019092978	2.14212590595541	-0.261478430400595	0.582824888268447
Chrnb2	0.177081955573655	0.179494700868557	0.0195240419324591	0.977608688530223
Chrne	1.27825550858065	3.2684145396264	1.35441473175514	0.0190060002584996
Chst10	2.32626771859236	4.17405771283971	0.843433409169182	0.169675144927822
Chst11	3.69864963135289	12.9216153683367	1.80471588949165	0.0253091357010248
Chst12	8.72129749949759	4.8200874764244	-0.855483456851425	0.152420309361395
Chst14	18.8637288932315	6.97231380407483	-1.43590548172537	0.0229203661935222
Chst15	0.410979836293352	0.173001866367978	-1.24828001144935	0.0962687461568814
Chst3	0.49795216699296	3.91319188625177	2.97426678600727	0.142140347211945
Chst7	0.366145011473235	1.16069318109455	1.66449961386302	0.474952413071543
Chsy1	13.3890507076802	31.7514626319324	1.24576937491875	0.00222101221057808
Chtf18	5.55908247382537	4.48050340536061	-0.311185951005478	0.26711827004718
Chtf8	35.1422192278071	32.0549111034601	-0.132659892519107	0.39323779806354
Chuk	14.0486833674974	15.0506603984241	0.0993918630387198	0.676139888397734
Churc1	61.5553365748226	80.00017563954	0.378119230028446	0.222259563030852
Ciao1	32.2764425547139	31.9635180781895	-0.0140553685532568	0.972663147208772
Ciapin1	30.52116734606	29.9712697608952	-0.0262299358534643	0.909348367829436
Ciart	4.97020514186548	2.68683157308038	-0.887399511982214	0.150315060707295
Cib1	32.8669921996605	45.416242812299	0.466568924727927	0.285294709465906
Cib2	13.7064350546634	18.2119891122129	0.410035116688683	0.0583831563248267
Cidea	2.79410010112886	1.85375132619574	-0.591935982708717	0.521766571083182
Ciita	1.51559178376338	3.61197624962349	1.2529071825506	0.31600339552818
Cinp	30.8058663171577	36.8539597139331	0.258614528237771	0.429046635434519
Cipc	8.02530144620115	9.00876479488437	0.166773725806715	0.322491292112923
Cir1	22.4414484609499	12.4288601433134	-0.852471804059658	0.242182518035221
Cirbp	29.1264769994159	3.6725862228575	-2.98746294342534	0.0017092012898167
Cirh1a	28.6464092347709	48.1207259916856	0.748304096824484	0.0431289375726122
Cisd1	102.516843977535	100.518752329099	-0.0283963012259001	0.778149499754482
Cisd2	30.3202802229523	34.0012062774562	0.16530284337259	0.175472625183427
Cisd3	23.3127049784717	15.5535017439543	-0.583876982476067	0.144711706243119
Cish	0.637243664232464	9.07712862937603	3.8323189720605	0.0775110027805457
Cit	3.59120527525119	2.8381666867369	-0.339508798614354	0.653277561408896
Cited1	0.107322186780456	0.955991548085109	3.15504950726123	0.174340685370611
Cited2	90.1682993910962	185.198873498448	1.03838310600411	0.0325754702475145
Cited4	0.242496751841815	4.07912314558927	4.07222173348891	0.0588860907369469
Ciz1	17.7084549572331	13.7348496366766	-0.366597227576644	0.155953103361041
Ckap2	35.1749684621134	15.0212750904615	-1.22754184780801	0.137280947026799
Ckap4	133.513428069136	192.687194010425	0.529275845527845	0.0373387044283983
Ckb	28.6121178524547	37.4158376086014	0.387022783261694	0.0519428925718952
Cklf	2.19699714969805	3.63140867259917	0.724996299674205	0.543075537367415
Ckmt1b	0.136324945466436	0.105464652861661	-0.370290026668657	0.56934660200925
Cks1b	39.1484775228453	33.677430060337	-0.217174152555485	0.253675818446241
Cks2	70.5048555119441	52.9554718540863	-0.412942851468458	0.336992737203118
Clasp2	7.39176209930154	7.99625030892411	0.113405308908415	0.636263553552627
Clasrp	38.978751848792	30.4040010081361	-0.358426707018351	0.0828169986491871
Clcc1	11.5994415223536	9.34313304597369	-0.312077028528724	0.309158135644408
Clcf1	7.39284720129742	117.673526144538	3.9925158778532	0.00783929276365464
Clcn3	13.0280864876839	4.48909161766927	-1.53712975672543	0.00465308191811927
Clcn4	0.329489168749933	0.157497689558033	-1.06490037562453	0.261731304717604
Clcn5	0.691937607691128	2.01464843894614	1.54181424650919	0.0764762887659181
Clcn6	13.5878032676416	13.5917195345373	0.00041575261710305	0.998302981611279
Clcn7	20.8143168578332	11.6832852149011	-0.833130207189044	0.0320873400749721
Clcnka	0.107032961542972	0.525972973285192	2.29693351665546	0.40638168686668
Clcnkb	0.276313336608446	0.336962729085749	0.286283828706335	0.801772659412484
Cldn12	6.39687264273779	7.28182025267806	0.186932368669065	0.717193261270143
Cldn15	1.7025641525989	4.18317050837021	1.29688764424233	0.392740516645899
Cldn20	0.409315998813524	0.329880959988477	-0.31126954699204	0.848445662845728
Cldn22	0.670311031935472	0.219594980175613	-1.60998560234227	0.573428339032844
Cldn34e	0.100938153361403	0.201599646038587	0.998021507567165	0.369856363195379
Cldnd1	29.8753852962681	41.9169025072505	0.48857479204219	0.0367351411013839
Clec2d	30.1774125043308	38.0745047656856	0.335356161265787	0.168490860548967
Clec2dl1	4.12202732532769	8.23104806949964	0.997722073804403	0.602182605453044
Clec2g	2.92582818117142	2.05109487666595	-0.512450822388238	0.478689873065921
Clhc1	0.188308745860609	0.125167947734475	-0.589234833637282	0.587794549081371
Clic1	228.576772631792	384.870393559734	0.751693886892762	0.033975786141399
Clic2	3.15600954725074	3.6916418874703	0.226161039602119	0.801786977237425
Clic4	289.802761524898	629.946003323877	1.1201568289765	0.0205425109215574
Clic5	0.099806115724532	0.108317540677177	0.118066762328142	0.617364472081088
Clic6	0.52115616215243	1.34199295362401	1.36458945680481	0.44530336339648
Clint1	37.1699337947827	61.765855705317	0.732673415092184	0.0795328151223766
Clip1	16.0203673077057	17.8951211311361	0.159659083731901	0.361934237939497
Clip2	10.4407072352526	27.7460451809775	1.41006270882523	0.00770162217209478
Clk1	91.7979305394683	57.5588014636541	-0.673425078974566	0.0351882648532812
Clk2	29.9235495887883	17.9418247473267	-0.737954695695843	0.0302886867823449
Clk3	24.4289620052509	40.5668280432982	0.731707937020109	0.0800725472543022
Clk4	24.2496838979049	22.9531385920594	-0.0792745014647677	0.800348482299407
Clmn	0.91364876098143	1.21132083095989	0.406869474690603	0.771006091580376
Cln3	5.99264656106516	5.81803266703116	-0.042661891145124	0.947107010194909
Cln5	4.57904000324891	3.50339311412285	-0.386292287321227	0.625268485535841
Cln6	21.709705193353	7.19261938058666	-1.59375096840356	0.151461554747973
Cln8	6.14317359585543	4.45365946191213	-0.463992901812866	0.0964956741956688
Clns1a	45.2312534817303	40.82658535872	-0.147811068619768	0.253837729551053
Clock	6.17964704487252	12.058065221922	0.964402093031254	0.119079984100332
Clp1	5.2920248150677	9.34976779709259	0.821110709256493	0.00921028696050488
Clpb	11.8556874182586	7.94804470907318	-0.576907422684339	0.367281294537369
Clptm1	58.0843285698589	69.256107173304	0.253792327060438	0.16302060338587
Clptm1l	74.966879566502	77.7240193882701	0.0521071573717121	0.725759055950648
Clpx	18.5226941684472	14.4484280838398	-0.358381413857219	0.196187398153857
Clspn	2.09047266356137	1.71681962273751	-0.284090706969981	0.645899793950353
Clstn1	79.419726704294	79.8373057715673	0.00756563927869414	0.970037553969362
Clta	271.163016987256	294.959210795611	0.12135503385625	0.492550046126959
Cltb	103.854897104244	162.216090863584	0.643347687689177	0.0955998154411189
Cltc	124.574197439129	153.361198970674	0.299928241499268	0.126898573587035
Clu	120.149122747265	255.003759358945	1.08569240111879	0.0143179153307644
Cluap1	15.2260329657702	10.1606490842395	-0.583547539352899	0.376459598709502
Cluh	19.485805538112	28.840671468035	0.565681180395807	0.113496846639279
Clvs1	2.14455946445021	1.45604499772779	-0.558626378261829	0.245588718300188
Clybl	2.18276518147678	2.8785529575452	0.399186818402108	0.398966798021604
Cmas	38.1485221158651	29.9453357154585	-0.349295861364485	0.00884558475508728
Cmbl	0.862558987319316	4.00085678506969	2.21361396079169	0.308420328814071
Cmc1	22.6337065069019	17.8754506573439	-0.340493246318299	0.58211183964382
Cmip	10.3717600351999	33.995610772353	1.71268775674936	0.0289455296987886
Cmklr1	27.4785177783834	16.5678830571722	-0.729914910108735	0.00253403266329352
Cmpk1	61.1479418755873	67.2467114034046	0.137159775445474	0.334500174113952
Cmpk2	0.479619964591339	1.91998670977247	2.00113270605617	0.3300642745134
Cmss1	9.78475368730646	9.52151051152515	-0.0393450704619086	0.959431190538208
Cmtm2a	0.289804325562619	0.109786571979698	-1.40037751966062	0.514096330038004
Cmtm3	32.9223258601745	28.4808178209785	-0.209075687690152	0.248241503606733
Cmtm4	14.5544184974553	14.0095725972435	-0.055044256807511	0.914037240316821
Cmtm6	58.681303951819	83.3381944706096	0.50607691490241	0.134787764602287
Cmtm7	34.7210502188479	39.5978728789466	0.189612347496023	0.538697623383478
Cmtr1	20.3393870763496	21.9541942785047	0.110220383855972	0.553080999202788
Cmtr2	3.00080110490822	2.91280736100884	-0.0429374075580651	0.833482642214811
Cnbd2	2.81547133694599	3.0461769882331	0.113623303844183	0.916495833561432
Cnbp	266.85601986665	371.699756973787	0.478076188228322	0.0731929436051613
Cndp2	72.4656546896548	60.8714031286923	-0.251532766217159	0.266563484633105
Cnep1r1	29.5238909649909	18.295315790148	-0.690408549431568	0.0543034273914332
Cnih1	122.162568558175	138.551745649271	0.181622586527297	0.0260434449701132
Cnih2	0.671486143731611	2.68664506036387	2.00037620102823	0.409389928392354
Cnih4	27.6921489339815	31.7334680652719	0.196528185733786	0.431527947341245
Cnksr1	5.14790318454399	5.16723203990391	0.00540674955877701	0.991735896523338
Cnksr3	47.081609430926	31.0283360926102	-0.601577304276773	0.0265560990301662
Cnn1	320.306455332168	674.965925910917	1.07536179896684	0.017570749313302
Cnn3	182.622795002641	325.130433855427	0.832151751955137	0.0472414679166923
Cnnm2	16.3740381466201	36.7384562079654	1.16588084252546	0.026668402611524
