RASMC_RNA_PDGF_2H	RASMC_RNA_PDGF_JQ1_2H	LOG2_FOLD_CHANGE	P_VALUE
Bmpr1b	1.73024345696542	0.721400243845092	-1.26210323320915	0.50264791036266
Bmpr2	21.8374626808525	14.0598017352884	-0.635228987302481	0.186854271275974
Bms1	21.193545113749	20.0564786236496	-0.0795566023527612	0.612330516038093
Bmyc	6.41072543864129	2.2608534459485	-1.50362014556819	0.186203932005358
Bnc2	1.17249826715138	0.0977800171834902	-3.58390232146159	0.370969247621758
Bnip1	10.9607397549508	6.46058489531623	-0.76260848372525	0.0799970888451014
Bnip2	85.0375009644106	74.9326472979777	-0.182504778965661	0.141559283151391
Bnip3	13.8979875730057	17.9727513385833	0.370935283117953	0.404259902245673
Bnip3l	36.998470084651	45.6593132655942	0.303443545593671	0.133172968200635
Bnipl	0.14714332769436	0.0938911740893325	-0.648160669982656	0.264347142291576
Bod1	26.0430185764941	17.5104260631496	-0.572682489301347	0.14401679764706
Bok	22.5092997127591	8.90063798939966	-1.33854051784991	0.00110869565263682
Bola1	15.3939050697733	13.8016989725242	-0.157513383760104	0.504018032258144
Bola3	27.7776633342572	19.6538105108394	-0.499116192940795	0.0639137192681062
Bop1	16.0366207216766	19.3937786712126	0.274223759217863	0.275703763494389
Bora	2.50745575486437	3.04970880064759	0.282447250418337	0.624411612221548
Bpgm	20.2104105925577	10.3996162981918	-0.958568331644944	0.0269675265901078
Bphl	2.1067859971422	1.51498358205525	-0.475741616459765	0.672046435796513
Bpifb1	0.492128801404531	0.0984671774449633	-2.32132114230933	0.292544659915108
Bpnt1	13.4278675244777	15.5944034212399	0.215798153095137	0.290181880586396
Brap	16.7665990693772	21.5921372333236	0.364915968435146	0.178909063946283
Brca1	1.36835735110604	0.713484543919308	-0.939490961749343	0.0844571168655191
Brca2	0.528778794997624	0.445030927209813	-0.248758724321089	0.779518594278568
Brcc3	5.24214741662613	6.34410458332866	0.275258629370429	0.515383187493029
Brd1	17.1775353821232	16.0548413340081	-0.0975146473527971	0.573714459177584
Brd2	1.28255876599424	3.33013306132445	1.37655489318721	0.129273509016404
Brd3	12.5762049032053	19.6783087460923	0.645909604830378	0.0254016577825568
Brd4	24.3968403170291	20.4546351733221	-0.254266507901101	0.232108113530743
Brd7	46.4663652184171	38.2822551724407	-0.279510975824872	0.0325089925701035
Brd8	9.48041563500853	7.59437137217017	-0.320019760451079	0.0929249537042731
Brd9	18.7471326191801	10.033046509013	-0.901910208598516	0.0433718737286441
Bre	25.1149977728137	19.4062254137737	-0.372029611523927	0.302747300870521
Brf1	12.4260110907553	21.3280106545519	0.77938615918691	0.041085706592161
Brf2	9.21073777565083	6.31980931295598	-0.543435691371527	0.256292096323169
Bri3	186.993731260929	157.473846672224	-0.247877661252905	0.0741510563506823
Bri3bp	20.9260082318955	17.7205249565206	-0.239875791432566	0.58108007002239
Brix1	32.3693353564807	23.7018592231811	-0.449627511252785	0.077010780272768
Brk1	102.481512892724	79.3583330985795	-0.368910051150537	0.11777230824949
Brms1l	2.02384016578318	3.33351303430109	0.719948011514335	0.028913850732238
Brox	22.8775134375476	18.3025441198529	-0.321886051486503	0.0367995562322066
Brpf1	12.8288327647168	9.76742718546202	-0.393339411836915	0.291746190558349
Brpf3	8.86152520460039	5.57395362835381	-0.668854029914891	0.102977676259259
Brsk1	9.58829123345727	1.43279852192733	-2.74243797572065	0.0580616247457954
Bscl2	21.7012555248589	17.0090684324541	-0.351474383740492	0.20427116187561
Bsdc1	13.514891513208	13.5948925879841	0.00851482169315809	0.959893414187347
Bsg	591.150494976193	595.619391046881	0.010865265034153	0.952236210498028
Bst1	1.63187535570478	0.928353045619207	-0.813785406214488	0.582977263696993
Bst2	19.9895946825376	6.831580157051	-1.54895799944332	0.00547529174962268
Btaf1	13.6278564081283	12.8688241664983	-0.082678411941493	0.649045582543283
Btbd1	26.252674819587	27.5551073515586	0.0698553248882972	0.764101081997605
Btbd10	25.3732244819562	24.9117128098877	-0.0264826539481858	0.855080852244281
Btbd3	2.95674541979716	2.21930959300898	-0.413899093514439	0.339129410396977
Btbd6	10.3848551368916	17.557368755947	0.757595559334379	0.0335235868101619
Btbd7	12.8452898548902	9.97885779891149	-0.364292848912289	0.345430980217803
Btbd9	4.78607339178998	2.8860483858459	-0.729747032540601	0.164534771907794
Btc	3.72129285587985	0.810467346460966	-2.19897796502347	0.26085319475509
Btd	18.438876832787	20.7359754720385	0.169385137247869	0.240941581636877
Btf3	325.776853191925	280.433711555625	-0.216224313086458	0.27425569306795
Btg1	119.665566222488	233.095835762416	0.961915154701906	0.00143376780592926
Btg2	125.445020129393	88.6361067328921	-0.501088781588577	0.000551730146142161
Btg3	102.106908896066	46.0972721905957	-1.14732720039566	0.00305496713462764
Btk	1.87878979912857	0.137958143901177	-3.76750113659911	0.421692831351083
Btrc	6.99028069347635	5.69646555022958	-0.295283330884409	0.297712374843807
Bub1	12.3633199209508	5.18525374486547	-1.25357970660373	0.0891301621427339
Bub1b	5.86128869081726	2.08707195380274	-1.48973755767119	0.0441190384009328
Bub3	57.2530698710596	52.1526763934573	-0.134611760131447	0.559460533848124
Bud13	11.5441629095918	8.65311329644165	-0.415872366882105	0.238954567057401
Bud31	152.124532791213	140.049895669533	-0.119311923429519	0.206102698618752
Bves	23.0719642063446	14.271497636932	-0.693004093750737	0.145740620844793
Bysl	34.9666238316174	20.5138944877387	-0.769377096553058	0.012471316273557
Bzw1	178.32742759814	174.577691320139	-0.0306593995879979	0.880454914646329
Bzw2	83.5909549976494	101.443413074564	0.279256442732765	0.165357405890681
C1d	6.34098990601449	0.844241483734967	-2.90898045400451	0.153791355400005
C1galt1	8.66536464261756	11.3917517435654	0.394657246553533	0.359097991146244
C1galt1c1	21.6520580841863	9.67032573354713	-1.16286777225048	0.00418783210143742
C1qbp	256.884319990048	183.475425924026	-0.485531985665122	0.0848755657956283
C1ql1	1.73466553088293	0.514846273275913	-1.75244388589418	0.518273767738384
C1ql3	2.76145742211213	0.6141739636726	-2.16871062382796	0.312853610535293
C1ql4	0.492648322026234	0.095653599459875	-2.36466697977806	0.40545102555192
C1qtnf1	5.58569984549578	2.05523984819147	-1.44243128325736	0.072220412868173
C1qtnf2	20.1126617603794	3.07451462409742	-2.70967344997305	0.024301071383607
C1qtnf5	34.5473932277571	17.3666238426184	-0.99225954194979	0.015030623925834
C1qtnf6	16.1891392523089	6.36788746882431	-1.34613953575892	0.00568655084907797
C1qtnf7	1.40103142936377	0.325622266545326	-2.1052180583672	0.461622217432119
C1r	193.03636709745	142.194153242504	-0.441010524457622	0.0354911985558945
C1rl	2.72816138580061	1.31458528860726	-1.05332124506317	0.0950221318849791
C1s	22.5886670280039	16.0313132545628	-0.494706525710437	0.0797750726399338
C2	0.674261519229533	0.947885367577134	0.491404333505633	0.520923530470417
C2cd2	16.9430944590147	20.1506489891417	0.250128913985861	0.193753161144927
C2cd2l	10.5662559910103	22.4846727810815	1.0894776207357	0.00147120699645694
C2cd3	2.29077037062217	1.03018038003742	-1.15293587946963	0.269696303831178
C2cd4c	0.222866316905801	0.491571275807899	1.14122202645833	0.225477125833487
C2cd5	2.68920747069984	2.01745206045694	-0.414646670553244	0.228967830345435
C5ar2	0.127867510646187	0.0911531699293382	-0.488285008860596	0.122282577006511
C8g	1.83757851129048	1.96466355603454	0.0964763845387906	0.906465344741693
Caap1	7.14653280349691	9.10258540741969	0.349032895403156	0.340868372948221
Cab39	48.568834241262	36.181934440753	-0.424761316266335	0.0561894980675272
Cab39l	13.8038713188115	9.41534156650517	-0.551987591495536	0.0547471713829965
Cabin1	12.2260083566341	3.20825868381742	-1.93009108135653	0.0317543648098858
Cables1	1.91894467503227	2.08028173756854	0.116465811377266	0.843087251471348
Cabp1	1.65414049434075	0.84597338917616	-0.967397586992241	0.428283539943819
Cabp4	0.308125068068279	0.22234169008168	-0.470737574564125	0.68915267601138
Cabp7	0.51977424684563	0.701483243941206	0.432523488510673	0.447307123121205
Cabyr	0.781239360288822	0.433263697048286	-0.850519277742182	0.427581127500166
Cacfd1	7.4361150873414	9.82069212179305	0.401275604559542	0.33859334902152
Cachd1	6.26428041059261	12.5447489619901	1.00186290154011	0.0220719613423793
Cacna1a	0.556793934442064	0.254984064159129	-1.12673640974105	0.0562096402453719
Cacna1c	8.01411430620958	3.4845916021257	-1.20155350664155	0.0903897903195921
Cacna1g	0.230251983989297	0.11705949434833	-0.975971635586099	0.0333902795424219
Cacna1i	2.84761820675164	0.912522313346618	-1.64182398876349	0.139643240972719
Cacna2d1	4.71400586128902	4.75239677531835	0.0117017386775645	0.975251761228588
Cacna2d2	0.303118122718662	0.421980859992741	0.477297453301021	0.54100646116737
Cacnb1	3.82449650463219	1.56375608750677	-1.29025432871897	0.1334097647515
Cacnb2	2.60259007993549	1.9017393807853	-0.452628549306926	0.209005505038815
Cacnb3	26.0923190380858	17.63958353103	-0.564808674579401	0.0819431617108567
Cacng7	0.359045681734343	0.0915281489279979	-1.97188000235676	0.400705932793116
Cactin	9.58404936689649	10.8602600570299	0.180351405465974	0.46525606699174
Cacul1	46.9110624881011	38.9291167218309	-0.269078565610331	0.0796036038221668
Cacybp	58.9317995536073	66.7816472652157	0.180405358688541	0.303943760381833
Cad	12.7878340509783	9.50914501116908	-0.427384391311425	0.27545776106425
Cadm1	0.219874513911511	0.471046908721688	1.09919034803645	0.391625117976829
Cadm4	219.45480369141	168.12243113849	-0.38441162611219	0.133596448934569
Cage1	0.161868366983896	0.239253333105393	0.563717947957851	0.17410038004998
Calcrl	0.113611557348019	0.091611077195319	-0.310515645044169	0.450758093551524
Cald1	1063.03257763575	1102.65807297331	0.0527996797245544	0.71420413364173
Calhm2	25.8911421441147	3.08246670105676	-3.07030139387042	0.0216236228641594
Calm1	600.245182773554	741.291505299067	0.304489058917666	0.0426716913514234
Calm2	62.996382020405	81.2609122136067	0.367292585189087	0.021472228674932
Calm3	145.058370168046	115.403901242605	-0.329941549140993	0.0301864628191803
Calml4	0.457978834901617	0.0961802422071372	-2.25146846253471	0.32463584076378
Calr	846.104978544802	1043.40802963194	0.302394862239968	0.124008638221495
Calr3	2.26909702235444	2.26538496462428	-0.0023620640639792	0.995663327946122
Calu	541.135299752305	461.531487586871	-0.229560277526781	0.229091118049372
Camk1	55.6237407418383	26.4930960245632	-1.07008432120858	0.000465087965631537
Camk1d	0.55673007804104	0.638239127959119	0.197119028632294	0.749009069081705
Camk2b	0.795751425033823	0.376135963691008	-1.08106358129257	0.0455774557118054
Camk2d	45.9548703708464	40.9511549945682	-0.166313626251125	0.524721226699522
Camk2g	0.357030794352615	0.56767218798813	0.669009547390248	0.195530554526275
Camk2n1	50.7821590992671	35.9032000861919	-0.500209296636728	0.27763328376159
Camk2n2	19.343787106727	10.429076891804	-0.891258805479517	0.27564359472771
Camkk1	2.12055020827801	2.93629575115726	0.469558645367736	0.562008516448284
Camkk2	4.4557655424367	2.91658999698181	-0.61139072965974	0.214797823317832
Camkmt	5.70031777218121	2.35631821666975	-1.2745079607934	0.199842768255949
Camlg	18.9524988998001	13.4064529962441	-0.499460493648169	0.139562244085754
Camsap1	14.9513036111439	21.3768809521372	0.515780089184312	0.0504089832324975
Camsap2	9.99952975887771	13.0323401776697	0.382164010575355	0.148748131431839
Camta1	6.2149581036316	10.6373602765906	0.775323611102364	0.457217908256172
Camta2	11.1654798603081	5.86472330963881	-0.928910304976886	0.000343056540534173
Cand1	62.0941614994428	53.0638021133482	-0.226729572298213	0.229896773940872
Cand2	4.51403298197981	1.92694852824876	-1.22809892413221	0.00538272185602775
Cant1	8.82446754117795	11.1809258542976	0.341458522313429	0.11845425371825
Canx	210.142277321033	178.474462254771	-0.235648783635492	0.0724454368564755
Cap1	381.687146851263	240.803396422032	-0.664534864446738	0.0721403021006791
Cap2	1.52928004682886	0.217511773867869	-2.81368722101176	0.260156979419647
Capg	59.6679535454989	37.8972154215423	-0.654864449874768	0.102487334629434
Capn1	25.898943331187	15.1466507479758	-0.773894419713133	0.0108949237771016
Capn10	7.18165667992746	6.16330165275187	-0.220613283227349	0.486042620547947
Capn12	20.4219900738582	21.1562521483584	0.0509606149582972	0.754511577784913
Capn15	4.7641553886637	2.97964670772039	-0.677079186583205	0.208988747973733
Capn2	115.706589102255	55.5206432117991	-1.05937483654818	0.0306526794397321
Capn3	1.09507762321244	0.114224333369072	-3.26109120919934	0.327189877877998
Capn5	7.54027823404415	4.91055991072221	-0.618730226939939	0.389566504615022
Capn7	14.7840040331877	25.0959148204864	0.763415482122025	0.0157973192323347
Capns1	2.89863496241005	2.60861005977926	-0.152092356688321	0.80520202658898
Capns2	0.10478612613874	0.520699204929048	2.31300248959298	0.438549194843848
Caprin1	158.490417941513	129.318683886159	-0.293464890212163	0.157119126899789
Capza1	85.6383293981974	60.5803302449368	-0.499407209621962	0.0364905914820376
Capza2	99.0374871695982	98.8745446137915	-0.00237556522671505	0.981303042729369
Capzb	280.351129771222	205.619325067207	-0.447259021510518	0.0403000713237726
Car11	10.2265934989183	6.21640160748043	-0.718174043719088	0.414738687592296
Car13	1.46891768539093	0.231861014529604	-2.66342138449669	0.228522876039838
Car3	2.67169153059814	1.57419883264628	-0.76313567094805	0.707943620146705
Car5b	2.24907111533689	3.22159427857343	0.518445535561113	0.106254474084905
Car9	177.079252879019	92.0497537882506	-0.943909423820264	0.00955404407964117
Card10	1.45664658032484	0.22845163468338	-2.67269021429816	0.347031329280338
Card6	4.86216461502523	4.41990588250105	-0.137583089357584	0.640504906456189
Card9	1.40025800558221	0.108487633528318	-3.69009017171832	0.36004704742837
Carf	1.21625583475677	0.655230525042733	-0.892372251988039	0.306207602140836
Carhsp1	35.0253804655833	55.2947735076337	0.658742400461975	0.00455489444428158
Carkd	19.5439077100832	20.4661966174791	0.0665240646699926	0.715026088478557
Carm1	42.4122053427217	17.0080561212387	-1.31826123946929	0.0151415126152055
Cars	86.1563284049145	49.0217548634037	-0.813534639805543	0.029701548246785
Cars2	2.95988980100217	2.6994905741891	-0.132856284858524	0.670307020941018
Casc1	1.66936548948468	1.90261449628779	0.188683423685061	0.798518567679454
Casc3	33.2354573044165	30.447342260314	-0.126406903648762	0.580371542475742
Casc4	21.1605142653094	29.4625825528822	0.477509206063884	0.0810000465369215
Casc5	1.74511991879102	1.23208553808035	-0.502223757760931	0.288700265274271
Cask	2.26120419550497	3.62622867484675	0.681378627308831	0.199702932477067
Caskin1	1.09546299323644	1.34605228597946	0.297193702754113	0.623646123384896
Caskin2	3.7959679788497	2.84268687324772	-0.417212629980765	0.503619172647429
Casp12	34.1772652494233	12.0052597342323	-1.50937034532951	2.30200921987696e-05
Casp2	2.7192861678272	1.41230357909579	-0.945177749572975	0.195018631193881
Casp3	20.1166801376844	17.5131436325663	-0.19995416365726	0.17070000831453
Casp4	21.949569256199	12.35006166528	-0.829674382862071	0.00468256619417463
Casp7	10.191631530311	8.30042117230026	-0.296128576921008	0.272236915922669
Casp8	4.376375404221	1.99374526965927	-1.13425540144614	0.0077092803689185
Casp8ap2	3.76723221840499	3.25836130063078	-0.209358381377278	0.647968901431303
Casp9	5.4545651963509	5.40428790162453	-0.0133596654171414	0.960507142494956
Casq1	2.22214816096009	1.24772939797124	-0.832649928317319	0.515369337557358
Casq2	107.104166609478	80.6623080797849	-0.40904801260911	0.0220161349572733
Cast	88.2312874090928	56.125024707613	-0.652646160930694	0.0384382931953696
Cat	30.005533817057	35.9248323617117	0.259752828033044	0.347233314426782
Catsper2	1.93385077152996	0.254259482005061	-2.92710298930952	0.367887696747114
Catsperd	0.474629977738168	0.467426061170452	-0.0220650510572452	0.972524830660009
Catsperg1	1.63383102981467	0.356888858335653	-2.19471202032059	0.313834332431401
Cav1	449.934740181816	269.448045448504	-0.739708642424393	0.0139851609125463
Cav2	39.1781211090285	8.52897952201059	-2.19960317002983	0.00658267958606002
Cav3	11.7080925484515	2.85727735980311	-2.03479306235714	0.0306553192616185
Cbfa2t2	6.05012461603452	6.69069505084775	0.145191232168214	0.648052262823785
Cbfb	19.399787935366	13.3744240001313	-0.536564122064825	0.212341249140081
Cblb	5.02396663416928	5.93106658461547	0.23946468532807	0.608469717041342
Cbll1	9.4468430916345	7.00292667024186	-0.431874315131907	0.304651270988047
Cbr1	0.134576978234182	0.0988563726497751	-0.445025757064545	0.212912119993927
Cbr3	9.91798250006144	8.30136633712485	-0.256697867939321	0.573801864321428
Cbr4	7.13504603247178	5.18308733330399	-0.461111034563397	0.130429058858238
Cbwd1	5.10166397765109	4.20957603043001	-0.277292939756361	0.791072026493367
Cbx2	0.978620082977432	1.62717149395929	0.733545515503046	0.344929490079894
Cbx3	56.5628774667752	30.5621272043771	-0.888110552563208	0.0368666395508726
Cbx5	14.8169079771942	21.4049027170299	0.530696864169795	0.214474148677587
Cbx6	36.45139427783	16.3033466070872	-1.16080586060865	0.0119991206913694
Cbx7	0.539673728433514	0.649844147884084	0.268006300128385	0.57484891134704
Cbx8	1.95953357928492	6.29184418921978	1.68297264869655	0.0731808204346707
Cby1	18.7348205568705	11.4718148822686	-0.707628510580868	0.041043566111992
Cc2d1a	17.9929633889127	6.74581656271357	-1.41536782068928	0.090452538355449
Cc2d1b	19.6299701639022	20.1283033157153	0.0361675876146108	0.73794553668541
Ccar1	15.73078594752	13.1944389378544	-0.253660748241621	0.247396707733584
Ccar2	13.0847756068301	12.3965881823443	-0.0779460701832396	0.723419564697555
Ccbl1	4.81249386555106	3.90055300842816	-0.303106022355116	0.504471479549008
Ccbl2	3.92755683514413	2.46037859280569	-0.674751824167993	0.0647849823862733
Ccdc101	7.00101031356933	8.63995397823637	0.303460495775618	0.393211476204789
Ccdc102a	35.7271255716941	16.3934607812705	-1.12389939624214	0.00881605803210088
Ccdc104	25.3810893097209	11.3230512311599	-1.16449121364742	0.00261168817766423
Ccdc112	10.5091398874658	9.36879024497592	-0.165709922368167	0.625822134546911
Ccdc114	1.25674700147103	0.682095438715319	-0.88164872663686	0.511338329439052
Ccdc115	17.0289445029181	11.1673641584895	-0.608700310310698	0.170317244612995
Ccdc117	6.62215429932649	7.2516928844921	0.131017200381481	0.650660421912115
Ccdc12	17.0635182640448	8.72128562324939	-0.968302414775237	0.297171952436368
Ccdc120	2.16592157456042	1.42400415377175	-0.605027651020574	0.359085079635978
Ccdc124	24.7236727029112	18.7703435676671	-0.397438014448807	0.0599679370156388
Ccdc125	4.53630634491194	0.187724508594097	-4.59482915103	0.0857461397510022
Ccdc126	7.40097167681048	6.05234848882333	-0.290219636201094	0.583237081031798
Ccdc127	10.9518757548801	12.9123078951335	0.237568900389237	0.374192479615629
Ccdc130	4.06305661532161	5.70925901293133	0.490738047343753	0.479404018521387
Ccdc132	5.32404253266198	3.46111529183587	-0.621285097339814	0.00481363947583655
Ccdc134	4.95531692974435	7.77224863122415	0.649354721368493	0.0923958367811708
Ccdc137	15.3017230961442	11.3934945265648	-0.425483813599057	0.0970583367458784
Ccdc146	1.43376227468917	0.180522342807819	-2.98955652535377	0.353348838950286
Ccdc151	0.227782486665909	0.0975196577097898	-1.22389186066748	0.0910011849157624
Ccdc163	2.64862225749028	3.05723718115601	0.206986377787548	0.677248636029396
Ccdc167	2.82592544063426	2.76015822739712	-0.033972429471282	0.970804156669381
Ccdc17	2.81511717061639	2.50913502666444	-0.166004861242022	0.518078134216616
Ccdc174	11.9056387858528	14.4570962110395	0.280132778855167	0.0978662725724523
Ccdc175	1.2068795353416	0.0879964485413649	-3.777692571443	0.355993668394561
Ccdc176	1.66018264411968	1.90900229065006	0.201476866222607	0.776126193657201
Ccdc181	3.24789182694487	0.861117449346341	-1.91522165556119	0.00911801581038413
Ccdc19	0.173885530002958	0.693873821846159	1.99653545554718	0.187644734315132
Ccdc22	13.9485035880843	8.01283607164761	-0.799725489192419	0.00105231633165559
Ccdc25	28.7533707236704	20.6193542206646	-0.479731941882703	0.140471720189734
Ccdc28a	0.731271298215039	0.965646148696576	0.401087886267401	0.479985094136937
Ccdc28b	2.44482475926779	0.732810782074265	-1.73821842351714	0.262467636469949
Ccdc32	6.50164636913037	5.99887415374772	-0.116113322056636	0.601303723157971
Ccdc34	4.47866410371159	1.45190762293352	-1.62511880392237	0.0318653898373887
Ccdc39	2.17556671238967	0.876923047873878	-1.31086910355078	0.464426693809668
Ccdc43	8.30179032699859	4.22582085662575	-0.974190886147314	0.012738259781141
Ccdc47	57.1507016809226	40.2874604721787	-0.504440343776466	0.0266258447504873
Ccdc50	79.7776405328836	48.8623858089018	-0.707260147616425	0.0878686633780893
Ccdc51	5.01792338491742	4.23236517415626	-0.245626332947042	0.737184478059964
Ccdc53	36.8194915881046	24.7360912153499	-0.573852161382548	0.0595822179910443
Ccdc58	17.9360074627183	9.45297398209887	-0.924018594133191	0.0219864448831756
Ccdc59	15.4692225141003	6.24796131815756	-1.30794326176707	0.0126149322433332
Ccdc61	3.68341049454468	3.4765454982108	-0.0833877156397283	0.88479193173295
Ccdc62	0.800693642207125	1.91498074278446	1.25800762850801	0.0289378896987579
Ccdc64b	1.51077582982896	0.745393307235238	-1.01921583758148	0.610240908420239
Ccdc65	6.6197961743849	2.97195902876017	-1.15537256956965	0.0331551729800843
Ccdc69	0.523492822810847	0.0903461443421578	-2.53463481932849	0.00212713840663688
Ccdc71	9.21699792429144	6.52953739910127	-0.497316141651	0.345078627070133
Ccdc77	1.8546057749672	0.905306264773153	-1.03463470929578	0.327048013867138
Ccdc8	7.31704245680866	3.70584840385058	-0.981456764198909	0.0261185847603112
Ccdc80	299.729226768527	205.42991988481	-0.545013450141919	0.0304293163903705
Ccdc82	2.10433362200753	2.19512845699571	0.0609419191920068	0.751953047764201
Ccdc86	56.1066615461179	27.9190326982694	-1.00692311441898	0.0564308782146181
Ccdc90b	15.8241120976303	10.4039930963922	-0.60498720417463	0.104898739365003
Ccdc91	9.80564903876578	6.83542709968971	-0.520581641062462	0.202799892458305
Ccdc92	2.37676800472344	3.42926161694439	0.528896881751455	0.320948790627996
Ccdc93	9.21400431249712	10.1422635470816	0.138479490196668	0.751955504989742
Ccdc94	8.84937747086147	3.27968646586503	-1.43201806767293	0.123345790868512
Ccdc97	23.1565843253062	16.2295159475187	-0.512802495099816	0.186322403208465
Cchcr1	17.4289269209966	4.73112403539456	-1.88122885767577	0.00666288255424921
Ccl11	3.5011227144162	0.0838475925519312	-5.38390445746622	0.385028872486845
Ccl19	0.105960768084817	0.435179928029079	2.03808180952854	0.42541878010088
Ccl2	197.102935294582	30.8516142682266	-2.67553137793829	3.00949978236592e-05
Ccl27	0.925948322107072	1.19622579658379	0.369486151823686	0.750720744757117
Ccl7	423.68105329762	66.0013959688624	-2.682410170126	0.000184181959960966
Ccm2	59.5102930999467	52.7762991939012	-0.173249034551135	0.231451995406
Ccna2	30.1043399490005	21.9722699363394	-0.454287564993765	0.295184741106264
Ccnb1	10.2900642799392	3.37529219900572	-1.60816768770753	0.000444968986404085
Ccnb2	9.1244809843482	3.37663345136803	-1.43415692146147	0.113667962466263
Ccnc	13.9277693258735	9.87145241216028	-0.496629941294262	0.0274667453662327
Ccnd1	84.9001330278301	41.8432958947914	-1.02077032065674	0.0236384616222255
Ccnd2	4.35921088810948	2.78549447870212	-0.646133543143061	0.250929717176346
Ccnd3	90.2788963211217	77.7274651198924	-0.215964314139683	0.330225361038532
Ccndbp1	14.3552199364207	15.8830558688311	0.145913076630969	0.481719806104055
Ccne1	12.3483948237413	9.93998324135532	-0.313008192543693	0.264530999740591
Ccne2	3.95399531361328	3.24245390933705	-0.286225094068004	0.518822925066926
Ccnf	31.2898442672694	18.0763559975555	-0.79159060317589	0.00905789620032457
Ccng1	148.050083275712	134.151373991629	-0.142223471108411	0.226251965781919
Ccng2	2.85194456724559	11.3000652659828	1.98631325951088	0.0250907602613551
Ccnh	51.5048273163623	44.200529626416	-0.220643999361999	0.32859321117424
Ccni	60.6476145878535	62.4662463507197	0.0426259378490994	0.747362219205531
Ccnk	20.3656259168154	19.2509933289056	-0.0812032656713084	0.678108027530942
Ccnl1	44.6485983964592	32.9749576543052	-0.437244080342905	0.0284288272043552
Ccnl2	56.873374165397	62.3204668217261	0.131952641604674	0.290866976718484
Ccno	0.475161477611029	0.709714203895143	0.578820301656831	0.68398840650919
Ccnt1	0.435336979237532	0.841266124848695	0.9504296791102	0.280613930702537
Ccnt2	6.41478253194076	6.88817329003396	0.102721080739175	0.496118155385951
Ccny	42.9139999733174	29.8585099696663	-0.5233062071884	0.0910674550556741
Ccp110	5.97641856314492	5.57831193644893	-0.0994525805240099	0.759440252867503
Ccpg1	13.006788280575	12.4003592943784	-0.0688828439312893	0.609995505553478
Ccpg1os	4.06028013568102	0.0829782780524036	-5.61270173915498	0.210341772721072
Ccr10	0.152983340834882	0.429578929525248	1.48954867333769	0.380776550744265
Ccrl2	0.700251633814605	0.659846868028012	-0.085742190159881	0.946011202584651
Ccs	16.2314472872794	10.5510928016229	-0.621399214431732	0.114155143613254
Ccsap	2.79547118551719	4.12146033143684	0.560064134783303	0.249487107856582
Cct2	210.123369113442	148.642111198006	-0.499393724023658	0.00963708329478185
Cct3	245.460021964926	162.778442100163	-0.592578426207062	0.00617409240836601
Cct4	251.972523743473	146.503985299939	-0.782326513779078	0.0137403735836721
Cct5	335.362516235161	242.58888413916	-0.467208001533043	0.0176717454836672
Cct6a	126.946706651434	97.006685939757	-0.388066878037351	0.102713224206432
Cct6b	0.348784595668823	0.752245138643427	1.10886655440307	0.37058124601844
Cct7	133.841928943937	95.7692590232108	-0.482895598245594	0.0546190648936546
Cct8	136.696482459495	114.402484038769	-0.256857741373548	0.0610380131436982
Ccz1b	21.3759520253513	11.870857004922	-0.848564582348886	0.0379918906132558
Cd14	19.4463743792571	4.37870820530296	-2.15092398364254	0.0134378575047905
Cd164	154.536057857918	184.624461828493	0.256650214544847	0.027927449040222
Cd180	31.4560353391375	3.96465336170847	-2.98807020899967	0.00467722182268455
Cd1d1	8.26106062864857	6.34689098217298	-0.380276957314857	0.120673224490642
Cd200	132.482030840513	25.2904824453663	-2.38913022998506	0.00528489661685325
Cd24	28.610369379174	34.4668564549891	0.268671599950111	0.671247298796325
Cd274	7.21969363571499	0.887354676723726	-3.02435484648632	0.024800473064153
Cd276	36.4743098830132	24.6594574778061	-0.564739621727391	0.00488788241003527
Cd28	0.359258973510854	0.506615815880811	0.495867924269712	0.758890901998462
Cd2ap	35.0343881164929	35.042856528527	0.000348681977068947	0.998878020645706
Cd2bp2	35.7860363792584	23.7084291234651	-0.593996685649388	0.0522485171382324
Cd302	5.48204641788782	5.65525046758168	0.0448763778274367	0.901748885955289
Cd320	34.6405025360589	38.6580625029357	0.158309473510702	0.587992912989681
Cd38	10.9997529024113	3.65641851746589	-1.58896799819078	0.0356852337364321
Cd3eap	87.1725125485667	51.9511188084013	-0.7467184735127	0.00321210175649668
Cd44	210.612030928245	359.597393983624	0.771794714896653	0.00753901647721004
Cd46	2.82347436560882	1.7610888568627	-0.681003830010946	0.552173493749108
Cd47	19.5363928847266	21.9198019763329	0.166070646130905	0.574998919022928
Cd48	35.0621332132533	20.0434948830114	-0.806779687777065	0.0903222716105509
Cd55	12.9824621477384	8.54166480623715	-0.603974829375359	0.122806627783967
Cd59	50.3030796312687	52.4882424653361	0.0613475639265368	0.638530336419753
Cd63	2254.06236083653	1992.10530828733	-0.17823351529171	0.226730213686945
Cd68	2.60372037354098	2.07905521219784	-0.324646447164023	0.717697683611806
Cd7	0.13225771314977	0.121458374495262	-0.122889894940242	0.758258273469506
Cd72	0.776758582567683	0.460449407482874	-0.754423630167217	0.434471344485911
Cd74	4.29527828004377	4.19297510883459	-0.0347773370975763	0.966639047152186
Cd80	1.65143573194362	0.21972812029158	-2.9099294066806	0.20210406081364
