RNA_RASMC_0H	RASMC_RNA_PDGF_2H	RASMC_RNA_PDGF_JQ1_2H	RASMC_RNA_PDGF_24H	RASMC_RNA_PDGF_JQ1_24H
Htr1b	0.627915463255515	0.258138007254373	0.304319021336366	0.270891094677781	0.243123917092767
Htr1d	0.408175381370674	1.52338393512196	0.0924784288080661	0.103676797827869	0.13689972455427
Htr2a	1.46528819557284	1.67396167793904	0.195117111459768	0.82860675271668	0.407074938636211
Htr4	0.0970279527200257	1.99735629150333	0.162498936953262	0.676967369033223	0.101555689304974
Htr6	0.182460398345775	0.706305664533352	0.169549723032149	0.102568804337983	0.172344429348571
Htra1	308.789991979392	448.328049505568	364.968332788625	1292.13896168363	1054.3622716622
Htra2	74.1681073755687	45.8566560555973	24.0139791788098	51.7215671287287	30.0748282947381
Htra3	5.16466640118596	2.79877319918334	2.09537348402297	6.61732163854952	0.607488395902845
Htra4	0.640374411148184	1.16093401705754	1.06992379711791	0.260637643323012	0.257511290709134
Htt	5.91224942361088	6.49289754220463	5.12644499337273	8.50902108264912	5.61578760502491
Hunk	0.753806555233848	1.60028517175289	1.29918459832572	0.895549813760816	0.147491526675981
Hus1	5.64924327836678	4.45743803208803	1.76391726983234	5.39828760178146	3.42309064133938
Hyal1	10.2664649731882	9.66386553833033	10.5427392397204	20.795068724413	10.325098644822
Hyal2	17.8021628678617	14.238015362706	21.6625068424704	33.4333252223774	22.2053954431249
Hyal3	10.2393341371532	7.86307396194413	6.84688661461855	10.1775733835963	2.00751556765488
Hyou1	65.3357017658008	95.520606225375	78.1621157098548	116.500273606129	83.9807531958884
Hypk	98.8451746807808	115.686484538988	81.3612017967232	191.287266467	120.595083624549
Iah1	56.0773796680204	42.1864326199834	37.7340309019997	85.6935588222685	64.7309202621765
Iars	26.2001834411086	39.5212018628667	16.0614859860498	31.926923697005	24.8435165810815
Iba57	3.05323150374835	0.930229339903087	0.909470197017065	3.42220342411321	2.46495797004887
Ica1	1.9695960548404	1.8254466535766	0.490445330604722	6.46238672080387	0.974340285727749
Icam1	23.3118630808616	114.91810169819	107.877075685006	43.2213173711773	60.3364146677959
Icam4	0.100648232077896	3.6102286747599	0.414859578179739	0.113144286648133	0.535466841803399
Icam5	3.04203020849075	5.23049385129894	7.83659645761011	15.1723261586256	18.492207445025
Ice2	4.13702797655694	2.63308921796785	0.557340585648038	5.09382256279026	2.33706488048921
Ick	17.4145269915061	11.9395405028562	5.65345586070811	22.3577398948444	7.7265460087695
Icmt	14.6016905600005	14.6927369569952	24.8514213331618	28.2649278767209	35.1874852951843
Ict1	23.7230817833932	32.3454898468882	21.6127645795035	44.5135742814029	38.1453498395603
Id1	24.1831538512467	10.6908911079	35.2968689717966	15.0722919401543	91.411593013354
Id2	18.1005018380076	2.77892575238644	16.243370668017	3.13392957068901	9.98161156200478
Id3	234.25689316281	534.711568360781	293.086916026294	161.277046854321	107.94149939258
Id4	18.9658869981785	20.9024604946043	46.8054856416582	21.5442498813397	33.4876039189842
Ide	17.7655172709736	16.6365239640918	14.6726744260328	33.0704815336781	34.1894751052867
Idh1	201.331727331986	130.50953433725	171.071024930192	137.037659341498	159.86042748305
Idh2	141.054214534959	116.892812808381	74.855413320297	184.267251769973	34.2868767261285
Idh3B	63.1619362956972	60.8590990500925	42.7375993132153	102.278957314696	69.6809816598226
Idh3a	45.5893455629492	54.1209191245266	37.3667547964941	64.0119220286848	59.8286225418467
Idh3g	46.8075154564558	51.0608239534601	33.0189705911043	71.8126761902211	44.4244281921405
Idi1	59.8584647940392	127.370117612884	195.549195217689	57.1192483400846	53.5152723424355
Idi2	0.685163083547671	0.420861815357422	0.416756653989273	0.115483634724653	0.0963969731630878
Idnk	3.54325492372501	2.17198324458609	1.59601130413732	5.36281036565505	4.41864298271913
Idua	56.1583508998735	37.7211677721914	29.247630817558	65.9026728329933	23.8072791772832
Ier2	21.9406535689203	200.074146713695	220.675262663926	49.5141188343366	102.427920877637
Ier3	31.4802594882733	278.059279155584	273.006490430045	112.026032500324	262.654591341466
Ier5	16.0880727481827	143.576363789315	203.916181548775	52.1052847701888	86.1518592717705
Ier5l	16.8324300995503	40.9973863827156	23.915477673131	83.6272385287131	52.2264384461229
Iffo1	21.1296342002213	5.10756189603446	9.50081378798921	17.8203959627079	14.4094550307201
Iffo2	9.70037899316511	34.5481426413139	48.2243812302672	24.5018974249832	19.5712401208247
Ifi27	261.352699193912	369.292677097049	226.730475017214	377.491793330393	116.307086583567
Ifi27l2b	4.37540177918595	4.77351292136592	7.61225888298885	27.4788700891423	88.3174535835173
Ifi30	39.190288921032	34.6515142770036	20.66917028171	41.0361701518103	64.6770238385324
Ifi35	13.2157820693049	15.0485975117913	9.98454206944429	21.9194343761715	18.0589283055346
Ifi44	0.233221113068867	2.48540975504259	0.183664552944928	1.26249975905866	0.119878793597574
Ifi47	0.541335878031874	28.9485240797019	3.76106994900641	1.06179455816938	0.309475494271386
Ifih1	3.01623061589802	31.5702326726431	18.1463173522747	7.05298860543365	3.53596277901064
Ifit1	0.125810440678371	2.46673200321807	0.101783685181779	0.599040429137893	0.0955415793516127
Ifit2	4.49565932883619	5.8939993386927	1.30630341857052	3.65920797501964	1.51744645991863
Ifit3	0.32663767911899	3.20048178654856	0.11014228240151	1.06355444088597	0.249073535807228
Ifitm1	0.155951084923492	0.435514713770537	0.791629412780776	3.47229495906023	0.80867374691636
Ifitm2	252.629948360411	281.871974407858	190.169205644912	690.040544070954	175.641066088151
Ifitm3	315.690124425314	530.580084277603	217.837235521139	1241.97234229586	97.1201466298247
Ifnar1	23.9969740100812	16.5237614476072	16.9194937168418	27.2872795403707	21.033339522895
Ifngr1	32.5558108658305	37.8974737057766	32.2590658415177	52.4480574352526	36.4177091755264
Ifngr2	10.8726120834676	17.5982964036964	12.847807634407	10.6084742522479	9.50820639868321
Ifnlr1	1.91164258688682	3.26522926667058	1.20746617875205	4.65164829159714	0.716042702992968
Ifrd1	45.4221245159078	153.564324727713	337.720620602763	58.6894281601059	107.028288679688
Ifrd2	13.9682697685685	15.5032172556591	7.9150245759661	13.5719830328285	12.7570500647049
Ift122	3.8022239194123	2.73684946223253	2.30626364734689	8.39459257528181	3.15367318807291
Ift172	5.8796741543902	2.74318712668716	2.16814977398839	7.70844928426972	4.00420136629543
Ift20	37.1292310649606	46.2828686711189	53.6271437240536	50.4270069031718	50.3773950497229
Ift22	11.0806463594462	8.26889146939503	4.10852447410862	17.8074578259032	12.9512430944548
Ift27	14.1477955645418	12.1072537574551	9.74598751368004	27.4006160617714	11.7885421155276
Ift43	46.2088252476764	41.8490118194262	21.6605310640207	46.1664191906394	26.918527634728
Ift46	30.0051375835601	17.662476146787	14.6221348516275	36.2303699863028	18.7791564400044
Ift52	26.9371009227029	19.4476706670516	9.43902260514693	33.2696989715576	16.0561595513733
Ift57	11.3669073288792	8.63452259035765	5.6729133170924	22.0583090077107	11.9183720209688
Ift74	11.5284317180187	9.5837680717216	3.93181135844551	20.5132025586826	12.7505238592283
Ift80	9.42723136654708	7.77594468242363	8.96460912388455	20.134872270439	8.33261518254796
Ift81	11.7192766521922	5.76325436295225	1.94609331820871	19.0368384602516	5.63344438384033
Ift88	6.91231643107586	4.18780037256344	3.22865768075814	6.76645976387581	5.78584307319541
Igbp1	26.3104173849478	20.1747784492585	20.7980191357867	33.5628962816102	27.2796435851144
Igf1r	12.2271859100293	12.6683307110144	9.48025102104823	12.4560073258051	5.35511923953185
Igf2bp2	2.72964596521276	18.8599718104339	6.43462797921075	12.9928761650241	5.64364148482219
Igf2r	42.6454834405761	40.2963759982899	35.8827806752087	105.468313339252	57.6147398235322
Igfbp2	567.400851365541	654.321327280234	525.562190919457	179.377759000643	88.219178152001
Igfbp3	1.04822228827199	0.695473716232176	1.20385906256517	1.38132978672488	0.236321539759043
Igfbp4	0.66626640467464	0.745892456472463	0.442483382671959	1.4449442222081	0.393278080230058
Igfbp6	112.404772610427	142.868520121216	120.454209374271	152.763974856805	61.8444617851153
Igfbp7	1288.40313252255	1507.20776769976	1413.33096343905	1053.55181014195	750.759592419115
Igflr1	0.432711867025426	0.614199148411583	0.0985686837416475	0.536574929258051	0.384112756965651
Ighmbp2	6.05302191840064	3.18414417317664	1.62832950764485	6.23168919692823	3.55696882995968
Igsf3	4.47680157928326	18.9784337042047	24.1960033821803	11.3744156981757	7.04459827245017
Igsf8	13.2111887698233	10.3622690853788	10.9009572903706	12.6331151502097	4.90315131484322
Igtp	2.80559181875626	38.0131841906299	2.51709985103011	6.79877604446986	0.438267383102391
Ik	90.9846449297957	80.1589549097016	65.3066166352935	107.528717019128	76.2031746066973
Ikbip	105.026986400174	107.369567453786	77.7995239587432	157.119948296993	25.0284604483965
Ikbkap	23.1496739851659	13.3726449426353	10.9257519809243	27.0443275363639	20.7514059557017
Ikbkb	15.8842259695074	25.4591027190393	14.6194566926549	25.0442178786893	17.9388735264576
Ikbke	10.7156987674911	3.30459225085578	1.74071827772367	12.7869766646214	6.41728818975266
Ikbkg	14.0412130484057	13.0977135241569	5.93276678548192	18.4764348485247	16.0257038839165
Ikzf5	7.80786743809139	7.21460814222759	10.1379307935871	8.12664939885356	6.09624002876227
Il10rb	14.9827447527705	12.1901667711963	4.55107113492412	24.5495485419313	8.28585356429328
Il11	0.6572633808667	10.7481743140569	9.93343996679972	2.61319418681071	0.603801068954557
Il11ra1	51.4908941749514	45.8051792342784	30.4284112071107	69.6496207188072	27.0582332705629
Il12a	1.48691004815273	0.144413066789684	0.171591787943569	0.281257615414872	0.0924411369321939
Il13ra1	2.02344528892381	2.65189885952321	1.55007344885924	6.45486456761729	0.234703874387561
Il15	12.397586844775	1.35430137858339	2.46413730014858	13.3936539866975	2.46817275676072
Il16	0.44510894509255	1.12325463661754	0.15359121172036	0.665559117181018	0.124433472875655
Il17b	7.67331834855462	11.7900832179318	4.81676294978261	8.95108863927864	0.683988252472103
Il17ra	17.1110406563281	21.8997935972229	29.6985130686879	22.1040711344561	22.9135004369513
Il17rc	14.0257048810229	22.0300868605983	8.83959059205013	17.1541923792221	7.85805947359633
Il17rd	0.203707108790774	0.264579718827489	0.440947255525431	0.584534718461428	0.190605243909074
Il17re	0.920562744864136	0.444838956537582	0.222848636925107	2.54463735266003	0.139118364009327
Il18bp	3.46261017467484	4.98051234700044	2.14231841594039	5.48221380984798	1.30524780921306
Il18r1	0.365020154082975	1.53012373312968	0.557086409479467	0.219209754083018	0.0880526411840321
Il1r1	27.1368590656697	56.3740515127961	31.4464999391654	16.9552545027204	7.41663848076607
Il1rap	14.2854398456329	70.9882292078648	21.8223224362594	46.5401137999161	11.2849742974096
Il1rl1	3.33383557906841	74.9298129709814	85.8692048396194	12.7935367402519	1.28156934770442
Il1rl2	0.826749796540235	4.95042669430658	3.40923120300734	0.463108921739159	0.102457024226102
Il1rn	0.914053661082374	4.55099803861085	1.04072150524458	31.9116733540548	0.767429278147791
Il20	0.104313989213163	0.281887038878354	0.604657728264091	0.109054525076077	0.0943763722218778
Il23a	0.526411404895899	0.191590837653146	0.280243351667966	0.299114017217292	0.523907502431667
Il25	0.0990001545175835	0.101811334822963	0.0915787153318672	1.89404514239904	0.089587658749509
Il27ra	1.39465446773625	1.99876829653496	1.37322346712279	2.95358777534108	2.45450970776741
Il3ra	8.53216153479163	8.76322990071553	7.70359792015389	12.1997103743646	3.12945259402945
Il4r	7.23564445783421	8.46524868506839	7.76019924194284	9.18656136841816	3.83645431969117
Il6	1.93564496894749	7.10058119026376	0.304531646489439	6.92472728833886	0.373416557148468
Il6r	1.56956535524909	10.2726297725589	6.84450978930257	5.99305818870848	2.55381501474709
Il6st	46.7408838654543	49.3826842532619	39.5915357503978	36.8676144447015	32.2890616384495
Il7	0.203968373322227	0.570190931373179	0.835312185174623	0.140682005193917	0.115688996265616
Ilf2	36.4656969328056	29.4972339548228	38.8579673153166	27.5101456343773	36.4710670674549
Ilf3	32.7013224672245	28.7540910913972	22.6769641854846	41.4359812395683	30.7596116499442
Ilk	317.183236797213	358.890682457132	198.422665945341	354.322918971952	158.669726186631
Ilkap	39.5858291514089	29.6492241177561	32.9639307769755	43.1897808943898	40.3666717135849
Ilvbl	13.3951526856093	11.0302880576989	7.96270343401514	21.3972740582903	16.2293875568171
Immt	60.7238319115028	64.906470423659	49.1949821414958	75.0102000761483	73.4928529028913
Imp3	33.3534254047094	36.1088818130701	34.6902207518907	58.5670754068883	66.2515528862516
Imp4	30.3330888298197	42.8316235470154	31.6462630719282	49.4460111521389	63.1893096685304
Impa1	33.756374396977	30.9609830423293	29.8327100513569	62.4087825608161	45.0931573918883
Impa2	12.11276286497	7.91326253594531	7.18160874754505	14.7689153007166	4.13623928890956
Impact	8.94473565368816	11.9047801182202	10.503165196029	11.8082352464585	15.6176642101317
Impdh1	28.5802307607912	30.8425272236854	37.9940304602757	53.9036340863017	40.9814265998311
Impdh2	180.972892866747	162.46670736382	165.19045272113	179.245509082122	252.517257827929
Ina	0.187001879475881	0.650763164694187	0.166789084487449	0.238222370732984	0.222942133481192
Inadl	8.09111847533482	5.7729067126213	1.48056542236139	5.94254077831688	1.26812677364538
Inafm1	5.31391848500237	10.2803277625637	9.7336451915078	8.2708193330785	24.7867070890487
Incenp	13.323161213876	4.46975318746548	4.48431008579195	7.12276399168014	3.57894250050229
Ing1	28.0951462905703	14.530957365143	22.7423255149634	33.5033734952374	28.2467061837481
Ing2	6.73613336366513	5.59846941203238	7.12414411976573	9.37260732578241	4.51209417775144
Ing3	7.88260737200031	9.59871335270827	5.37096373129987	8.5670636838677	5.72539037628862
Ing4	46.3339493892365	22.7262332733467	17.510358236921	45.190464090741	29.8946963994922
Ing5	9.07372951828204	12.2395947835484	10.0661296990655	10.1826253204908	5.87556510300203
Inha	5.39300488964145	0.923376386552692	0.797505439853447	4.69436213002752	2.25780090403883
Inhba	42.6242330193815	292.334060269886	119.694574286261	99.0851748784205	42.655303125797
Inhbb	1.43938882116016	2.88358496689265	0.547698549286689	3.81550062232359	0.281309878635518
Inip	6.53777902471661	6.89303315079844	5.05048572321858	7.19312814987011	8.96551071618934
Ino80	9.01183972596965	13.2518947435914	9.68456783956288	11.6616982886225	8.40879220507426
Ino80c	9.06837574567869	8.01867201082485	3.3401723493451	10.4816390681321	6.37910166746142
Ino80d	1.30467951615265	2.79031613360264	1.74550436990009	2.76451596206531	0.980576350643331
Ino80e	18.6507417899846	15.5243689765195	6.07289234624061	27.1359877967059	11.7432463717347
Inpp1	7.10118868171125	5.40177826025133	4.35492650110385	8.65412082209973	4.17747148155392
Inpp4a	4.36224790871177	4.37535405616064	7.52518806940111	7.43708692814626	5.1909763022892
Inpp5a	24.6664570801597	33.3908627939434	26.5659929381988	43.7802222277982	23.6081638389266
Inpp5b	3.40381478125116	2.09912422597124	0.330949331630638	2.99950065882912	0.823644586542169
Inpp5e	5.66214417353016	3.79512656012894	3.02448678467289	5.23210296497971	1.79505893870037
Inpp5f	5.64195036660874	4.6680201297758	6.59526228969434	7.81005775545568	5.35743459548997
Inpp5j	0.31434170504249	0.120677071603597	0.159190814424226	2.63685313447155	0.172945458080411
Inpp5k	41.3922338619981	43.8342706340119	40.5215293937824	36.44939633363	35.2872572421458
Inppl1	31.8903859412963	38.7218661401952	19.4391269784764	58.9864531016373	32.5410056336391
Insig1	81.4767379616725	113.62282434984	200.88117747293	79.8942142324612	107.464882489946
Insig2	14.2857299621739	5.17745975967063	3.2573890354545	19.6034854025639	6.72990249862869
Insl3	0.310880223426233	0.106052460230323	0.092582721527404	0.998048359926817	0.304293335170425
Insr	4.14745626351834	4.15254912811586	3.74135584362806	6.65633906258023	4.08567055807974
Ints10	20.5895743002165	19.5842558208183	16.6517216284528	28.8283842746861	24.7398346030977
Ints12	10.5721537630505	6.57605272448753	5.39167949327586	9.97781205255878	7.11104441493865
Ints2	4.63508901668854	9.82982263574467	26.6265772521836	7.10331857885778	6.63156110342957
Ints4	19.8837486023193	11.5832884066201	10.7410171339356	21.9164575798429	14.5395177458913
Ints5	8.54005273010414	10.3874264027743	8.71791468947129	12.1972552532195	11.251445749265
Ints6	9.60465052662695	17.8756945888319	11.7686399679132	14.9245775850375	8.82612541811801
Ints7	9.08000218045344	5.95561998041414	7.43712388225331	9.94741765370087	11.9511984673774
Invs	1.79106631688927	0.894690980676758	0.763407638014417	2.15007699172575	1.51431502186379
Ip6k1	24.6791495196761	15.5838180365058	11.7562614208528	34.7403077788624	24.5123559586918
Ip6k2	13.3241057134814	11.7816212196795	14.5978124093247	19.0024031198136	21.6586537806324
Ipcef1	0.098780812603631	0.10226593871124	0.0924506332604828	0.580212636796375	0.0905188580036418
Ipmk	4.20801289552462	4.69675558663041	5.50458094893539	4.20441935658285	3.96502812163355
Ipo13	13.0221720002839	14.9299343989675	11.4731346529135	19.1440666700617	23.0100542256943
Ipo4	49.0036683704994	64.8501315421673	36.9303652655235	78.7446240074331	51.3324699914297
Ipo7	39.6576967017192	57.6221681613211	53.7721616245755	42.2176086838824	53.4995593370261
Ipo9	43.2984316557042	39.9255635998637	29.7540806144035	60.1811956609502	34.7568310339707
Ipp	5.28931089454828	2.91492551291175	3.59526789776385	8.82922842444774	8.68653014557692
Ippk	2.75162736008043	13.2711804184624	16.3950866537112	4.8986913115438	8.49840008985721
Iqca1l	0.110006993093987	1.04087237678098	0.189063837957636	0.0998740284502449	0.116898355506902
Iqcb1	3.23710999135875	4.1962061351356	3.00005899036461	3.03560108730335	4.00348907934395
Iqgap1	92.5119882610996	120.745719898085	91.5443458178814	134.543856543948	103.861467787408
Iqgap3	10.0325386434483	6.78261598710964	4.6588466378982	3.23445047221806	0.194671333552992
Iqsec2	17.9306389940733	10.0229443032425	12.6373094827609	21.6554429039393	15.657456123516
Iqub	0.352914756808989	0.238300411135006	0.533463592549096	0.908300577643309	0.446883832694099
Irak1	43.4221830354314	44.3091550342241	24.6761181917843	92.6836194499375	34.9463960856246
Irak1bp1	8.16270120515957	4.5149926054884	1.05298662884031	8.55882128471471	2.66065137490754
Irak2	2.33817417963504	1.11555258241793	0.795872065038407	2.51620016693057	1.24519985596272
Irak3	3.77456683473921	5.3947549915209	1.52735008119816	7.03582533325672	2.64039476130908
Irak4	12.5268615366176	7.33568344635297	9.34562326568766	19.4376005065395	13.7382635222213
Ireb2	22.9743953223452	24.4386201006649	24.9229788632462	23.9096222098767	17.2949713815251
Irf1	10.2773400410061	11.3689748541238	10.0838405247761	22.9752208145934	17.6478629022308
Irf2	12.9476169280503	12.6073961109806	6.87129398300402	22.4074500623849	13.2225064404209
Irf2bp1	12.9401043929085	5.69733633397309	11.4560620054826	17.6964350820524	14.2815994553378
Irf2bpl	22.9463821808423	18.5773736824431	18.0477382489451	42.1087918829738	18.437821825859
Irf3	57.4268908192532	52.3310424321461	38.3741059513267	94.577217449892	111.731129835749
Irf5	1.30466564829079	4.49318682123728	1.97308702223343	6.97297240422856	2.47341994045669
Irf7	2.85722930146619	50.9323615611585	16.9108928367502	8.50683438716794	3.27499374994136
Irf8	1.19844315273449	13.5643689695937	9.21809721043059	3.83410960988429	1.17197082764038
Irf9	12.4408040497533	25.1793870509946	9.14933483069766	21.6773411604081	7.36643040212041
Irgc	1.03488453388617	1.782647376394	0.951725470498863	4.3965231452731	1.11698520046022
Irgm	9.54014216186031	52.6537177172714	6.36906009326839	15.8447494232247	2.52227388520617
Irgq	7.74739546790566	11.652881724044	5.80478139503539	13.3893635716377	7.93037837297668
Irs1	2.74306661289589	1.81127808353756	0.923680015102072	2.65033199053277	2.57266279794707
Irs2	14.2474511265136	19.1598317955803	23.4548949103092	8.20144517631888	9.20112417317593
Irs3	1.66530895472267	2.42708522397878	1.6986504503479	2.52508870438279	0.770468952511867
Irx3	2.49591758253657	11.3212964799398	5.05559640283597	7.23184960620291	3.23950833634882
Irx5	3.20910969013347	6.14793680309548	8.94527875345557	5.45537486144551	5.01823807941473
Isca1	41.6455751751582	33.3319325121732	42.1982595410004	45.7473040256454	49.2625818242542
Isca2	33.8411140776462	18.354404527153	9.87696723545114	45.8124368372911	35.231462025293
Iscu	106.477989329869	107.724242788134	87.8709534758968	121.437810429225	118.869869456855
Isg15	3.38922028280978	24.8885432850936	5.03429465581436	9.68595919365966	1.99177111524106
Isg20	17.1785842499035	76.1227556585515	31.7974213834284	18.3108648897485	10.8155759686688
Isg20l2	11.004943987638	22.480685341922	21.3347251600149	18.0946131372054	14.4801330559818
Islr	0.407194704707092	0.12872670922876	0.0903977208345267	1.81749693751263	0.102619203270463
Isoc1	7.73545950181956	5.68718125575741	3.61810593257251	12.142302085071	6.00605711929137
Isoc2b	10.5658604883853	8.15648793136628	5.07435179039423	13.025199276579	7.61107914109787
Ispd	1.2650188700435	1.34448317093286	0.57494988528446	1.87931760161537	2.14361304952843
Ist1	55.8225760889084	67.3135644330439	60.7082575493571	74.8415733740666	71.0629831203577
Isy1	29.5431172699251	33.2041606478628	21.1673957676477	42.0778772789165	24.7223676826287
Isyna1	9.1089541108895	10.8306104423964	9.56634055163227	17.8011137908162	71.9254658921798
Itch	19.0679836595204	29.908777823637	20.1589849137487	26.2889338321778	23.4204883473341
Itfg1	39.4348044429252	38.9606604391835	32.2046345831174	53.6540208036658	33.5515438238256
Itfg2	7.22923639056315	5.83373627254175	4.58555778374779	8.67372058603819	4.20159500243591
Itga1	40.8263195924373	41.609886750103	23.5426960365112	75.248642999514	42.414610197106
Itga10	0.0998218669517544	0.191526990894028	0.130862464713151	0.760145504706072	0.0975950931481693
Itga11	6.0938314925701	6.54041114638723	2.93631726673206	2.84995662770183	0.825152369318978
Itga4	1.54670732233062	1.6547138055044	0.550184156386223	0.869324341048778	0.277256960040072
Itga5	31.522518164287	288.983054978801	171.37851327785	94.4138038635934	27.7869768168916
Itga6	10.5344600859097	13.2652998722778	12.5171720570372	13.2260626789355	6.59765135084975
Itga7	47.1941599264883	92.8446653442475	49.940065772149	360.500745882712	56.2191765222447
Itga8	51.6459789547955	42.8990508271867	25.1755854358167	95.9565193967546	9.56382078826652
Itgae	1.6617743855416	1.97932418823031	0.587476165158366	2.54124517579146	0.551318447543212
Itgb1	552.71587037405	846.950995719624	692.493470125822	920.712358938314	580.899876449462
Itgb1bp1	38.5415751157705	43.1951548314514	18.0631715395739	60.3150742197529	40.8706237915505
Itgb1bp2	1.09321638696617	4.08938470342742	1.1054872934848	0.973105780532041	0.620465427556754
Itgb3	0.891287205157187	1.39493672337982	0.340260481405112	3.9937711554264	0.512971936763876
Itgb3bp	11.559740178351	8.56916128679777	4.08768728358892	11.6413410209217	2.56902927793635
Itgb5	83.0073052090803	91.0323430478362	79.1833979356152	341.661019745982	109.786842850635
Itgb8	1.23343510831427	0.332859991200169	0.624672861908855	4.62593816870918	0.540141007906041
Itgbl1	114.075992437051	103.15872645479	77.806733563502	32.9943289251323	4.05644643017574
Itm2b	319.700506159771	311.161483586469	304.964532053337	481.607026564107	325.654825088945
Itm2c	222.982516369401	246.964118694531	216.679185805712	405.378550828869	149.299487508573
Itpa	63.6227304223472	68.1066786991001	48.4778719068012	111.836530092207	123.270225694545
Itpk1	1.4905206193486	4.19488456908931	4.2375516726392	15.5215452742466	6.79506084268471
Itpka	0.1078154436207	0.13906847183579	1.44081609892763	0.136391544114203	0.755378366828138
Itpkb	5.97796492179856	1.75282504364884	0.842961233950602	7.43473073251271	1.02058721864473
Itpkc	5.13056458713971	21.3140499566954	18.4462847827893	9.40583299414872	6.9667824462412
Itpr1	30.6681547229944	20.7658365302972	16.6348956854732	25.1424563637291	12.8191031230524
Itpr2	1.18795256286866	1.36177320712776	0.438492825839191	2.12636962118693	0.338334933182648
Itpr3	3.36252142742711	6.36114337650418	4.82919938781857	13.4519252939583	5.07341326320577
Itpripl1	3.39114459208311	3.64445152330197	2.06181098216752	3.41964640948314	0.98180063089775
Itpripl2	7.87327407015196	31.8350516306979	13.6457576235448	16.653565134817	9.24158653659297
Itsn1	17.3835564663271	15.5453157506061	28.0560010902788	19.8706801222613	17.1592917088137
Ivd	19.4881694272317	15.7108568805242	18.3111356995901	27.2704693102364	14.0637048239681
Ivns1abp	41.5728013270309	83.3108100700819	90.5931003945992	31.0917587719204	54.8822429526986
Iws1	9.61227571295422	16.5358704585027	17.8562350524471	12.8566204894419	11.7846333745544
Jade1	4.99858181995306	6.54716051818224	2.82325373157028	7.50060113697874	1.92492100570823
Jade2	3.22428654312304	2.27056556633395	0.182481592153834	9.4270494139525	0.318090664604786
Jade3	1.93041170449023	2.34741621696923	7.19615947758151	1.21728466793509	3.36212674537727
Jag1	62.7311077134494	9.18344465133252	12.779907842172	27.2262404691537	52.3639091616401
Jagn1	26.3473394003661	28.6018838172641	32.7547309592148	45.8667266358514	45.3357457688067
Jak1	61.8798564636174	66.7263885626165	76.9037168988347	76.2259276486974	60.7905089930857
Jak2	5.78920128862499	15.2297144702044	16.3385941902104	9.19070601204904	5.49152284551719
Jak3	4.32401245336243	5.37469691781667	2.75409417821747	11.4035730546434	5.05809938175863
Jam3	44.6690217268733	50.1604711155972	39.3619621661836	117.523460649022	38.7591478904783
Jdp2	37.6486216714729	36.2491984900342	32.4052988432903	36.8852049017605	20.2596253527378
Jkamp	29.0272129040155	21.386143398583	14.222472306135	33.9925678481027	16.9950361799724
Jmjd1c	8.89025347680703	8.35017194702192	6.74669983939252	14.611816613076	6.97910218878455
Jmjd4	5.12077995312803	1.04531866383161	2.00826397990196	3.32308265542522	1.40286531485594
Jmjd6	13.7591674739669	42.6297213472538	20.9169722776021	21.2914973300171	16.6636253897131
Jmjd7	4.84657688481713	2.32704150830992	1.53287060791957	5.28260973457329	3.24845300357653
Jmjd8	44.1023082198086	43.697364820242	45.2225762820403	55.7645086617291	42.7817942819393
Josd1	20.7261386374129	15.4691399913378	17.6099181189929	26.7216400565511	18.1385330187087
Josd2	30.2904981509351	36.4072527935425	26.1097726752236	63.0139123291358	40.1089262992582
Jph1	0.684550724984379	0.372661166547724	0.850834894058908	0.601028280628444	0.552549844794281
Jph2	23.6472200757323	63.444486608225	27.0913609009508	41.8002452246789	4.04218519848025
Jph3	0.0985951644433628	0.869115895524229	0.100484119874254	0.127794037324812	0.17079139271672
Jrk	4.84220889731806	4.43045915090182	1.99062577565315	6.13433265814252	2.75288271509128
Jrkl	3.48376562654571	1.59422821860123	2.45740190350684	5.11192045606098	4.29399326241938
Jtb	82.5286218990956	92.135780048535	58.2684259009638	129.238335201101	75.4568399896301
Jun	10.8815390281475	34.8135569484528	62.525096554673	57.6563206342025	82.8876829194373
Junb	62.241689081062	807.150129085716	621.146266126732	200.249901815554	299.200139444361
Jund	70.1650434549917	104.448425977228	235.134796686846	105.29788697744	496.901526612261
Jup	57.9337625930004	74.9577756167515	60.254689990299	170.195947987808	163.08287865883
Kalrn	10.2288705340754	6.42837605690287	3.87535628282557	11.6664549846847	2.39220124861787
Kank1	73.8691012232282	112.708826738778	68.928665926082	86.3480202960937	58.8948009603636
Kank2	61.8265336775724	24.7294782818	25.0156798308714	65.0252194305397	41.7247454752549
Kank3	2.19017342231738	1.5321948656539	0.784039185266804	1.47463790898948	0.813907206062986
Kank4	0.361712129966794	0.260631795697237	0.299753817911908	1.04118469281448	0.141047656611826
Kansl3	16.5985124287351	23.7280460304157	15.8949391797605	14.6715172897969	12.8278048621683
Kantr	2.19004183885788	0.371188757945758	0.218966570275217	1.19315007498904	3.20105615640543
Kars	84.0222512005514	128.995970544658	100.197975097805	113.724968043696	107.164077414899
Kat2a	20.2995876796178	13.5791350148638	7.97477478443686	28.4961474077329	19.2766513544198
Kat5	24.6062896031174	31.2784933217563	14.2734801203928	34.222177334969	17.9835087113188
Kat6a	8.51914008434597	10.7273557018233	10.1469221608417	11.1737335180621	10.6417727301123
