RASMC_RNA_0H	RASMC_RNA_PDGF_JQ1_2H	LOG2_FOLD_CHANGE	P_VALUE
Dennd1a	6.79814546908994	3.69345027140639	-0.880172080157898	0.0523435705500299
Dennd2c	0.735536623373753	3.64354666552047	2.3084743863064	0.0106521393109762
Dennd5a	26.8469432627112	30.5788276939121	0.187775263600738	0.450564086623322
Dennd6a	17.730737717857	8.90546808021822	-0.993489215383423	0.0233294795764209
Dennd6b	3.99887451756647	2.02224815869721	-0.983633963532708	0.288036186151152
Denr	77.5815876310435	86.7561427897494	0.161251612170633	0.3649298845758
Depdc1	8.15655288536052	1.24937638054381	-2.70675140946003	0.0119055665525268
Depdc1b	4.36995033121301	0.909891915713698	-2.26384979649855	0.0082050000340664
Depdc5	3.37872137786342	1.0336279642585	-1.70876037829564	0.201610136839317
Depdc7	4.35756360675826	15.0455076170672	1.78773915382364	0.048162562072941
Derl1	39.6596652945212	33.542374213461	-0.241687691982149	0.140341831442321
Derl3	1.72588757960158	1.37455691886443	-0.328371845222305	0.682515357569596
Des	0.408366522292816	0.501208754970766	0.295547015902089	0.810297642581832
Desi1	24.2871210258367	38.1037679374905	0.649742183132612	0.0136923564805964
Desi2	16.300276454906	25.4887675249437	0.644965182501206	0.00638456280722845
Det1	3.35878761442876	0.879702427370307	-1.93285307479804	0.0306446838906017
Dexi	14.2265638154054	35.7575386824156	1.32966018866476	0.00884129816227941
Dffa	7.13914582626214	12.2097608488279	0.774211566406255	0.025368580558962
Dffb	5.50863689873873	5.36446390983737	-0.0382613664511445	0.873728549548378
Dfna5	0.282821708748211	0.467724938080518	0.725767489809207	0.523895705907568
Dfnb31	2.84343795440229	2.2153469641551	-0.360103655020733	0.241494301438927
Dgat1	20.4946858019811	31.775269448287	0.632654486456168	0.119998904941683
Dgat2	6.30468894425557	14.391911970939	1.19076116851357	0.0176484863712521
Dgcr14	10.7919613406608	3.17824035465807	-1.76365694749352	0.0661347076451063
Dgcr2	1.84322576441785	0.137816944001363	-3.74140761065639	0.472198072222991
Dgcr6	21.3863239693077	25.6643397312463	0.263076621366453	0.393902000904804
Dgcr8	10.5879864313246	14.3102873471195	0.434624390213825	0.158990778861539
Dgka	12.4725295422888	13.9133013722649	0.15771069917906	0.138880228896994
Dgke	3.64857798527934	4.09276340199091	0.165740978147908	0.602183650934823
Dgkg	0.616374729555934	0.143956434265519	-2.09817544179441	0.454287243142292
Dgki	0.61788643209767	0.811939045850588	0.39402973074013	0.643226746224308
Dgkq	9.21523590423663	9.36963395948534	0.0239715892629615	0.957261213048987
Dgkz	11.0843632766821	11.2092514143624	0.016164034786543	0.884750499443905
Dguok	17.3621654024509	10.1379142528844	-0.776186024676472	0.0612119607252996
Dhcr24	67.7235775276454	79.6894746713647	0.234731000428681	0.428530258631068
Dhcr7	13.7597617299535	4.80891282804879	-1.51667280832483	0.205689169565038
Dhdds	26.7948756638716	14.1513327127463	-0.92101919515318	0.0209352009668865
Dhfr	14.6513137440749	23.9083171834291	0.706482554693306	0.0372622918643286
Dhh	0.118214775355164	1.27203195070372	3.42765263789795	0.18742169764551
Dhodh	8.67076940597458	7.56352177882806	-0.197101869107669	0.502271713487079
Dhps	24.9672888422294	20.6519973969595	-0.27375784846504	0.163210931337037
Dhrs1	22.3072963433335	11.4480221971753	-0.962417294242231	0.0336501274857102
Dhrs11	5.0466546745345	6.44439246970015	0.352716986951304	0.289574774738047
Dhrs3	3.18520784135195	0.132111168878455	-4.59156316988808	0.0205821665147538
Dhrs4	22.6804609410955	13.485670021507	-0.75002275869789	0.00327751823847586
Dhrs7	0.784742486973136	0.415922434338613	-0.915904807432299	0.491679076339654
Dhrs7b	16.2838229026401	6.5627573373228	-1.31106544189955	0.0807937996055939
Dhrs9	2.64400047962486	2.7080626694092	0.0345386872881815	0.972678203813879
Dhrsx	30.3092132910081	12.5236458365233	-1.27510179051794	0.00620475395108806
Dhtkd1	8.02649645012267	2.29682392017978	-1.80513013097496	0.0136165696257737
Dhx15	41.3770348440399	47.1326207580006	0.187895640400398	0.405383770345383
Dhx16	13.356950821461	8.1826943156909	-0.706942838473937	0.0259132935376607
Dhx30	19.9376380124972	8.23518895139886	-1.27562084834489	0.00700814291196998
Dhx32	8.31743930382553	6.53621645089768	-0.347683673114578	0.49900032222074
Dhx33	8.37703576649465	12.2538488879023	0.548723227145226	0.0645410126994689
Dhx34	2.26951052837707	0.619410899728927	-1.8734125056793	0.0633099268679532
Dhx35	4.61906504209092	0.653658179076493	-2.82099255935106	0.00329172073999414
Dhx36	11.715729827424	8.4402574590116	-0.473087916958596	0.107415649999063
Dhx37	9.39013118354332	11.5161739855869	0.294444272212671	0.0763097325089237
Dhx38	10.8295485257497	6.26942269571826	-0.7885685922746	0.0063302487112265
Dhx40	20.420341703243	6.6526349854362	-1.61800922402416	0.00056813138308415
Dhx57	7.59226930116234	5.04810073175848	-0.588790467596446	0.267623565211956
Dhx58	1.18901030060679	0.886162409167845	-0.424118179060919	0.6656304208904
Dhx8	7.80697142539318	4.7044182209669	-0.730746668309485	0.104831783754889
Dhx9	48.4850625221424	46.1514377329393	-0.0711647521828074	0.293707066463311
Diablo	11.9185609485012	15.5599919986281	0.384631263673867	0.531440797208118
Diaph1	15.0467075097166	31.1537633874995	1.04995861804313	0.000677773574513222
Diaph3	28.2604373178941	15.764970582861	-0.842061312936776	0.000117098031809663
Diexf	13.7167084566909	8.0523938603101	-0.768444680832735	0.124296176819002
Dimt1	14.299541437859	10.3042581809547	-0.47272823612272	0.157177186358746
Dip2a	8.65938086860094	5.73074233495825	-0.595541846924574	0.0688440444820929
Dip2c	5.20053971997445	2.81435257953456	-0.885858276702819	0.272874499638765
Diras1	0.115598474313477	0.0929254109574836	-0.314977288599509	0.286281875974821
Dirc2	16.457780476212	12.7673125100662	-0.366314911604074	0.127135656402755
Dis3	10.5247432677734	13.9495650030485	0.406435092639492	0.137815703657461
Dis3l	9.18804290973019	3.0845248445698	-1.57470932773777	0.0137028577525457
Dis3l2	4.6557783552761	3.01172298263927	-0.628433300939113	0.140140360409387
Disp1	3.66319153708982	2.44684334894635	-0.582179396538238	0.10608305787891
Disp2	0.392874279710489	0.105022195290587	-1.9033734641038	0.000835604720997099
Dixdc1	4.64154471464258	3.56484312582683	-0.38076642588074	0.462047992604362
Dkc1	48.5843431695048	46.4992975845164	-0.0632825415106377	0.760513989824677
Dkk3	8.42643547396641	6.86039738030777	-0.296630330382127	0.285159861099183
Dkk4	6.22429550085628	5.31194932245685	-0.228669171439954	0.694636825557021
Dlat	23.138835491097	27.3896134764079	0.243312647088951	0.131597458073552
Dlc1	11.4031976247055	20.3917349902906	0.83854609534251	0.01742727524032
Dld	53.5852800232679	51.4994424443779	-0.0572799309492155	0.63679352459908
Dlg1	25.5159257941418	25.026200646525	-0.0279587031103981	0.865508796040944
Dlg3	2.97465182361965	0.405388152346658	-2.87534498294234	0.0110881165221987
Dlg4	19.17485273876	11.7217866778571	-0.710023010587793	0.00707877551700095
Dlgap4	20.7189394952599	35.2168363844558	0.765315153961769	0.0140651745728592
Dlgap5	19.3523616671134	4.17894010735378	-2.21130064933679	0.000437429890433332
Dlk2	0.304061468803558	0.619315706033507	1.0263120265669	0.385245363882276
Dlst	44.7014871307599	64.081305438467	0.519580710206538	0.0420649576304256
Dlx1	1.58804157630879	0.556435460397244	-1.51296241630918	0.132442235314244
Dlx2	0.205905195882371	1.01360238584664	2.29943968444883	0.396723284945545
Dmap1	11.3722150261586	2.95783594874817	-1.94289933971907	0.0168131521971439
Dmd	16.4214274070837	7.75586926069032	-1.08221914708459	0.000435940167112607
Dmp1	0.100557377316297	0.302371625822706	1.58830383744055	0.155250291475647
Dmrta2	3.97107129678045	1.82099350703033	-1.12480248507954	0.0696336279022271
Dmtf1	13.3297255136495	22.2584855760293	0.739708365173683	0.050222271679257
Dnaaf2	4.40936288713986	7.97884881472555	0.855610395449286	0.0703789062716256
Dnaaf3	3.96863326806086	1.01965310817149	-1.96056382993858	0.0133347915512252
Dnaaf5	5.00259055845506	7.60419448716584	0.604120052777584	0.0977608754024489
Dnah1	0.470944509150797	0.230372266565415	-1.03159003079957	0.155393333636568
Dnai2	0.185824783686606	0.335126593195652	0.850763244196202	0.602358478311215
Dnaja1	139.651352338327	410.388941951892	1.55516231336016	0.00874818371151313
Dnaja2	81.2922995973308	89.4619271885318	0.138155137539533	0.310272848083406
Dnaja3	27.1625389739211	17.7049677072428	-0.617464127100423	0.0136290494448563
Dnaja4	9.63717219395049	9.79633591306927	0.0236323613344818	0.963707810468678
Dnajb1	19.3861612452764	127.686464177351	2.71950653424314	0.00443187103348646
Dnajb11	74.0610708714847	53.1989536115479	-0.477317540883181	0.0455263580790784
Dnajb12	20.4071603330885	12.1606921333679	-0.746850101570587	0.0111766131475962
Dnajb14	6.7508870701809	2.15580142533165	-1.64685279049361	0.11106575334306
Dnajb2	28.8077184626479	19.7961240151501	-0.541237419996315	0.0331196579139234
Dnajb4	48.6634229694183	62.2680721735672	0.355654811360203	0.276173133263683
Dnajb5	14.5522015193206	11.2925352667068	-0.365868007390025	0.0300927628379824
Dnajb6	19.821428466407	29.9121401949591	0.593670201431306	0.044601269664795
Dnajb9	12.5024445299692	16.6286804162061	0.411463482608975	0.0956879422041986
Dnajc10	59.7241111807818	55.392658933375	-0.108618686774505	0.442359996884225
Dnajc11	19.1700049891265	19.0114746566404	-0.0119802711112567	0.967753906496841
Dnajc12	0.107685475416306	0.153999585320978	0.516102793397667	0.437314099175213
Dnajc14	8.66054577545846	5.88812795028123	-0.556648922628892	0.161552994898946
Dnajc15	46.2321470961304	32.2324021406216	-0.520384655049356	0.046376513334806
Dnajc16	5.50215811023553	3.95901268862334	-0.474856906383663	0.158422894578426
Dnajc17	10.5935836943976	2.98065992088433	-1.82948703478397	0.0371222444554629
Dnajc18	14.2066835908506	16.8644353774733	0.247414206570477	0.223574334837418
Dnajc19	9.48638600641174	5.27765038762173	-0.845962789669386	0.0149008906974102
Dnajc2	20.0603936709218	17.0310867713211	-0.236179420267834	0.456546092062722
Dnajc21	17.8767613302131	28.0395912432708	0.649379925898834	0.220747311298861
Dnajc22	22.441128002821	5.87468859705831	-1.9335609097399	0.00228203177175516
Dnajc24	13.4325906585501	2.90223570026321	-2.21050097967867	0.163526888970798
Dnajc25	15.619878875889	20.8046016781398	0.413519400852171	0.0864407855645855
Dnajc27	3.95942511399043	5.537190268118	0.48386312199997	0.0566769165514978
Dnajc28	2.32954221076836	0.8474941095808	-1.45877122588967	0.00645457727395326
Dnajc3	59.6970016975934	64.5607629215173	0.112999153743825	0.159700344247687
Dnajc30	16.5589257350941	6.15285187930127	-1.42828191328559	0.0315384400317673
Dnajc4	5.870279294783	2.97605691347892	-0.980027028674751	0.296583268739862
Dnajc5	26.8879000633722	49.3177091133689	0.875148700223584	0.17916586180923
Dnajc7	56.0469094760516	29.9907866956077	-0.902115456126362	0.00224959380929832
Dnajc8	67.4047951401494	57.4682436939944	-0.23008626842503	0.341310701131531
Dnajc9	32.3824495558638	24.0764320314986	-0.42759051174343	0.220196591244843
Dnal1	4.86178015784445	2.0395347410771	-1.25324457645612	0.113903045416006
Dnal4	13.7688705962465	9.89809013475801	-0.476188141033836	0.222886978044906
Dnase1l1	15.8570136545712	12.5885904772023	-0.33300433838765	0.0417866060823716
Dnase2	26.2824000851185	13.813596474497	-0.928008042202753	0.011214101793864
Dnd1	0.197274827192778	0.361428099269622	0.873501797081761	0.491149531718885
Dnlz	37.1711030959691	17.0953492858643	-1.12057760281322	0.0992699757373523
Dnm1	0.50912605008174	0.149217548047788	-1.77060567768954	0.260499663976423
Dnm1l	27.0669771046052	21.7349392193074	-0.316517712219241	0.134533236924924
Dnm2	32.0309176707913	31.5812651344933	-0.0203961650248318	0.925884236300153
Dnm3	0.180980050755988	0.101338509570301	-0.83664816350535	0.490454654162267
Dnmt1	15.390784688013	10.1898013843995	-0.594940856969767	0.0215333419233575
Dnmt3a	2.88018193431658	2.11090594321255	-0.448297649030143	0.340094605834264
Dnmt3b	1.02219407154658	1.50492259215292	0.558020152581503	0.225182133654243
Dnpep	88.7048896793175	78.9071522561332	-0.168857558302715	0.112273076197446
Dnph1	12.7659877768864	6.66458765763571	-0.937717648853163	0.0440224584046231
Dnttip1	38.6525954620935	17.9866291306316	-1.10364045531794	0.0171318495541615
Doc2a	1.69836854969957	0.405605626555548	-2.06599999021357	0.0135647945590227
Doc2g	0.436640278060786	0.793821879184645	0.862370107742467	0.468533804670591
Dock1	16.0129688967353	11.6606675713793	-0.457590431664026	0.0434544946062862
Dock11	2.48577667089138	1.58807072193698	-0.646421524668437	0.193138095948126
Dock6	5.75235113199407	5.30772649678416	-0.116057711081124	0.698472193006783
Dock7	22.7036654760455	10.4916600151209	-1.11368227490356	0.00366017498451343
Dock8	6.03039341393835	3.60459378537729	-0.742415438344599	0.148316900657727
Dock9	2.40273032056555	3.48898111226744	0.538131056194426	0.00438423034411869
Dohh	36.4020272092631	27.713577220906	-0.393425852135279	0.0372978224772901
Dok1	13.7739972228826	12.6928933607067	-0.117926320483484	0.484906834261159
Dok2	0.819594801164987	0.471729927909255	-0.796949700596181	0.713583865079251
Dok3	0.488408174607438	1.10667985731406	1.18007868422455	0.208310605615027
Dok4	1.91172119580028	5.19961322430227	1.44353217475436	0.115492903030889
Dok5	3.50317066033157	4.70903970010133	0.426771613365437	0.0350439767313896
Dok6	1.0639182755194	0.5824780068996	-0.869111852133759	0.68450513599967
Dolk	17.799275271108	18.914765709141	0.0876944058044503	0.319970512546858
Dolpp1	11.4055397748775	5.89002927531563	-0.953388014944853	0.124217267070595
Donson	2.67625293435444	9.98645612173124	1.89975832943228	0.0165853700109189
Dopey2	3.14757158319022	8.23801820669884	1.38805812608446	0.00759954147016107
Dos	7.73828528734652	20.1690121458083	1.38205460148746	0.0157875401206689
Dot1l	9.5813431971929	126.735819455493	3.72545260219268	0.00200860904441435
Dpagt1	42.4557719814202	16.7108649599298	-1.34517429584729	0.168179248987856
Dpcd	13.9505408963002	8.62145572961619	-0.694317666404144	0.00341311915660171
Dpf1	2.68658834695305	1.87185396590027	-0.521307394674271	0.209311588842245
Dpf2	42.5729013102644	30.669554832116	-0.47312818594852	0.251020785275983
Dph1	12.3360674369924	8.35061940645097	-0.562927438654895	0.364984937346176
Dph2	5.57291954791645	3.510831894217	-0.666620407758951	0.330333177472454
Dph3	8.78463162733496	7.99555432306616	-0.135783732221836	0.740283678588582
Dph5	8.66263106933353	2.00841005890315	-2.10875142029384	0.133625916103925
Dph6	5.81014571959051	1.86198536170507	-1.64173261619312	0.12734465212468
Dpm1	20.1679295780793	26.0439930979389	0.368887675541443	0.0787620819124163
Dpm2	25.789655143397	18.3180926860065	-0.493523186532276	0.267013215632851
Dpm3	41.1690025333691	25.3229746021179	-0.701111611514816	0.158290319753706
Dpp3	34.6609249247103	37.53270921795	0.114838278581749	0.572387914962249
Dpp7	136.657196509096	108.786840647043	-0.32905738350928	0.0830525545000524
Dpp8	28.8903428016311	26.5903176472879	-0.11968631076693	0.0146975280055214
Dpp9	34.3455340569534	20.721533450115	-0.728991747534413	0.00846073898685135
Dpy19l1	17.2089137612563	25.2303272267458	0.552002881258176	0.0637625688409439
Dpy19l3	11.7779601819083	6.46775936765551	-0.864751791688081	0.000596435517718829
Dpy19l4	3.85255502115091	4.4174883733101	0.197410776585753	0.645007106410707
Dpy30	98.8305110275226	63.9685192018224	-0.627594413533876	0.0149562381417895
Dpys	0.10106343398578	0.186166805379227	0.881334748395629	0.291656417228767
Dpysl2	52.6801336154364	19.1859960980945	-1.45720533609118	0.0170975875183148
Dpysl3	119.392326149535	73.0338317980962	-0.709073281252794	0.120540401098017
Dqx1	1.15167790199975	1.43120551315624	0.313493565581281	0.737620545456109
Dram1	18.5075560366721	7.91894911832899	-1.22473350102011	0.048136804539018
Dram2	9.62614640136522	8.49952840900033	-0.179575568572556	0.632404057335549
Drap1	68.9951764196121	81.6830518784568	0.243541265897652	0.152141569873951
Drg1	28.6981602914058	23.9677333193968	-0.259864778610223	0.181981580598986
Drosha	11.7631470331456	8.28290201615537	-0.506065853448451	0.0817451920992568
Dscc1	4.75857292754203	1.74763823147659	-1.44512240954268	0.0309917127723846
Dscr3	30.2813713972195	13.9111820175166	-1.12218553499955	0.0399536427679312
Dse	13.2981436421171	11.7510487382734	-0.178435348575085	0.304022392431392
Dsel	4.18678498674855	6.29405107177989	0.58814605507159	0.114798203456666
Dsn1	11.0652032326875	2.71133293519377	-2.02895576577208	0.124347974334686
Dstn	1201.96401495037	1348.58825755969	0.166056236475362	0.301292280233641
Dstyk	4.50177817205143	5.37365300416544	0.25540819558412	0.239668875075966
Dtd1	19.1809045194975	11.9865535180021	-0.678253853866255	0.154001203936753
Dtd2	7.99261414647516	5.83048389181999	-0.455051820398835	0.443191461852587
Dtnb	7.43222821095911	3.99625427626877	-0.895146418414241	0.0134689114447495
Dtnbp1	18.0770053774011	34.8285915398808	0.94611643004067	0.0119801012292142
Dtwd1	7.16895355149076	2.62722480876325	-1.44822288923733	0.410378789225056
Dtwd2	3.48641698104714	1.79813026439236	-0.955247588663179	0.0561376990425815
Dtx2	7.06251973058705	11.9637894823796	0.760419531800155	0.0882972365011495
Dtx3	43.5024463845895	22.1261770562608	-0.975342329072847	0.120952754561448
Dtx3l	1.57396929462857	4.25541416325685	1.43489215408124	0.111594331626759
Dtx4	3.30867463224707	0.68106516105845	-2.28038868706547	0.0489119930124351
Dtymk	44.7807793134312	35.4369450372519	-0.337625398616774	0.108330657855392
Duox2	0.457726435317314	0.225057325010904	-1.02419309374292	0.169424473281802
Duoxa1	2.50527672578688	1.13361055873306	-1.1440448671845	0.435284196833894
Duoxa2	0.334510627341384	1.32958963344912	1.99085708798831	0.180902253212316
Dus1l	14.1589464063472	10.7043201175001	-0.403520749601547	0.24458298121698
Dus2	9.70173461710779	2.96475662296443	-1.71032903763181	0.0057374115474624
Dus3l	16.4630021305257	10.393961521473	-0.663481820876867	0.0146647725007622
Dus4l	1.90813816959364	1.17033015229153	-0.705250067509678	0.169675014905673
Dusp1	79.5633898012061	68.8946283659049	-0.207713241498328	0.28831110047964
Dusp10	1.3296104281192	10.0814192446046	2.92262324580649	0.00735245896829771
Dusp12	4.40953292705163	5.01445741445442	0.18546775492735	0.701981717268875
Dusp14	14.9237559897134	123.787471123022	3.05218272088749	0.00670543889236696
Dusp16	4.15923817288053	3.8244440710744	-0.121069251260242	0.746335567528831
Dusp18	7.06397064020124	7.00173343795361	-0.0127672085984984	0.634343957030003
Dusp19	7.70379937883501	1.73011252138583	-2.15470426370815	0.287171232857621
Dusp2	0.258992091147019	24.951411745573	6.59006959208334	0.00311022385188681
Dusp22	0.79692140590788	1.33974565707114	0.749449784730565	0.469944143044627
Dusp23	5.25060599393711	1.89850476750627	-1.46762031788716	0.207629236985374
Dusp3	38.892980012408	20.2407535918066	-0.942246774895085	0.110246614315983
Dusp4	0.586551570985155	13.5507760033903	4.52997370263844	0.00664810529752704
Dusp5	1.33651859567703	229.940569943811	7.42663731188294	0.00893762214251915
Dusp6	7.42817673572116	78.8612828310627	3.40823713258105	0.00116805780046033
Dusp7	8.97842269589444	31.7405052528445	1.82179116979314	0.00245434718166324
Dusp8	4.70132375739046	2.80060294620744	-0.74732957467936	0.042517197754902
Dut	76.6212884513978	34.2531921650366	-1.16150684237126	0.00772135890094811
Dvl1	16.8504539447766	16.2405757599089	-0.0531846778155879	0.851689232395914
Dvl2	19.732008674979	12.2012502407977	-0.693508840908309	0.00358547783543483
Dvl3	33.5720142490533	36.7295192487395	0.129680914564274	0.616546286747905
Dxo	7.75928134497995	6.64536579793819	-0.223574422317622	0.0822255873849132
Dym	16.4125214140911	16.2847924212822	-0.0112715633327265	0.903919679572337
Dync1h1	21.4230547342434	20.6209208529812	-0.0550554505534989	0.7953767876984
Dync1i2	84.0132305353207	58.0004123992685	-0.534553385416175	0.0166378329189546
Dync1li1	33.3470362333784	50.4848285184891	0.598291355069618	0.033148512819708
Dync1li2	39.5229252574256	27.2755027742188	-0.535083940534284	0.00949580070790945
Dync2h1	1.67657903384894	0.481035865634149	-1.80130412404353	0.2137430969774
Dync2li1	12.3224197317921	7.64462994542349	-0.688767011662098	0.409076926390159
Dynll1	380.171388902435	1101.80006153698	1.53514058235501	0.000495463616197649
Dynll2	53.4252918198642	97.5397089715645	0.868466784620943	0.000129194120393343
Dynlrb1	155.821511536581	138.277931332988	-0.172323488836382	0.305452316823782
Dynlrb2	0.27564302475453	0.322821016805995	0.227933412318451	0.874123345201841
Dynlt1	72.7126014360866	130.765856612166	0.84670858090017	0.017534316634085
Dynlt3	13.3413078010663	11.6498410954645	-0.195589819164077	0.462554729755229
Dyrk1a	20.381358129572	17.2413384589009	-0.241378413604091	0.400478764197882
Dyrk1b	6.71803948841468	2.35444884729363	-1.51265089669557	0.118214751963222
Dyrk2	4.52889377313223	3.83820350274662	-0.238727495140371	0.291878423041312
Dyrk3	0.101618933193892	0.444367047341035	2.12858261186263	0.0716506272512564
Dysf	27.6856869513742	15.2396503696744	-0.861310514510336	0.00594498827468745
Dyx1c1	0.358849522000204	0.285632217360248	-0.329220284315358	0.620349784662129
Dzip1l	23.9602801733851	8.45976616607496	-1.50195508611258	0.00902479733526194
E2f1	8.55459503451135	7.20180818497747	-0.248340385785684	0.248272695031521
E2f3	3.73332345734003	4.74967471817888	0.347368203748112	0.67291988834212
E2f4	31.029228462558	31.9970186428085	0.044309661785788	0.713695398660563
E2f6	22.9484339717478	26.4833219457587	0.206688392723999	0.228923560594143
E2f7	2.51214411022415	0.77041426987588	-1.705212896792	0.112169523697213
E4f1	10.4011308210332	6.94938075862939	-0.581784054250805	0.147594443853335
ERCC-00002	923.525140261896	1015.85051487886	0.137464981299517	0.396475130280903
ERCC-00003	141.354894101219	145.31996335907	0.0399110729400249	0.856541671701423
ERCC-00004	1358.97965916677	1306.15077365032	-0.0572024204650074	0.72243108551846
ERCC-00009	44.4887393742251	44.3694200281415	-0.00387452392665573	0.97500864257307
ERCC-00019	2.7530093448919	6.29591707226446	1.19340703120287	0.187349113328397
ERCC-00022	31.1165343421771	31.0980283954359	-0.000858269742743763	0.993701140801789
ERCC-00024	0.107456410790334	0.641910192855445	2.57861991391948	0.426721831209929
ERCC-00025	2.08690808629744	0.79537607447025	-1.39165799075086	0.0592113226995793
ERCC-00028	0.162286170383691	0.665145950252597	2.03513087770872	0.447486080148831
ERCC-00034	1.83124569679086	0.357571255793923	-2.35652269751516	0.12411135688202
ERCC-00035	5.54090180112401	5.1839473719311	-0.0960697271616672	0.879296002428225
ERCC-00039	1.13451939712075	0.239771720409591	-2.24234785833912	0.373396306653903
ERCC-00042	74.4524966094173	59.008251878504	-0.335403508311769	0.452649200303941
ERCC-00043	99.8754013892996	97.2354314698603	-0.038647285030949	0.858716790468292
ERCC-00044	1.41930832378341	2.30257593729013	0.698060708493757	0.631742555308393
ERCC-00046	931.472349742286	802.022872254668	-0.215869563829725	0.315249003861426
ERCC-00051	14.0740800237087	12.6268760316837	-0.156542869689661	0.914014027413081
ERCC-00053	1.37452235052018	1.91070119088656	0.475171810901204	0.584694066449248
ERCC-00054	8.48924587447315	6.00616509963231	-0.499192267720927	0.487778788229469
ERCC-00059	4.62029911734626	2.24403019053314	-1.04189416880706	0.235318881331105
ERCC-00060	133.466516893138	136.226593758184	0.0295305150712957	0.956345395216515
ERCC-00062	8.22362057514135	5.35526250236601	-0.618816408173042	0.276770875134685
ERCC-00067	0.111905152631339	0.581551034057837	2.37762933487047	0.205599906705886
ERCC-00069	0.227039720997749	0.214771424616446	-0.0801426664170008	0.947300436178646
ERCC-00071	11.2790778155663	8.54070092815266	-0.401222736324949	0.135654633502575
ERCC-00074	6757.86076604825	6533.96098963859	-0.0486087852541058	0.681925971564998
ERCC-00076	37.003885032126	41.974989670787	0.181853223122595	0.289439701488586
ERCC-00077	0.65945622946156	0.100769835656473	-2.71021305712648	0.497290160186945
ERCC-00078	2.62389365388982	3.46435389339681	0.400877064032571	0.0439550439629748
ERCC-00079	10.2614416797843	10.1151351300138	-0.0207178431563644	0.868969784687069
ERCC-00084	1.93535029956485	0.960491351476642	-1.01075019002594	0.38471798527036
ERCC-00085	1.10254950439515	1.18210906182801	0.100519711101786	0.950176955854723
ERCC-00086	0.132811423076996	0.0918255973125519	-0.53241095723024	0.419285037424024
ERCC-00092	19.3523443510812	19.4908901702103	0.0102916359199405	0.973224230863598
ERCC-00095	13.4831317438332	11.2010471517371	-0.267522020272535	0.0257070622056197
ERCC-00096	822.16403334058	881.295353099004	0.100199337412548	0.49723346534864
ERCC-00097	0.279530995349192	0.25602213594121	-0.126739710342202	0.926144099013154
ERCC-00099	1.16970383262204	1.48311487775793	0.342487061400449	0.233195141997273
ERCC-00108	83.1315647383186	77.2526561194404	-0.105811829868644	0.463323797511093
ERCC-00111	44.1460393757844	38.528808041008	-0.196346455974389	0.381413215964242
ERCC-00112	4.27160463145887	5.74386588568414	0.42724394274003	0.274921461873369
ERCC-00113	558.505764469502	621.909547574604	0.155132594456722	0.289483969959872
ERCC-00116	1.41798411906557	2.86143528734108	1.01289760507242	0.190124036164514
ERCC-00130	1609.72320151372	1749.44880782744	0.120087816861496	0.442885426666849
ERCC-00131	15.1520997641051	12.8095961107093	-0.242292746994467	0.247994312425855
ERCC-00134	0.106218648388923	0.0997284874779044	-0.0909595016962094	0.474125217271578
ERCC-00136	61.4528438041038	54.1899164212468	-0.181455352574008	0.687359940128819
ERCC-00137	0.103583518418304	0.518976782690005	2.32487553021435	0.426930232778962
ERCC-00143	0.637656722637065	0.353604042658596	-0.850645200947427	0.683131760938551
ERCC-00144	3.47207075735806	3.19454220942149	-0.120187146717178	0.876543665433116
ERCC-00145	53.0546383598872	64.9365364024707	0.291551550080736	0.256218927714402
ERCC-00148	0.549857284697856	3.91697447910698	2.83261060724897	0.0941259426982306
ERCC-00154	2.63116958746141	2.41067378279991	-0.126267802132468	0.922289849364567
ERCC-00157	0.152037069683629	0.346760430014154	1.18951615270961	0.338456647061431
ERCC-00160	1.2721750175485	2.6626589353857	1.06557048220774	0.441830598162822
ERCC-00162	12.0203423675053	17.6492572340371	0.554129481232498	0.120039194596817
ERCC-00163	2.53843016711749	2.25940808945832	-0.167991700932975	0.83429034619022
ERCC-00165	4.83855091532358	3.47884389049173	-0.475967102338191	0.173789060015607
ERCC-00168	0.102075192432019	0.81365743167773	2.99478922749768	0.429546249960884
ERCC-00170	0.873529790857835	0.860774726903511	-0.0212211859170731	0.980787829804063
ERCC-00171	756.687434742463	808.989725950276	0.0964238922624404	0.468954747161742
Eaf1	11.121990398584	36.608376370837	1.71875879285473	0.00416469367256384
Eaf2	0.107037326660147	0.296075108432901	1.46784921652602	0.425233243474441
Eapp	39.4677491745182	22.2593314291011	-0.826263984204062	0.0109432514185222
Ears2	3.82857609464088	0.661338182765546	-2.53334782782094	0.252781924845002
Ebag9	14.758372863328	8.52520720740125	-0.791726865732218	0.123850402943405
Ebf1	7.00432789369123	2.38193626125637	-1.5561118139214	0.100015162012102
Ebf4	0.257502070880099	1.18392366259999	2.20092012154378	0.327398309777411
Ebi3	0.267657679146845	0.169630517596691	-0.657993301266049	0.658607072014768
Ebp	16.7927162035376	13.2464018099102	-0.342235077482126	0.270343136367337
Ebpl	15.0233015061073	7.36759332430684	-1.02793655795081	0.0555133419310148
Ece1	14.9376610136391	27.4077824499035	0.875631341100643	0.0527304815496438
Ece2	4.88553844416593	2.97296471547048	-0.716615232256058	0.00520294520606995
Ecel1	0.0991748443743282	0.124065470684706	0.32305551366891	0.481602623094329
Ech1	28.0155721121403	9.0617253772757	-1.62837127984366	0.00439801993590267
