RASMC_RNA_PDGF_2H	RASMC_RNA_PDGF_24H	LOG2_FOLD_CHANGE	P_VALUE
Oas1f	1.23806323860038	0.101203581870689	-3.61275275039169	0.131127471360906
Oas1i	1.3675027458688	0.0979909350902065	-3.80275162455393	0.377392340686098
Oasl	3.02555842471174	0.443033661029122	-2.77171322209446	0.0184770695369237
Oasl2	38.0161877680965	12.8852751743401	-1.5608905196538	0.0776713286518505
Oat	110.547401773669	148.975979606855	0.430414616582358	0.00419737711965926
Oaz1	724.329255900911	764.960819885079	0.0787402096664544	0.404719840833138
Oaz2	133.285474994902	143.323938004039	0.104760020137789	0.332262196262049
Obfc1	12.6330835085946	25.1220966887783	0.991750058468113	0.0515474337274327
Ocel1	14.8729031802371	20.0045380600688	0.427641026768656	0.141014022500975
Ociad1	141.27151272056	186.551125849541	0.401100490168591	0.00558141283483638
Ociad2	11.1692524042756	22.4422052789254	1.00668182445019	0.0290911574607359
Ocm2	0.10697423303308	0.105653251936659	-0.0179261622441851	0.915743041755128
Ocrl	3.38649263658701	6.49604309389751	0.939769344364371	0.058525054745234
Odc1	133.815755780616	72.8817202750123	-0.876619074743612	0.0426310211577062
Odf2	25.3878913859525	26.4817482213752	0.0608577907362602	0.77122405253368
Odf2l	2.94260817452402	3.48510210406563	0.244105471984815	0.508246330854687
Odf3	0.49744334712469	0.16982137235282	-1.55051419290364	0.267098198229937
Odf3l1	17.958209460159	38.7848221713592	1.11084867488537	0.0290165939302887
Ofd1	6.31194325000717	6.49451766458837	0.0411381491529534	0.910633327591886
Ogdh	13.1094547568481	23.2582189611342	0.827132941322986	0.0143575719785776
Ogfod1	8.42523450326553	8.74738697090761	0.054135275825545	0.820977296032511
Ogfod2	4.20466008617926	10.7795782132743	1.35823964925175	0.00777021448714473
Ogfod3	10.8300383420939	14.93353554016	0.463517415841099	0.0404466570662323
Ogfr	71.5517147289604	42.3549882032387	-0.756454453718622	0.0796369337125963
Ogfrl1	28.9986082872039	34.4257314602336	0.247503644823266	0.22677127620115
Ogg1	3.20373568159129	13.9596996551307	2.12344087126989	0.0110821265138003
Ogn	10.0068453419376	0.601243057179122	-4.05689509646359	0.442251016910091
Ogt	26.3593868922072	53.4901471548554	1.0209563583554	0.00461260652270762
Ola1	59.2709180721457	128.225863904145	1.11329098200695	2.14066853422153e-05
Olfm1	2.03418073182905	1.9420356745933	-0.0668781618455747	0.92884148110734
Olfm2	9.35301840148347	2.93341170244082	-1.67285245935106	0.018577517772559
Olfml1	3.90811283978922	3.68390022770096	-0.0852381341871396	0.759966128633749
Olfml2a	0.796504316756671	4.16925645683408	2.38803603132464	0.139995428638019
Olfml2b	449.119698872908	175.749721615001	-1.35357759756931	0.0253095778212985
Olfml3	31.8777650985991	45.0927989711447	0.500346575062261	0.0268092469819451
Olr1	12.3362319158644	6.08347814581641	-1.01993348675026	0.0199028473023591
Olr1072	0.102281201477121	0.635562521762473	2.63549304062949	0.428741999524354
Olr1387	0.681009945536039	0.115399795330424	-2.56103520238557	0.39110314670211
Olr1768	0.103855758592106	0.101568237421794	-0.0321319021395608	0.82457053603895
Olr821	0.103946394259481	0.101671952419297	-0.0319179670164121	0.827928219155993
Olr875	0.104820898229715	0.94334781166205	3.16986341274865	0.40075507716107
Oma1	4.04807564259424	7.57278550736981	0.903587817619827	0.161738506267413
Opa1	18.5123640485184	27.6729889770066	0.579989338106548	0.0792549757836366
Opa3	10.0545454192934	16.6135144674702	0.724509440404555	0.0141271737453084
Ophn1	2.91714433850022	4.27036746456044	0.549803447244703	0.0568548839761854
Oplah	3.50043616945592	4.92884599938273	0.493715205763337	0.343845709645384
Opn3	1.97325287714058	8.86054274406898	2.16681921961479	0.00716799475571309
Opn4	0.146311144424739	0.247820300101955	0.760254707308279	0.518927733242541
Oprd1	0.105155044346549	0.469362102698789	2.15818330165543	0.432010489047664
Optn	15.7126075200604	17.2439801814676	0.134170192617228	0.556971426412186
Orai1	29.5580718422552	37.7711994248617	0.353734435881742	0.246033765427069
Orai2	1.17585367031145	7.74745141811906	2.72001326869331	0.0359267835448946
Orai3	10.4336068674585	27.1973792836406	1.38222966175417	0.00266808007124769
Oraov1	9.88409136792	16.1934933129929	0.712233990052746	0.0412880184840728
Orc1	2.12694117952893	1.21465893990772	-0.808228855085519	0.0423942606053773
Orc2	21.8729639797505	20.2278046828327	-0.112808978388491	0.697445835373986
Orc3	6.4999451757678	11.3605314919933	0.805530876784005	0.0889632483552401
Orc4	18.6937418683405	25.9157137910386	0.471271752333501	0.0246644866211871
Orc5	13.460382662375	11.6126153975076	-0.213026491497685	0.559679705412702
Orc6	12.0824163907249	7.625019517935	-0.664096075896037	0.109131387568672
Ormdl1	1.36806807109736	1.19322224120653	-0.197277242008031	0.85282670841054
Ormdl2	30.2956955571053	46.9329272633741	0.63148761710881	0.0751537154619394
Ormdl3	112.388526009705	102.086812733943	-0.138698239921737	0.630143267841838
Os9	70.1798643203132	89.596284382353	0.352381745437424	0.00723391634342141
Osbp	27.6960106706552	26.2969759405657	-0.0747812814380376	0.63291161225137
Osbp2	0.121731534725009	0.602220140817265	2.30658801011803	0.373207476466983
Osbpl11	11.1524387714069	16.8506930392967	0.595448700613901	0.115904909192038
Osbpl1a	23.8942486602762	50.3354052770399	1.07491012658101	0.0130974552799844
Osbpl2	18.8359093946082	34.0967019419581	0.856146510966051	0.000692246651535588
Osbpl5	33.8845708786548	40.3421490498599	0.251659438232176	0.234840921469502
Osbpl6	1.94668845950181	3.0739206270913	0.659057893923863	0.0282763631827846
Osbpl7	2.4767805825346	6.91255547942652	1.48075308811085	0.0193221451253469
Osbpl8	11.6533065780901	8.09436130035728	-0.525750220013429	0.101236108130736
Osbpl9	23.7084676274993	61.688542721901	1.379600146942	2.07506643245898e-05
Oscar	0.539916438936121	0.197994900332947	-1.44727287153431	0.263403947181669
Oscp1	2.57025300451981	7.24150988306446	1.49438015718727	0.00663227785387959
Oser1	35.1165519595066	31.4254017530054	-0.160220007142292	0.455064539838452
Osgep	8.44940476043241	11.0742047751216	0.390281488555416	0.245573243476787
Osgepl1	2.62405383351524	6.54514126006565	1.31862701164791	0.00242878988035823
Osgin1	0.276864274881844	1.34702272171681	2.2825233735293	0.0719451092277361
Osmr	63.6805514206891	19.5907241287574	-1.70068210378277	0.0253958298460911
Osr1	69.3414036829828	90.6317117987785	0.386298892409702	0.0494650147130019
Osr2	4.88278723766943	6.97284210916001	0.514041898640261	0.211123449003895
Ost4	566.847813020226	766.977174229083	0.436222189558968	0.0656301233921554
Ostc	214.659785145324	258.058688316624	0.265647265352835	0.0426490413459838
Ostf1	66.0080938184754	100.074440267924	0.600358704885892	0.0872230199502848
Ostm1	20.4065619663324	45.5173001041371	1.15738184344676	0.0100041788456075
Otc	0.178270672060243	0.820585470448499	2.2025842300199	0.197432311392985
Otor	0.16824294317537	0.753507945884073	2.16307673205754	0.441731535133893
Otub1	51.8234822947897	81.7201139497922	0.657085254642528	0.00679011098539449
Otub2	5.40412361213961	8.85937828449687	0.713144785031211	0.140414377134336
Otud3	7.50851182025303	8.08402487139226	0.106546765017441	0.715975530981648
Otud4	19.5001990965553	10.593991375722	-0.880242614641202	0.0196274631833007
Otud5	41.5638288646286	61.2801670204981	0.560091667771874	0.0342485495100572
Otud6b	30.4387571298059	35.9132890260498	0.238608332397892	0.46532847148009
Otud7b	17.5019254736981	18.065786474754	0.0457464134963445	0.783995778477441
Otulin	11.1012372795091	19.3486429691907	0.801511905520189	0.0163513152565217
Otx1	0.182920966442351	1.63667703146919	3.16147730848743	0.292884366741569
Ovca2	3.53987309814227	4.03265572213245	0.18803260285565	0.443068588809356
Oxa1l	42.4576942662802	71.4804170615729	0.751522026507118	0.00394128458446203
Oxct1	54.5136648802189	57.1145005093466	0.0672391565840942	0.603738231997954
Oxld1	5.54596889010739	10.2853996198585	0.891086419382243	0.248896513573321
Oxnad1	8.47224392556288	18.4352728706574	1.12165273883995	0.0545081325149277
Oxr1	8.46937774850732	16.1871093311073	0.934517491713329	0.0201922778093277
Oxsm	1.81226569335351	3.30513251984926	0.866913635909241	0.120281087102707
Oxsr1	31.9185012375667	42.9226427697507	0.427345996238736	0.0279256755253537
P2rx1	1.00952653017726	0.833445529579648	-0.276519005882566	0.860720385518491
P2rx4	16.047585444626	31.3628199492953	0.966699040857407	0.018656951092697
P2rx5	2.93502986427444	13.5543439276194	2.20730819582635	0.000607053277753412
P2rx6	0.870038298828175	0.441668883155679	-0.978113715428068	0.642299046749726
P2ry1	3.68641077852858	8.40748281212637	1.18945708424571	0.0247607085820288
P2ry2	4.82073881336981	2.94425744084308	-0.711350443231997	0.219722283042605
P2ry4	0.387803142995493	0.291868281377436	-0.410007060700668	0.603129040011266
P2ry6	3.5244958671371	4.48718533428155	0.348393859216154	0.409243929360325
P3h1	75.7238496376598	130.470086465715	0.784899409213579	0.0354924830879814
P3h3	128.572602920292	204.805175642729	0.67166891757558	0.012674501846185
P3h4	40.5165346907612	107.671347349896	1.41005168901247	0.000735227384637099
P4ha1	263.954070647458	309.074253564113	0.227666564996983	0.106384935313458
P4ha2	18.8209703723756	32.9200129010071	0.806623888621546	0.0136395214762225
P4ha3	214.882654662886	47.667914663132	-2.17245861499957	0.0173420670235952
P4hb	817.613082413559	967.452998865273	0.242773292805223	0.182761025128916
PCOLCE2	12.9217578473865	5.08061945109996	-1.34672603197417	0.0324251991170211
PVR	229.571308500239	39.8962053512962	-2.52461890828089	0.0142470037591277
Pa2g4	166.26410271903	137.691296017832	-0.272039352711951	0.283812591164222
Pabpc1	809.394283647731	754.438476923743	-0.1014394035904	0.580640619533586
Pabpc4	198.84256629127	163.031090386734	-0.286479512343031	0.516512326161485
Pabpc6	0.932756719125128	0.241162802991244	-1.95149344478502	0.346408027487455
Pabpn1	116.820643982982	136.768027769163	0.2274357682618	0.261085355791901
Pacs1	12.0300817041454	16.2181375809816	0.4309617155326	0.0356995597915126
Pacsin2	35.225361837951	49.7396732485078	0.497782504087632	0.0694938865922115
Pacsin3	18.4492530690562	44.3708593767086	1.26605008666029	0.000180805844503563
Padi3	0.134273463442477	0.897295552437579	2.74040904817362	0.286024520090941
Paf1	85.1297585752042	94.683289334559	0.153446287724135	0.111654146347462
Pafah1b1	70.0607567480787	67.3004119465942	-0.0579912356075774	0.632342365594781
Pafah1b2	77.7711360677997	89.9128942968569	0.209293212098797	0.154474091092264
Pafah1b3	22.2414121123449	32.9627297462032	0.567587333525625	0.271566122424574
Pafah2	0.48766969920735	3.31252597904469	2.76395552910358	0.00265248244360117
Pag1	0.677360858984791	2.61443369569283	1.9485019538296	0.00514038823247833
Pagr1	5.97505945845137	15.8071816864513	1.40355519317004	0.000402277881088547
Paics	20.3182607788552	25.1143599940197	0.305735596058317	0.4505398942074
Paip1	39.9075950409471	63.4216087571406	0.668311133352389	0.00665334371323668
Paip2	54.5660620409872	97.7526481033265	0.841131855208745	0.0069184187457061
Pak1	46.1539459055138	52.8715515010468	0.196037667285901	0.338763481375424
Pak1ip1	43.0795320645993	35.3828853674811	-0.283950878978089	0.248095678315055
Pak2	2.0777724353448	1.92756904763736	-0.10825511407588	0.752662296728604
Pak3	1.31706058877817	5.3069612558347	2.01056430073927	0.00903795184600597
Pak4	17.3374548157325	21.0714758933424	0.281399244632063	0.291160115897465
Palb2	0.780503365273134	1.85375015265365	1.24797005372926	0.151519083793118
Pald1	2.11158372002965	7.2937126055273	1.7883279060013	0.00408115795765264
Palm	29.1029850224549	48.5460889178023	0.738187936147085	0.0424944379386243
Palm2	4.08473862781596	3.05566549583183	-0.418757146914445	0.318485029957834
Palmd	5.55790293865413	3.03518627837793	-0.872755578349147	0.265172332648092
Pam	340.793480151182	370.259857604772	0.119640410499647	0.333327654891879
Pam16	22.8412412879219	40.5058492490496	0.826489200613608	0.135959907483302
Pamr1	1.14003331896709	0.683438923247654	-0.738191669998989	0.530796107256127
Pan2	4.5200803217467	5.29356416609738	0.227891009082756	0.543980156615608
Pank1	10.6257744500659	14.4522997929781	0.443731092287471	0.210694459254976
Pank2	11.4342997866831	21.0433660610791	0.879997473398681	0.00854231214195411
Pank3	16.6455811089858	21.7328837238054	0.38474038073397	0.0632725288948924
Pank4	13.8600655191548	18.4769824855434	0.414795089077775	0.311492866108951
Panx1	2.48646631703109	5.43222868416746	1.12744732718604	0.0989158801530158
Paox	4.52690347575846	13.0089275820662	1.52290558502791	0.00428867474661539
Papd4	24.9340532216893	21.8224840645461	-0.192302089317931	0.268411475994133
Papd5	12.0161220712762	16.7324089903128	0.477673793006692	0.0350712940628684
Papd7	28.6412203158031	18.8742811331683	-0.601671265386909	0.0445451250806585
Papola	46.2778264838834	55.0233749747633	0.249723525679018	0.107334807644996
Papolg	3.79251985341544	6.49986008573065	0.777251930564824	0.160581006314495
Pappa	2.24073639090028	0.955866159687527	-1.22909240307346	0.396587117831865
Papss1	43.8601512249209	69.8124586744954	0.670573735320421	0.0146500274998722
Papss2	7.04279426656089	8.89983154687166	0.337630090001209	0.125039896752306
Paqr3	1.73937401700996	3.5980055338397	1.04862921726678	0.0301221473109289
Paqr4	6.10649843880861	6.20669789706971	0.0234805729685244	0.949064252488147
Paqr6	24.1693587600349	19.6993174201243	-0.295033556035086	0.325058120725447
Paqr7	3.47789420883184	9.32763652275556	1.42329752184481	0.00379350727024243
Paqr8	4.4910304157803	25.1228013904283	2.48387894706671	0.00412647701968315
Pard3	9.29500210976393	13.3598415375234	0.523375798238877	0.120843949944693
Pard3b	3.63172883730694	3.44604192453662	-0.0757162344665477	0.908173051989274
Pard6a	0.30506487864732	0.945702546201044	1.63227038540254	0.0719676159995476
Pard6b	63.4482213059168	4.70728896572491	-3.75261139703632	0.00218339282967047
Pard6g	5.07357538285517	8.57163000520249	0.756566794791282	0.324506619815317
Parg	7.68555215125916	12.7993324433573	0.735847751644875	0.0588598827984321
Park7	156.980326928121	224.401426595224	0.51549807850244	0.0144274459667887
Parl	28.8955643319885	49.6329511556736	0.780450193159227	0.00511889134294777
Parm1	9.03419327947883	1.15387541878647	-2.96890831143125	0.153479935977813
Parn	14.0884621520736	31.313446714393	1.15226817602736	0.00110239524967195
Parp1	22.2976130362867	29.3108688378699	0.394546455645376	0.0988281973784105
Parp14	31.262026159462	14.4801651586548	-1.11033322786611	0.0331752465808358
Parp16	1.44910368466633	11.7073987682035	3.01418783354055	0.00438863691295496
Parp2	10.708062316779	17.7980100629305	0.733018507169989	0.0117732278238424
Parp3	61.6209275415644	123.031522526453	0.997535699447676	0.00435684102396064
Parp6	12.5999147385131	16.4487671290111	0.384565483585858	0.197894524642503
Parp9	40.8755450943823	25.268242754318	-0.693912632246889	0.0239153945787674
Parpbp	2.34688422976651	1.6999998159962	-0.465212086223144	0.518438242501744
Pars2	1.19698741701343	4.02237231082236	1.74863863724777	0.00118575469768959
Parva	206.492071910141	183.495781238237	-0.170339497274877	0.44797580547725
Parvb	6.11653769377953	33.6265917753341	2.45881541975487	0.00437341386940937
Pask	2.15746464504173	1.69647565991524	-0.346796186547908	0.293392464601451
Patl1	16.6152334910843	14.4694126188652	-0.199500209804555	0.197049169528276
Patz1	6.3069250130047	16.6808586568787	1.40318486894279	0.039427334001371
Pawr	40.1341984709004	79.6113869568701	0.988142711234654	0.000230666472513097
Pax9	0.347972635178703	1.61654358580584	2.21586664537038	0.046101778031595
Paxip1	9.49467719796848	7.35276928521091	-0.36883123532854	0.303526844067109
Pbdc1	36.4986063461352	51.0945909949134	0.485329194301669	0.0262015959021894
Pbk	10.9946016304446	3.0986332631524	-1.82709141083785	0.160771953981644
Pbld1	0.204417108461258	0.845408989460268	2.04813350693668	0.335158728709741
Pbx1	44.2766100436648	44.7188276006843	0.0143375962695227	0.951078598597376
Pbx2	15.4002089714527	25.6737475646027	0.73734397211721	0.012252260059089
Pbx3	5.07798586798683	10.3063178803366	1.02120071060386	0.00328620204940452
Pbx4	0.131306838333729	0.757684722856571	2.52865560687023	0.296760830016959
Pbxip1	71.4685085815359	67.7457564751106	-0.0771771017972026	0.21464408859049
Pc	7.51844859211574	21.3032750601829	1.50256833809845	0.00177508727933105
Pcbd1	37.5728103844422	69.4904495591424	0.887125682999968	0.0261301628192562
Pcbp2	191.984561041611	187.525243514149	-0.0339054818201603	0.831966805890301
Pcbp3	10.3481054193985	3.34087136013009	-1.63107031835013	0.0199794053487087
Pcbp4	78.508886664987	64.5428150889647	-0.282599462834485	0.255750784143875
Pcca	11.3558303944468	12.1206268782253	0.0940311099625687	0.84259245283042
Pccb	29.1448496061279	45.0166121545526	0.627216529968676	0.0106493316335062
Pcdh18	9.72786018357465	7.88796157278246	-0.30246996992865	0.174781946412404
Pcdh20	2.13240102499253	9.35155794349707	2.13272795332881	0.00292883031953556
Pcdh7	50.1643128004339	56.387515575812	0.168714392475332	0.414603938424813
Pcdha7	0.501674789282756	0.109473125629564	-2.19617569146239	0.428147227712489
Pcdhb12	0.144138376237411	0.627550015821835	2.12227594848494	0.157264300916824
Pcdhb2	1.55416946796652	1.22702982065171	-0.340973513606672	0.833497986692041
Pcdhb21	0.192441325692905	0.744488859956271	1.95183161839728	0.111018286147034
Pcdhb3	1.07475033098555	0.988782493632178	-0.120276448917334	0.911951245906162
Pcdhb4	0.155591200661098	0.788059885480585	2.34054479358694	0.374570194512998
Pcdhb5	0.343636301439319	0.301584701414069	-0.188319203174518	0.815245608454479
Pcdhb9	0.156809104401154	0.546676323255695	1.80167756790681	0.369350787627047
Pcdhga1	2.57090875119284	5.68353856511108	1.14451102410945	0.000924329321416688
Pcdhga11	1.31182340346327	0.350175800235279	-1.90542222734331	0.475173217204873
Pcdhga2	1.65476023902626	2.76520608027505	0.740764805350494	0.348472370250875
Pcdhga3	0.797087620897659	0.534218889143225	-0.577307334757435	0.719564802198412
Pcdhga7	1.34279941207692	2.59849274975654	0.952431223155686	0.122674360757519
Pcdhgb7	0.531954664430316	1.43019617322489	1.42683784509557	0.102477712132704
Pcdhgb8	3.21102209931796	14.5455127840319	2.17946965844523	0.000378781400442799
Pcdhgc3	42.2666731973503	109.437884646995	1.37251978171361	0.000828602196578877
Pced1a	21.017184759149	32.4405026153873	0.626226738056176	0.0507545308367601
Pced1b	0.357415444141907	0.658404860774471	0.881373011246063	0.523680774986045
Pcgf2	12.8631681770641	32.3222168331171	1.32928012950536	0.0183130651217951
Pcgf3	41.803009109231	44.9777593399132	0.105604996396674	0.753807695041947
Pcgf5	23.8618777998601	23.4038063803321	-0.0279643918406308	0.899249338531398
Pcgf6	9.66457805536082	8.06764458090529	-0.260559219766535	0.162557046932879
Pcid2	6.85298924147995	16.7052550060382	1.28549667838435	0.0052199944016192
Pcif1	4.77400209399265	10.5596802778303	1.14529504962705	0.0206403430775331
Pck2	62.5042287916415	73.2839883889416	0.229544222255239	0.123526307249541
Pcm1	10.5368471032121	20.7233740778968	0.975815674730984	0.00922096086786837
Pcmt1	34.8129281320047	33.5084098581001	-0.0550999398734534	0.627920568155274
Pcmtd1	4.82658870291052	21.7393500524576	2.17123301027092	0.000245200357864682
Pcmtd2	6.15970591074297	13.050517625673	1.0831736522896	0.0667607701826754
Pcna	125.102773799715	73.5084752480882	-0.767131275623363	0.00390201476725523
Pcnp	119.766821393978	108.521128720431	-0.142252340267029	0.343443626405078
Pcnx	16.9198877983006	23.2324318225639	0.4574201726786	0.0580721576777516
Pcolce	479.006803629602	747.973468148498	0.64294094865393	0.00445295895546612
Pcp2	4.12321213152124	14.0018948516181	1.76378148554668	0.0556569382404491
Pcp4l1	0.993400227008346	1.5568662575609	0.648198033600256	0.490438734062768
Pcsk4	0.590591871002143	2.58896004759559	2.13213929773442	0.0497258377339892
Pcsk5	8.50159431747704	3.22356390507329	-1.39907683324482	0.0841179122326625
Pcsk6	9.82252773976853	5.03996792886328	-0.962679783635418	0.0399483149154828
Pcsk7	16.2583582150135	14.8730310560931	-0.128482887963041	0.648346052315284
Pcsk9	1.04047977153642	2.14260090255107	1.04211423025663	0.0439407089701693
Pctp	0.154245325252431	2.92498297480868	4.24512955628362	0.236677975958366
Pcyox1	37.4563498068656	62.8769103167629	0.747320014294107	0.00507543556529947
Pcyox1l	17.7722877568298	27.8782389372401	0.649510023539144	0.0903758117096064
Pcyt1a	35.8058065302546	26.5447217885241	-0.431768543534307	0.253283591595631
Pcyt1b	0.321722869936887	3.12211680131777	3.2786341109786	0.111403754824678
Pcyt2	69.9938654988267	127.510764845622	0.865318658922606	0.00814097503392252
Pdap1	118.4064250943	171.600952987655	0.535310196750846	0.0218056777670471
Pdcd10	66.6223055904521	67.8164580754845	0.0256301550579351	0.808564491813229
Pdcd11	24.4931025921084	30.506520771755	0.316742117191257	0.156696149512101
Pdcd2	22.5631073927871	28.9322189279839	0.35871120409803	0.0440557414789147
Pdcd2l	13.1689098864322	13.3713912872468	0.0220136598062819	0.962150003188566
Pdcd4	33.6386679214099	100.928650689196	1.58514328981369	3.61605750341681e-05
Pdcd5	4.32875016092611	0.792436696595527	-2.44958294005179	0.354214182494612
Pdcd6	66.3222321961779	85.9610214968681	0.374190062588428	0.00701107577889101
Pdcd6ip	71.4967041783929	77.8724869438405	0.123236962319311	0.397392609990017
Pdcd7	7.89570625509309	11.7521470972131	0.573784135643379	0.216428700404169
Pdcl	4.82943853621871	7.27002313200264	0.590104481468554	0.295370723506771
Pdcl3	115.229407521816	59.4861934130872	-0.953882185064894	0.00163261172812288
Pde10a	0.120416975820724	0.564989751760783	2.23018590818201	0.319555340944325
Pde12	6.2906291235805	5.76634554520308	-0.125547015578104	0.535491665219881
Pde1a	1.10524742898598	2.54506776366483	1.20333469095319	0.45201774515853
Pde3a	13.4894291084321	17.0554579565306	0.338404200612568	0.197975577231947
Pde3b	2.8123618054085	4.08738073090249	0.539394427086825	0.0590840588117946
Pde4a	2.67047167169121	9.70519586534571	1.86166274874132	0.00588994438484451
Pde4b	1.28652995928747	0.541018212517167	-1.24973598733525	0.18580218227907
Pde4c	2.02909248025525	2.26017089409391	0.155597240055406	0.841250267345002
Pde4d	4.17909795050583	0.964150293530249	-2.11586161415391	0.202527102927542
Pde4dip	15.4935015939768	15.4555203133039	-0.00354101224563179	0.975499952753835
Pde5a	6.82792748239994	4.30693029286748	-0.664787762038608	0.158991209366721
Pde6d	18.1609184399374	35.6684519237267	0.9738114366294	0.0411901834494964
Pde7a	25.234734970263	22.2096211910126	-0.184226148322281	0.23645225937391
Pde8a	11.595882182101	11.7160636700803	0.0148753582305824	0.968353934039184
Pdgfa	158.120731604435	121.485636711162	-0.380240781871357	0.085029322680805
Pdgfb	54.4242137006353	9.14400902644667	-2.57334992626828	0.0323836800678553
Pdgfc	3.35049537581093	18.8329799808363	2.49081497749567	0.00878507528123237
Pdgfd	5.63405168228614	7.26345003585364	0.366482172815738	0.577502161099214
Pdgfra	4.58392664744691	24.0421787026439	2.39091177581213	0.000344707688137443
Pdgfrb	225.136980817542	535.620187319307	1.25040728413722	0.00115326556790364
Pdgfrl	28.4154476051193	34.0276009024268	0.260029997302153	0.127022883904784
Pdha1	113.272684501008	145.287557779876	0.359111158055243	0.0171072929472769
Pdhb	46.1470742509749	64.6797464327667	0.487074839815006	0.0224152907692695
Pdhx	8.39214008779738	11.807366365377	0.49257654153943	0.443704955215425
Pdia3	814.489251699762	1123.66643543124	0.464246264059999	0.00965603104051307
Pdia4	179.721951584005	311.852757653086	0.79509838329388	0.00158450898278927
Pdia5	21.3606515256154	19.8287571294094	-0.107361399656388	0.761018599123753
Pdia6	465.420894556461	685.594559096692	0.558819679819754	0.00510686032652556
Pdik1l	1.53380211616021	2.66373348713646	0.796337379356034	0.0197818275100127
Pdk1	9.46182321678949	18.6832319975561	0.981553936185194	0.0476460459935637
Pdk2	5.21035837010271	14.5684178283958	1.48338969507381	0.00931490121349997
Pdk3	7.78120825708323	13.9042967349655	0.837464678749876	0.0109754840230129
Pdk4	0.230529599377066	2.05662085302992	3.15725194548917	0.128129944142506
Pdlim1	590.731042676589	304.705734604761	-0.955084774988266	0.00551546188921964
Pdlim2	33.8502558922146	76.6508183298193	1.17913445433947	0.00505889218256585
Pdlim3	0.513417698181504	0.616985615016117	0.265103825054532	0.853505376625543
Pdlim4	3.07158050930607	3.88864282551438	0.340285530009204	0.624787746379767
Pdlim5	286.286437605768	119.221611322398	-1.26381354933529	0.0372351034926265
Pdlim7	409.549038061021	270.58721408178	-0.5979425357905	0.0479029892417665
Pdp1	36.4050492017527	10.3524447650444	-1.8141670537264	0.0220862248563544
Pdp2	17.9495681029567	10.9292607696577	-0.715753307078821	0.204863256886707
Pdpk1	17.4182885717078	13.6522314437903	-0.351466101864342	0.270799625427631
Pdpn	11.7466801957291	8.47643175894923	-0.470724104749251	0.0969633653316127
Pdpr	2.45891672736352	6.98196042647418	1.50560930170534	0.0014202686749632
Pdrg1	44.2486524889845	37.2995929904322	-0.246473633233759	0.351686290251393
Pds5a	20.4138657284303	29.2889324789865	0.520806202726708	0.0155185253515841
Pds5b	9.14186583339694	11.8982594099671	0.38018998675375	0.0712093762841585
Pdss2	2.33770524820293	6.44862036773446	1.46389750238879	0.0425663389279782
Pdxdc1	8.05067628892568	12.4912130559934	0.633731702256052	0.068135969004625
Pdxk	8.89709035055959	7.77651441571149	-0.194209946897217	0.773043167582584
Pdxp	0.89319733120584	4.23017334318618	2.24366593738657	0.0850807613302681
Pdzd11	40.0309778042503	53.1452775037667	0.408824643685625	0.139863457329409
Pdzd4	2.14766042521834	1.92248468688462	-0.159793794566303	0.891252839030985
Pdzd8	13.8885385324738	10.76693729248	-0.367286868297282	0.367752805854236
Pdzd9	0.111956417298581	0.167778123760251	0.58361739275895	0.349526616641505
Pdzk1	3.25285260596554	3.10299727135111	-0.068043023897511	0.880074241713153
Pdzrn3	24.5160827979084	10.5325711676655	-1.21887081821417	0.0157913678044981
Pea15	130.421810122114	179.6262055969	0.461812691522229	0.00522539572495245
Peak1	14.8101383315775	29.9735122303163	1.01710302965507	0.0122604570554921
Pear1	17.7975870524433	29.3953569801025	0.723906640380804	0.0283730253752249
Pebp1	258.117457395786	370.419192265082	0.52113113056703	0.0139278357859023
Pecr	9.98378594971892	16.4905979870557	0.723984806603539	0.177356418604969
Pef1	29.8156474547143	40.8159075731241	0.453061871491442	0.0337166554348727
Peg12	4.24704277934695	5.03350496726831	0.245104697348829	0.632124943204177
Peg3	1.19978890603393	2.59567571462523	1.11332955781438	0.0022242305178769
Peli1	3.59885743402242	4.91428682063187	0.449443110412125	0.546722950489374
Peli3	1.46622485232297	3.75800625385441	1.35786110325272	0.201277211516877
Pelo	85.6834905130952	70.1722796221092	-0.288116022094183	0.0688703542659738
Pelp1	29.6913992598093	26.2737299861799	-0.176424055292078	0.290093673008317
Pemt	6.58367344367636	7.03200720172438	0.095043769477617	0.901221682816241
Penk	25.1593911339059	16.5008382689763	-0.608557691365017	0.188819935201794
Peo1	4.11519221251441	11.2899239350676	1.45600404333054	0.0176545041950279
Pepd	18.2758070129847	34.7025068286459	0.925104770198704	0.0070614966759002
Per1	10.2535767704962	8.34885797504587	-0.296476482403276	0.21723809350667
Per2	10.343097994533	6.10418130202438	-0.760798652741968	0.014826120548948
Per3	3.13161153412922	9.97481680213766	1.671385082723	0.0849771832769007
Perm1	0.16507606439661	0.794281350669149	2.26651918157661	0.231507656912352
Pes1	71.2667991301421	66.5560068585448	-0.0986612496426608	0.417761907386559
Pet100	23.0500855690108	45.5637718540287	0.983115074583756	0.0254691346406062
Pex1	9.32700614406381	11.1522185109197	0.257844761158917	0.628363774613922
Pex10	1.57337412278748	5.50118509486128	1.80588068426631	0.0145949061247978
Pex11a	3.03932321317387	3.18226533842971	0.0663040284276875	0.834470866600415
Pex11b	6.72911862545943	15.0182931979544	1.15823140318117	0.0599189826747937
