ITGB1BP1	XM_006239979	Rattus norvegicus	integrin subunit beta 1 binding protein 1(Itgb1bp1)
ITGB1BP1	NM_001106719	Rattus norvegicus	integrin subunit beta 1 binding protein 1(Itgb1bp1)
CFL1	NM_017147	Rattus norvegicus	cofilin 1(Cfl1)
MDM2	NM_001108099	Rattus norvegicus	MDM2 proto-oncogene(Mdm2)
MDM2	XM_008765397	Rattus norvegicus	MDM2 proto-oncogene(Mdm2)
MDM2	XM_006241382	Rattus norvegicus	MDM2 proto-oncogene(Mdm2)
MDM2	XM_008765396	Rattus norvegicus	MDM2 proto-oncogene(Mdm2)
MDM2	XM_006241383	Rattus norvegicus	MDM2 proto-oncogene(Mdm2)
MZT2B	XM_006248731	Rattus norvegicus	mitotic spindle organizing protein 2B(Mzt2b)
MZT2B	XM_006248730	Rattus norvegicus	mitotic spindle organizing protein 2B(Mzt2b)
MZT2B	NM_001105860	Rattus norvegicus	mitotic spindle organizing protein 2B(Mzt2b)
MZT2B	XM_006248729	Rattus norvegicus	mitotic spindle organizing protein 2B(Mzt2b)
DHPS	NM_001004207	Rattus norvegicus	deoxyhypusine synthase(Dhps)
MDM4	NM_001012026	Rattus norvegicus	MDM4, p53 regulator(Mdm4)
MDM4	XR_595426	Rattus norvegicus	MDM4, p53 regulator(Mdm4)
MDM4	XM_006249777	Rattus norvegicus	MDM4, p53 regulator(Mdm4)
MDM4	XM_006249778	Rattus norvegicus	MDM4, p53 regulator(Mdm4)
MDM4	XM_006249779	Rattus norvegicus	MDM4, p53 regulator(Mdm4)
MDM1	XM_008765400	Rattus norvegicus	Mdm1 nuclear protein(Mdm1)
MDM1	XM_006241388	Rattus norvegicus	Mdm1 nuclear protein(Mdm1)
MDM1	XM_006241387	Rattus norvegicus	Mdm1 nuclear protein(Mdm1)
MDM1	NM_001017459	Rattus norvegicus	Mdm1 nuclear protein(Mdm1)
MDM1	XM_006241385	Rattus norvegicus	Mdm1 nuclear protein(Mdm1)
CAMK1D	NM_001107365	Rattus norvegicus	calcium/calmodulin-dependent protein kinase ID(Camk1d)
CUEDC2	XM_008760410	Rattus norvegicus	CUE domain containing 2(Cuedc2)
CUEDC2	XM_008760411	Rattus norvegicus	CUE domain containing 2(Cuedc2)
CUEDC2	XM_017589042	Rattus norvegicus	CUE domain containing 2(Cuedc2)
CUEDC2	XM_017589041	Rattus norvegicus	CUE domain containing 2(Cuedc2)
CUEDC2	XM_008760409	Rattus norvegicus	CUE domain containing 2(Cuedc2)
CUEDC2	XM_006231460	Rattus norvegicus	CUE domain containing 2(Cuedc2)
CUEDC2	XM_006231465	Rattus norvegicus	CUE domain containing 2(Cuedc2)
CUEDC2	XM_006231462	Rattus norvegicus	CUE domain containing 2(Cuedc2)
CUEDC2	XR_001835411	Rattus norvegicus	CUE domain containing 2(Cuedc2)
CUEDC2	XM_006231459	Rattus norvegicus	CUE domain containing 2(Cuedc2)
CUEDC2	XM_006231466	Rattus norvegicus	CUE domain containing 2(Cuedc2)
CUEDC2	XM_006231458	Rattus norvegicus	CUE domain containing 2(Cuedc2)
CUEDC2	NM_001079886	Rattus norvegicus	CUE domain containing 2(Cuedc2)
FRK	XM_006256517	Rattus norvegicus	fyn-related Src family tyrosine kinase(Frk)
FRK	NM_024368	Rattus norvegicus	fyn-related Src family tyrosine kinase(Frk)
CAMK2G	XM_008770495	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_008770496	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_008770493	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_008770494	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_008770491	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XR_001841253	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_008770492	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_008770490	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	NM_133605	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_017599576	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_017599575	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_008770487	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_008770499	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_008770486	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_008770498	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_008770489	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_017599577	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_008770497	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
CAMK2G	XM_008770488	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II gamma(Camk2g)
ENDOU	NM_001191069	Rattus norvegicus	endonuclease, poly(U)-specific(Endou)
TUBGCP3	NM_001107323	Rattus norvegicus	tubulin, gamma complex associated protein 3(Tubgcp3)
TUBGCP3	XM_006253440	Rattus norvegicus	tubulin, gamma complex associated protein 3(Tubgcp3)
TUBGCP3	XM_006253441	Rattus norvegicus	tubulin, gamma complex associated protein 3(Tubgcp3)
TUBGCP6	NM_001108748	Rattus norvegicus	tubulin, gamma complex associated protein 6(Tubgcp6)
TUBGCP6	XM_006242217	Rattus norvegicus	tubulin, gamma complex associated protein 6(Tubgcp6)
TUBGCP5	NM_001107516	Rattus norvegicus	tubulin, gamma complex associated protein 5(Tubgcp5)
SLC25A46	NM_001100515	Rattus norvegicus	solute carrier family 25, member 46(Slc25a46)
CAMK2D	XM_017590619	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590617	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590618	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590615	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590616	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590613	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590614	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590611	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590612	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590610	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_006233285	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590604	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590605	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590606	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590624	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590625	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590607	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590608	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_008761452	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590609	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	NM_012519	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590620	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590621	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590622	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XM_017590623	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XR_001836411	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
CAMK2D	XR_001836410	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II delta(Camk2d)
HS6ST2	XM_017601970	Rattus norvegicus	heparan sulfate 6-O-sulfotransferase 2(Hs6st2)
HS6ST2	XM_006257578	Rattus norvegicus	heparan sulfate 6-O-sulfotransferase 2(Hs6st2)
HS6ST2	XM_017601973	Rattus norvegicus	heparan sulfate 6-O-sulfotransferase 2(Hs6st2)
HS6ST2	XM_017601972	Rattus norvegicus	heparan sulfate 6-O-sulfotransferase 2(Hs6st2)
HS6ST2	NM_001191726	Rattus norvegicus	heparan sulfate 6-O-sulfotransferase 2(Hs6st2)
HS6ST2	XM_017601971	Rattus norvegicus	heparan sulfate 6-O-sulfotransferase 2(Hs6st2)
SLC25A44	XM_006232719	Rattus norvegicus	solute carrier family 25, member 44(Slc25a44)
SLC25A44	XM_006232722	Rattus norvegicus	solute carrier family 25, member 44(Slc25a44)
SLC25A44	NM_001108947	Rattus norvegicus	solute carrier family 25, member 44(Slc25a44)
SLC25A44	XM_006232723	Rattus norvegicus	solute carrier family 25, member 44(Slc25a44)
SLC25A44	XM_006232720	Rattus norvegicus	solute carrier family 25, member 44(Slc25a44)
SLC25A44	XM_006232721	Rattus norvegicus	solute carrier family 25, member 44(Slc25a44)
CAMK2B	XM_017599072	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II beta(Camk2b)
CAMK2B	XM_006251174	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II beta(Camk2b)
CAMK2B	XM_006251177	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II beta(Camk2b)
CAMK2B	XM_017599070	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II beta(Camk2b)
CAMK2B	XM_017599071	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II beta(Camk2b)
CAMK2B	XM_006251176	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II beta(Camk2b)
CAMK2B	XM_006251171	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II beta(Camk2b)
CAMK2B	XM_006251170	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II beta(Camk2b)
CAMK2B	XM_006251172	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II beta(Camk2b)
CAMK2B	XM_017599068	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II beta(Camk2b)
CAMK2B	XM_017599069	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II beta(Camk2b)
CAMK2B	NM_001042356	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II beta(Camk2b)
CAMK2B	NM_001042354	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II beta(Camk2b)
CAMK2B	NM_021739	Rattus norvegicus	calcium/calmodulin-dependent protein kinase II beta(Camk2b)
HS6ST1	NM_001108210	Rattus norvegicus	heparan sulfate 6-O-sulfotransferase 1(Hs6st1)
SLC25A45	XM_017589743	Rattus norvegicus	solute carrier family 25, member 45(Slc25a45)
SLC25A45	XM_017589744	Rattus norvegicus	solute carrier family 25, member 45(Slc25a45)
SLC25A45	NM_001271179	Rattus norvegicus	solute carrier family 25, member 45(Slc25a45)
SLC25A45	XM_008760179	Rattus norvegicus	solute carrier family 25, member 45(Slc25a45)
SLC25A42	NM_001127590	Rattus norvegicus	solute carrier family 25, member 42(Slc25a42)
SLC25A42	XM_017600250	Rattus norvegicus	solute carrier family 25, member 42(Slc25a42)
SLC25A42	XM_006252950	Rattus norvegicus	solute carrier family 25, member 42(Slc25a42)
SLC25A42	XM_008771155	Rattus norvegicus	solute carrier family 25, member 42(Slc25a42)
SLC25A42	XM_006252951	Rattus norvegicus	solute carrier family 25, member 42(Slc25a42)
SLC25A40	NM_001037186	Rattus norvegicus	solute carrier family 25, member 40(Slc25a40)
PPWD1	NM_001106406	Rattus norvegicus	peptidylprolyl isomerase domain and WD repeat containing 1(Ppwd1)
PPWD1	XM_017590704	Rattus norvegicus	peptidylprolyl isomerase domain and WD repeat containing 1(Ppwd1)
PPWD1	XM_008760666	Rattus norvegicus	peptidylprolyl isomerase domain and WD repeat containing 1(Ppwd1)
PPWD1	XM_006231887	Rattus norvegicus	peptidylprolyl isomerase domain and WD repeat containing 1(Ppwd1)
STAMBP	XM_008763045	Rattus norvegicus	Stam binding protein(Stambp)
STAMBP	XM_006236726	Rattus norvegicus	Stam binding protein(Stambp)
STAMBP	XM_008763048	Rattus norvegicus	Stam binding protein(Stambp)
STAMBP	XM_006236727	Rattus norvegicus	Stam binding protein(Stambp)
STAMBP	XM_008763047	Rattus norvegicus	Stam binding protein(Stambp)
STAMBP	XM_008763046	Rattus norvegicus	Stam binding protein(Stambp)
STAMBP	NM_138531	Rattus norvegicus	Stam binding protein(Stambp)
TONSL	XM_008765588	Rattus norvegicus	tonsoku-like, DNA repair protein(Tonsl)
TONSL	NM_001130572	Rattus norvegicus	tonsoku-like, DNA repair protein(Tonsl)
TONSL	XM_008765587	Rattus norvegicus	tonsoku-like, DNA repair protein(Tonsl)
LARS2	XM_008766727	Rattus norvegicus	leucyl-tRNA synthetase 2(Lars2)
LARS2	XM_006244201	Rattus norvegicus	leucyl-tRNA synthetase 2(Lars2)
LARS2	NM_001108787	Rattus norvegicus	leucyl-tRNA synthetase 2(Lars2)
PARK7	NM_001277252	Rattus norvegicus	Parkinsonism associated deglycase(Park7)
PARK7	NM_001277253	Rattus norvegicus	Parkinsonism associated deglycase(Park7)
PARK7	NM_001277250	Rattus norvegicus	Parkinsonism associated deglycase(Park7)
PARK7	NM_001277251	Rattus norvegicus	Parkinsonism associated deglycase(Park7)
PARK7	NM_057143	Rattus norvegicus	Parkinsonism associated deglycase(Park7)
PARK7	NM_001277249	Rattus norvegicus	Parkinsonism associated deglycase(Park7)
AMMECR1L	XM_006254591	Rattus norvegicus	AMMECR1 like(Ammecr1l)
AMMECR1L	XM_006254593	Rattus norvegicus	AMMECR1 like(Ammecr1l)
AMMECR1L	XR_596939	Rattus norvegicus	AMMECR1 like(Ammecr1l)
AMMECR1L	XR_596940	Rattus norvegicus	AMMECR1 like(Ammecr1l)
AMMECR1L	XR_361285	Rattus norvegicus	AMMECR1 like(Ammecr1l)
AMMECR1L	XM_008772042	Rattus norvegicus	AMMECR1 like(Ammecr1l)
AMMECR1L	XM_017600972	Rattus norvegicus	AMMECR1 like(Ammecr1l)
AMMECR1L	XM_006254590	Rattus norvegicus	AMMECR1 like(Ammecr1l)
AMMECR1L	NM_001107399	Rattus norvegicus	AMMECR1 like(Ammecr1l)
ATXN1	NM_012726	Rattus norvegicus	ataxin 1(Atxn1)
ATXN3	NM_021702	Rattus norvegicus	ataxin 3(Atxn3)
ATXN3	XM_006240490	Rattus norvegicus	ataxin 3(Atxn3)
ATXN3	XM_006240485	Rattus norvegicus	ataxin 3(Atxn3)
ATXN3	XM_006240493	Rattus norvegicus	ataxin 3(Atxn3)
ATXN3	XM_017594337	Rattus norvegicus	ataxin 3(Atxn3)
ATXN3	XM_017594338	Rattus norvegicus	ataxin 3(Atxn3)
ATXN3	XM_006240488	Rattus norvegicus	ataxin 3(Atxn3)
ATXN3	XM_006240487	Rattus norvegicus	ataxin 3(Atxn3)
ATXN3	XM_006240486	Rattus norvegicus	ataxin 3(Atxn3)
SULF2	XM_006235596	Rattus norvegicus	sulfatase 2(Sulf2)
SULF2	NM_001034927	Rattus norvegicus	sulfatase 2(Sulf2)
ITPRIPL1	XM_006234927	Rattus norvegicus	inositol 1,4,5-trisphosphate receptor interacting protein-like 1(Itpripl1)
ITPRIPL1	NM_001025043	Rattus norvegicus	inositol 1,4,5-trisphosphate receptor interacting protein-like 1(Itpripl1)
RSRC1	XM_008761054	Rattus norvegicus	arginine and serine rich coiled-coil 1(Rsrc1)
RSRC1	XM_008761055	Rattus norvegicus	arginine and serine rich coiled-coil 1(Rsrc1)
RSRC1	NM_001014172	Rattus norvegicus	arginine and serine rich coiled-coil 1(Rsrc1)
RSRC1	XM_017590969	Rattus norvegicus	arginine and serine rich coiled-coil 1(Rsrc1)
ENDOG	NM_001034938	Rattus norvegicus	endonuclease G(Endog)
CSGALNACT2	XM_017592583	Rattus norvegicus	chondroitin sulfate N-acetylgalactosaminyltransferase 2(Csgalnact2)
CSGALNACT2	XM_006237181	Rattus norvegicus	chondroitin sulfate N-acetylgalactosaminyltransferase 2(Csgalnact2)
CSGALNACT2	XM_017592584	Rattus norvegicus	chondroitin sulfate N-acetylgalactosaminyltransferase 2(Csgalnact2)
CSGALNACT2	XM_006237182	Rattus norvegicus	chondroitin sulfate N-acetylgalactosaminyltransferase 2(Csgalnact2)
CSGALNACT2	NM_001106616	Rattus norvegicus	chondroitin sulfate N-acetylgalactosaminyltransferase 2(Csgalnact2)
SULF1	XM_008763486	Rattus norvegicus	sulfatase 1(Sulf1)
SULF1	XM_008763487	Rattus norvegicus	sulfatase 1(Sulf1)
SULF1	XM_008763488	Rattus norvegicus	sulfatase 1(Sulf1)
SULF1	XM_017593137	Rattus norvegicus	sulfatase 1(Sulf1)
SULF1	NM_134378	Rattus norvegicus	sulfatase 1(Sulf1)
ITPRIPL2	NM_001127303	Rattus norvegicus	inositol 1,4,5-trisphosphate receptor interacting protein-like 2(Itpripl2)
TEP1	NM_022591	Rattus norvegicus	telomerase associated protein 1(Tep1)
CUEDC1	NM_001013971	Rattus norvegicus	CUE domain containing 1(Cuedc1)
SLC25A53	NM_001127602	Rattus norvegicus	solute carrier family 25, member 53(Slc25a53)
FAM220A	NM_001017485	Rattus norvegicus	family with sequence similarity 220, member A(Fam220a)
RPL18	XM_006229161	Rattus norvegicus	ribosomal protein L18(Rpl18)
RPL18	NM_031102	Rattus norvegicus	ribosomal protein L18(Rpl18)
OSER1	XM_006235528	Rattus norvegicus	oxidative stress responsive serine-rich 1(Oser1)
OSER1	XM_017591608	Rattus norvegicus	oxidative stress responsive serine-rich 1(Oser1)
OSER1	NM_201560	Rattus norvegicus	oxidative stress responsive serine-rich 1(Oser1)
RPL17	NM_201415	Rattus norvegicus	ribosomal protein L17(Rpl17)
RPL19	NM_031103	Rattus norvegicus	ribosomal protein L19(Rpl19)
RPL14	NM_022949	Rattus norvegicus	ribosomal protein L14(Rpl14)
RPL13	NM_031101	Rattus norvegicus	ribosomal protein L13(Rpl13)
RPL15	NM_139114	Rattus norvegicus	ribosomal protein L15(Rpl15)
ACBD6	XM_006250032	Rattus norvegicus	acyl-CoA binding domain containing 6(Acbd6)
ACBD6	XM_006250033	Rattus norvegicus	acyl-CoA binding domain containing 6(Acbd6)
ACBD6	XR_595498	Rattus norvegicus	acyl-CoA binding domain containing 6(Acbd6)
ACBD6	XM_006250031	Rattus norvegicus	acyl-CoA binding domain containing 6(Acbd6)
ACBD6	XM_017598704	Rattus norvegicus	acyl-CoA binding domain containing 6(Acbd6)
ACBD6	NM_001011906	Rattus norvegicus	acyl-CoA binding domain containing 6(Acbd6)
ACBD6	XR_595499	Rattus norvegicus	acyl-CoA binding domain containing 6(Acbd6)
ACBD6	XM_006250036	Rattus norvegicus	acyl-CoA binding domain containing 6(Acbd6)
ACBD6	XR_359014	Rattus norvegicus	acyl-CoA binding domain containing 6(Acbd6)
ACBD6	XM_017598705	Rattus norvegicus	acyl-CoA binding domain containing 6(Acbd6)
ACBD5	XM_017600580	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	XM_006254352	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	XM_017600578	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	XM_006254351	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	XM_017600579	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	XM_017600582	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	XM_017600576	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	XM_017600581	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	XM_006254346	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	XM_017600577	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	XM_017600583	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	XM_017600575	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	NM_001077635	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	XM_006254343	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	XM_006254344	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD5	XM_006254345	Rattus norvegicus	acyl-CoA binding domain containing 5(Acbd5)
ACBD4	XM_008768284	Rattus norvegicus	acyl-CoA binding domain containing 4(Acbd4)
ACBD4	XM_006247510	Rattus norvegicus	acyl-CoA binding domain containing 4(Acbd4)
ACBD4	XM_008768287	Rattus norvegicus	acyl-CoA binding domain containing 4(Acbd4)
ACBD4	XM_008768286	Rattus norvegicus	acyl-CoA binding domain containing 4(Acbd4)
ACBD4	XM_006247511	Rattus norvegicus	acyl-CoA binding domain containing 4(Acbd4)
ACBD4	NM_001012013	Rattus norvegicus	acyl-CoA binding domain containing 4(Acbd4)
ACBD4	XM_008768285	Rattus norvegicus	acyl-CoA binding domain containing 4(Acbd4)
ACBD4	XM_006247512	Rattus norvegicus	acyl-CoA binding domain containing 4(Acbd4)
ACBD4	XM_017597326	Rattus norvegicus	acyl-CoA binding domain containing 4(Acbd4)
ACBD4	XM_006247509	Rattus norvegicus	acyl-CoA binding domain containing 4(Acbd4)
ACBD4	XM_006247508	Rattus norvegicus	acyl-CoA binding domain containing 4(Acbd4)
ACBD3	NM_182843	Rattus norvegicus	acyl-CoA binding domain containing 3(Acbd3)
PGPEP1	NM_201988	Rattus norvegicus	pyroglutamyl-peptidase I(Pgpep1)
AIF1L	NM_001108578	Rattus norvegicus	allograft inflammatory factor 1-like(Aif1l)
RPL10	NM_031100	Rattus norvegicus	ribosomal protein L10(Rpl10)
RPL11	NM_001025739	Rattus norvegicus	ribosomal protein L11(Rpl11)
RPL11	XM_006239224	Rattus norvegicus	ribosomal protein L11(Rpl11)
RPL12	NM_001109198	Rattus norvegicus	ribosomal protein L12(Rpl12)
DDAH2	XM_008772715	Rattus norvegicus	dimethylarginine dimethylaminohydrolase 2(Ddah2)
DDAH2	NM_212532	Rattus norvegicus	dimethylarginine dimethylaminohydrolase 2(Ddah2)
DDAH2	NM_001165936	Rattus norvegicus	dimethylarginine dimethylaminohydrolase 2(Ddah2)
DDAH1	XM_017591068	Rattus norvegicus	dimethylarginine dimethylaminohydrolase 1(Ddah1)
DDAH1	NM_022297	Rattus norvegicus	dimethylarginine dimethylaminohydrolase 1(Ddah1)
AUP1	NM_001079899	Rattus norvegicus	ancient ubiquitous protein 1(Aup1)
AUP1	XR_592155	Rattus norvegicus	ancient ubiquitous protein 1(Aup1)
AUP1	XM_008763029	Rattus norvegicus	ancient ubiquitous protein 1(Aup1)
PTPRJ	NM_017269	Rattus norvegicus	protein tyrosine phosphatase, receptor type, J(Ptprj)
PTPRK	XM_017589323	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_017589322	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_017589321	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_017589328	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_017589327	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_017589326	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_008758616	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_017589319	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_017589325	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_017589318	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_017589320	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_017589316	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_008758618	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_017589317	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_017589329	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_017589314	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	XM_017589315	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
PTPRK	NM_001029902	Rattus norvegicus	protein tyrosine phosphatase, receptor type, K(Ptprk)
OPA3	NM_001107486	Rattus norvegicus	optic atrophy 3(Opa3)
TIMMDC1	NM_001007676	Rattus norvegicus	translocase of inner mitochondrial membrane domain containing 1(Timmdc1)
PTPRM	XM_017596308	Rattus norvegicus	protein tyrosine phosphatase, receptor type, M(Ptprm)
PTPRM	XM_017596307	Rattus norvegicus	protein tyrosine phosphatase, receptor type, M(Ptprm)
PTPRM	XM_017596315	Rattus norvegicus	protein tyrosine phosphatase, receptor type, M(Ptprm)
PTPRM	XM_017596314	Rattus norvegicus	protein tyrosine phosphatase, receptor type, M(Ptprm)
PTPRM	XM_017596309	Rattus norvegicus	protein tyrosine phosphatase, receptor type, M(Ptprm)
PTPRM	NM_001168632	Rattus norvegicus	protein tyrosine phosphatase, receptor type, M(Ptprm)
PTPRM	XM_017596312	Rattus norvegicus	protein tyrosine phosphatase, receptor type, M(Ptprm)
PTPRM	XM_017596313	Rattus norvegicus	protein tyrosine phosphatase, receptor type, M(Ptprm)
PTPRM	XM_017596310	Rattus norvegicus	protein tyrosine phosphatase, receptor type, M(Ptprm)
PTPRM	XM_017596311	Rattus norvegicus	protein tyrosine phosphatase, receptor type, M(Ptprm)
OPA1	NM_133585	Rattus norvegicus	OPA1, mitochondrial dynamin like GTPase(Opa1)
OPA1	XM_006248497	Rattus norvegicus	OPA1, mitochondrial dynamin like GTPase(Opa1)
OPA1	XM_006248498	Rattus norvegicus	OPA1, mitochondrial dynamin like GTPase(Opa1)
OPA1	XM_006248499	Rattus norvegicus	OPA1, mitochondrial dynamin like GTPase(Opa1)
OPA1	XM_017597865	Rattus norvegicus	OPA1, mitochondrial dynamin like GTPase(Opa1)
OPA1	XM_017597866	Rattus norvegicus	OPA1, mitochondrial dynamin like GTPase(Opa1)
PTPRG	NM_134356	Rattus norvegicus	protein tyrosine phosphatase, receptor type, G(Ptprg)
PTPRS	NM_019140	Rattus norvegicus	protein tyrosine phosphatase, receptor type, S(Ptprs)
